,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2
1965,ASU90725@N,74.92292378022223,38.31285875125001,65.55755830769446,56.19219283516668,35.75866816783334,60.449177140861124,39.1642556123889,78.3285112247778,17.02793722277778,62.1519708631389,103.01902019780557,43.421239918083344,17.87933408391667,60.449177140861124,52.78660539061112,113.23578253147225,78.3285112247778,8.51396861138889,64.70616144655557,81.73409866933335,0.07339370164482001,0.0752094372162908
1966,ASU90780@N,74.91911104557649,38.31090905739707,65.55422216487942,56.18933328418237,35.7568484535706,60.446100957226484,39.16226259200589,78.32452518401178,17.027070692176473,62.14880802644413,102.16242415305885,43.41903026505001,17.8784242267853,61.29745449183531,52.78391914574707,114.08137363758237,78.32452518401178,8.513535346088236,64.7028686302706,80.87858578783825,0.07346857274606326,0.07517789264511306
1967,ASU90659@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
1968,ASU90571@N,74.93312473998193,38.318075151127125,65.5664841474842,56.19984355498646,35.76353680771865,60.45740746066725,39.16958793226329,78.33917586452658,17.030255622723168,62.160433022939564,102.181533736339,43.42715183794408,17.881768403859326,60.45740746066725,52.79379243044182,113.25119989110907,79.19068864566273,8.515127811361584,64.71497136634804,81.74522698907121,0.07340921179238842,0.0750780070714531
1969,ASU90065@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
1970,ASU90120@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
1971,ASU90142@N,74.9267509431825,38.31481582321832,65.56090707528469,56.19506320738687,35.7604947683371,60.45226496552224,39.166256174845394,78.33251234969079,17.028807032541476,62.155145668776385,102.17284219524886,43.42345793298076,17.88024738416855,61.303705317149316,52.789301800878576,113.24156676640081,78.33251234969079,8.514403516270738,64.70946672365761,81.73827375619908,0.07344791946338539,0.07511172890954088
1972,ASU90549@N,74.9181295012007,38.31040713129581,65.5533633135506,56.18859712590052,35.75637998920942,60.44530902937783,39.161749511991275,78.32349902398255,17.02684761390925,62.14799379076876,102.1610856834555,43.418461415468585,17.87818999460471,61.296651410073295,51.93188522242321,114.93122139388743,78.32349902398255,8.513423806954625,64.70202093285515,80.87752616606893,0.07348258987070655,0.07517502943383099
1973,ASU90021@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
1974,ASU90637@N,74.93312473998193,38.318075151127125,65.5664841474842,56.19984355498646,35.76353680771865,60.45740746066725,39.16958793226329,78.33917586452658,17.030255622723168,62.160433022939564,102.181533736339,43.42715183794408,17.881768403859326,60.45740746066725,52.79379243044182,113.25119989110907,79.19068864566273,8.515127811361584,64.71497136634804,81.74522698907121,0.07340921179238842,0.0750780070714531
1975,ASU89988@N,74.9331390304931,38.31808245877488,65.56649665168146,56.19985427286982,35.763543628189886,60.45741899051148,39.16959540230321,78.33919080460642,17.030258870566612,62.16044487756814,102.18155322339967,43.427160119944865,17.881771814094943,60.45741899051148,52.7938024987565,114.10273443279631,78.33919080460642,8.515129435283306,64.71498370815313,81.74524257871974,0.07341641641209691,0.0750706400595724
1976,ASU90131@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
1977,ASU90219@N,74.91911104557649,38.31090905739707,65.55422216487942,56.18933328418237,35.7568484535706,60.446100957226484,39.16226259200589,78.32452518401178,17.027070692176473,62.14880802644413,102.16242415305885,43.41903026505001,17.8784242267853,61.29745449183531,52.78391914574707,114.08137363758237,78.32452518401178,8.513535346088236,64.7028686302706,80.87858578783825,0.07346857274606326,0.07517789264511306
1978,ASU90263@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
1979,ASU90923@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
1980,ASU90824@N,74.93460476908838,38.318831984192926,65.56777917295233,56.20095357681629,35.76424318524673,60.458601575059944,39.170361583841654,78.34072316768331,17.03059199297463,62.16166077435741,102.1835519578478,43.42800958208531,17.882121592623363,62.16166077435741,52.79483517822136,112.40190715363258,78.34072316768331,8.515295996487316,64.7162495733036,81.74684156627823,0.07343275604875828,0.07503764430251006
1981,ASU90505@N,74.06330686574469,38.30860699952312,65.55028308807289,56.18595693263391,35.75469986622158,60.44246882146981,39.1599093772903,78.3198187545806,17.02604755534361,62.14507357700417,103.00758770982883,43.4164212661262,17.87734993311079,61.29377119923699,52.78074742156519,114.07451862080218,78.3198187545806,8.513023777671805,64.6989807103057,80.87372588788215,0.07344281348991832,0.07525480874290122
1982,ASU90395@N,74.90891267630715,38.30569398220252,65.54529859176876,56.181684507230365,35.75198105005568,60.43787272747509,39.15693162625146,78.31386325250293,17.024752880978898,62.140348015572975,102.99975492992233,43.41311984649619,17.87599052502784,61.28911037152403,52.776733931034585,113.21460665850967,78.31386325250293,8.512376440489449,64.6940609477198,80.86757618464976,0.07346639952463968,0.0752959564264155
1983,ASU90966@N,74.91811521641391,38.31039982657529,65.55335081436216,56.18858641231043,35.75637317147027,60.44529750415213,39.16174204494363,78.32348408988726,17.026844367366795,62.147981940888805,102.16106620420078,43.41845313678533,17.878186585735136,61.29663972252047,51.93187532046873,114.07985726135753,79.1748263082556,8.513422183683398,64.70200859599383,80.87751074499228,0.07347538668150624,0.07518239495015393
1984,ASU90956@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
1985,ASU90582@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
1986,ASU90912@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
1987,ASU89921@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
1988,ASU90978@N,74.93312473998193,38.318075151127125,65.5664841474842,56.19984355498646,35.76353680771865,60.45740746066725,39.16958793226329,78.33917586452658,17.030255622723168,62.160433022939564,102.181533736339,43.42715183794408,17.881768403859326,60.45740746066725,52.79379243044182,113.25119989110907,79.19068864566273,8.515127811361584,64.71497136634804,81.74522698907121,0.07340921179238842,0.0750780070714531
1989,ASU90483@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
1990,ASU90406@N,74.08588446772373,38.32028506951228,65.57026556338768,56.203084768618005,35.76559939821146,60.46089422078604,39.17184695994588,78.34369391989176,17.031237808672124,62.16401800165325,103.89055063289995,43.429656412113914,17.88279969910573,59.60933233035243,52.79683720688358,114.10929331810323,78.34369391989176,8.515618904336062,64.71870367295406,81.7499414816262,0.07333648916952636,0.07510162039686752
1991,ASU90857@N,74.9177319138987,38.31020381960729,65.55301542466137,56.18829893542403,35.756190231633475,60.44498824871373,39.16154168226523,78.32308336453046,17.026757253158795,62.147663974029605,103.86321924426866,43.41823099555493,17.878095115816738,60.44498824871373,52.78294748479227,113.227935733506,78.32308336453046,8.513378626579398,64.70167756200343,80.87709695250429,0.07343280320617045,0.07522933413588981
1992,ASU90945@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
1993,ASU91065@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
1994,ASU89977@N,74.93312473998193,38.318075151127125,65.5664841474842,56.19984355498646,35.76353680771865,60.45740746066725,39.16958793226329,78.33917586452658,17.030255622723168,62.160433022939564,102.181533736339,43.42715183794408,17.881768403859326,60.45740746066725,52.79379243044182,113.25119989110907,79.19068864566273,8.515127811361584,64.71497136634804,81.74522698907121,0.07340921179238842,0.0750780070714531
1995,ASU90791@N,74.92363409124484,38.31322197847747,65.55817982983923,56.19272556843363,35.75900717991231,60.44975023270891,39.16462691133253,78.32925382266507,17.0280986571011,62.152560098419016,102.1685919426066,43.421651575607804,17.879503589956155,61.30115516556396,52.78710583701341,113.23685606972231,78.32925382266507,8.51404932855055,64.70677489698419,81.73487355408528,0.07346343435617737,0.07513163278876757
1996,ASU90175@N,74.91810957456985,38.3103969415414,65.55334587774863,56.18858218092739,35.75637047877198,60.44529295220977,39.16173909579788,78.32347819159575,17.02684308512951,62.99931941497919,102.16105851077707,43.418449867080255,17.87818523938599,60.44529295220977,52.783213563901484,114.07984867036772,77.47213603733928,8.513421542564755,64.70200372349214,81.72884680862165,0.07355706340791317,0.07510078233561122
1997,ASU90087@N,74.93312473998193,38.318075151127125,65.5664841474842,56.19984355498646,35.76353680771865,60.45740746066725,39.16958793226329,78.33917586452658,17.030255622723168,62.160433022939564,102.181533736339,43.42715183794408,17.881768403859326,60.45740746066725,52.79379243044182,113.25119989110907,79.19068864566273,8.515127811361584,64.71497136634804,81.74522698907121,0.07340921179238842,0.0750780070714531
1998,ASU90988@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
1999,ASU90813@N,74.91911104557649,38.31090905739707,65.55422216487942,56.18933328418237,35.7568484535706,60.446100957226484,39.16226259200589,78.32452518401178,17.027070692176473,62.14880802644413,102.16242415305885,43.41903026505001,17.8784242267853,61.29745449183531,52.78391914574707,114.08137363758237,78.32452518401178,8.513535346088236,64.7028686302706,80.87858578783825,0.07346857274606326,0.07517789264511306
2000,ASU91043@N,74.92292378022223,38.31285875125001,65.55755830769446,56.19219283516668,35.75866816783334,60.449177140861124,39.1642556123889,78.3285112247778,17.02793722277778,62.1519708631389,103.01902019780557,43.421239918083344,17.87933408391667,60.449177140861124,52.78660539061112,113.23578253147225,78.3285112247778,8.51396861138889,64.70616144655557,81.73409866933335,0.07339370164482001,0.0752094372162908
2001,ASU90417@N,74.06330686574469,38.30860699952312,65.55028308807289,56.18595693263391,35.75469986622158,60.44246882146981,39.1599093772903,78.3198187545806,17.02604755534361,62.14507357700417,103.00758770982883,43.4164212661262,17.87734993311079,61.29377119923699,52.78074742156519,114.07451862080218,78.3198187545806,8.513023777671805,64.6989807103057,80.87372588788215,0.07344281348991832,0.07525480874290122
2002,ASU91021@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
2003,ASU90439@N,74.09597462948773,38.32550411870055,65.57919593644316,56.21073937409414,35.77047051078718,60.469128720616425,39.177181988005,78.35436397601,17.033557386089132,62.17248445922534,103.05302218583925,43.43557133452729,17.88523525539359,59.617450851311965,52.80402789687631,114.97651235610165,78.35436397601,8.516778693044566,64.7275180671387,81.76107545322783,0.07333864552566648,0.07498348516987695
2004,ASU90428@N,74.91811521641391,38.31039982657529,65.55335081436216,56.18858641231043,35.75637317147027,60.44529750415213,39.16174204494363,78.32348408988726,17.026844367366795,62.147981940888805,102.16106620420078,43.41845313678533,17.878186585735136,61.29663972252047,51.93187532046873,114.07985726135753,79.1748263082556,8.513422183683398,64.70200859599383,80.87751074499228,0.07347538668150624,0.07518239495015393
2005,ASU90516@N,74.92292378022223,38.31285875125001,65.55755830769446,56.19219283516668,35.75866816783334,60.449177140861124,39.1642556123889,78.3285112247778,17.02793722277778,62.1519708631389,103.01902019780557,43.421239918083344,17.87933408391667,60.449177140861124,52.78660539061112,113.23578253147225,78.3285112247778,8.51396861138889,64.70616144655557,81.73409866933335,0.07339370164482001,0.0752094372162908
2006,ASU90461@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
2007,ASU91010@N,74.92258806584722,38.31268707912642,65.55726455761632,56.19194104938541,35.75850794051799,60.44890628039946,39.16408012532923,78.32816025065846,17.027860924056185,63.00308541900789,102.16716554433711,43.42104535634327,17.879253970258993,60.44890628039946,52.78636886457418,114.08666819117644,77.47676720445564,8.513930462028092,64.7058715114135,81.73373243546969,0.07348343630026931,0.07512351749692142
2008,ASU90307@N,74.91811521641391,38.31039982657529,65.55335081436216,56.18858641231043,35.75637317147027,60.44529750415213,39.16174204494363,78.32348408988726,17.026844367366795,62.147981940888805,102.16106620420078,43.41845313678533,17.878186585735136,61.29663972252047,51.93187532046873,114.07985726135753,79.1748263082556,8.513422183683398,64.70200859599383,80.87751074499228,0.07347538668150624,0.07518239495015393
2009,ASU90835@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
2010,ASU90868@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
2011,ASU89944@N,74.93312473998193,38.318075151127125,65.5664841474842,56.19984355498646,35.76353680771865,60.45740746066725,39.16958793226329,78.33917586452658,17.030255622723168,62.160433022939564,102.181533736339,43.42715183794408,17.881768403859326,60.45740746066725,52.79379243044182,113.25119989110907,79.19068864566273,8.515127811361584,64.71497136634804,81.74522698907121,0.07340921179238842,0.0750780070714531
2012,ASU90472@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
2013,ASU90538@N,74.93212976338332,38.317566356275556,65.56561354296039,56.19909732253748,35.763061932523854,60.45660469545699,39.169067830859454,78.33813566171891,17.030029491678025,62.15960764462479,102.18017695006814,43.42657520377897,17.881530966261927,60.45660469545699,51.94158994961798,114.10119759424276,79.18963713630282,8.515014745839013,64.7141120683765,81.74414156005452,0.07340268155028189,0.07509584386581689
2014,ASU90890@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
2015,ASU91054@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
2016,ASU90285@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
2017,ASU90802@N,74.07149871982703,38.31284416542778,65.55753334973197,56.192171442627405,35.75865455439926,60.44915412767494,39.16424070243728,78.32848140487457,17.027930740190122,62.15194720169395,102.16758444114073,43.421223387484815,17.87932727719963,61.300550664684444,52.78658529458938,114.93853249628333,78.32848140487457,8.513965370095061,64.70613681272246,80.88267101590309,0.07347260605564254,0.07513085693485116
2018,ASU90736@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
2019,ASU90934@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
2020,ASU90703@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
2021,ASU90351@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
2022,ASU90527@N,74.91909676041539,38.310901752485144,65.55420966536346,56.18932257031154,35.7568416356528,60.44608943169878,39.16225512476259,78.32451024952518,17.02706744554895,62.148796176253676,102.16240467329371,43.41902198614983,17.8784208178264,61.297442803976224,52.78390908120175,113.22999851290052,79.17586362180262,8.513533722774476,64.70285629308601,80.87857036635752,0.07346136946516266,0.07518525825738978
2023,ASU90318@N,74.93312473998193,38.318075151127125,65.5664841474842,56.19984355498646,35.76353680771865,60.45740746066725,39.16958793226329,78.33917586452658,17.030255622723168,62.160433022939564,102.181533736339,43.42715183794408,17.881768403859326,60.45740746066725,52.79379243044182,113.25119989110907,79.19068864566273,8.515127811361584,64.71497136634804,81.74522698907121,0.07340921179238842,0.0750780070714531
2024,ASU90274@N,74.93312473998193,38.318075151127125,65.5664841474842,56.19984355498646,35.76353680771865,60.45740746066725,39.16958793226329,78.33917586452658,17.030255622723168,62.160433022939564,102.181533736339,43.42715183794408,17.881768403859326,60.45740746066725,52.79379243044182,113.25119989110907,79.19068864566273,8.515127811361584,64.71497136634804,81.74522698907121,0.07340921179238842,0.0750780070714531
2025,ASU90329@N,74.92687084388639,38.314877136078266,65.5610119884006,56.19515313291479,35.76055199367305,60.45236170359015,39.16631885021334,78.33263770042667,17.02883428270145,62.1552451318603,102.1730056962087,43.4235274208887,17.880275996836524,60.45236170359015,52.7893862763745,113.24174797996466,78.33263770042667,8.514417141350725,64.70957027426552,81.73840455696697,0.07344406110715809,0.07511422475776929
2026,ASU90153@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
2027,ASU90769@N,74.93312473998193,38.318075151127125,65.5664841474842,56.19984355498646,35.76353680771865,60.45740746066725,39.16958793226329,78.33917586452658,17.030255622723168,62.160433022939564,102.181533736339,43.42715183794408,17.881768403859326,60.45740746066725,52.79379243044182,113.25119989110907,79.19068864566273,8.515127811361584,64.71497136634804,81.74522698907121,0.07340921179238842,0.0750780070714531
2028,YP_009194639@N,64.14721567919673,30.79066352601443,76.97665881503607,41.05421803468591,33.3565521531823,39.343625616573995,33.3565521531823,66.7131043063646,8.552962090559564,64.14721567919673,87.24021332370755,30.79066352601443,10.263554508671477,52.17306875241334,31.645959735070388,91.51669436898734,81.25313986031586,9.408258299615522,47.041291498077605,100.0696564595469,0.07262180420646683,0.07208198673757682
2029,ASU89999@N,74.93312473998193,38.318075151127125,65.5664841474842,56.19984355498646,35.76353680771865,60.45740746066725,39.16958793226329,78.33917586452658,17.030255622723168,62.160433022939564,102.181533736339,43.42715183794408,17.881768403859326,60.45740746066725,52.79379243044182,113.25119989110907,79.19068864566273,8.515127811361584,64.71497136634804,81.74522698907121,0.07340921179238842,0.0750780070714531
2030,ASU90999@N,74.9331259651525,38.318075777634796,65.56648521950844,56.199844473864374,35.76353739245915,60.45740844915713,39.16958857269335,78.3391771453867,17.03025590117102,62.16043403927423,102.18153540702613,43.427152547986104,17.881768696229575,60.45740844915713,52.793793293630166,114.10271453784584,78.3391771453867,8.51512795058551,64.71497242444988,81.7452283256209,0.07339586537357962,0.0750913395678692
2031,ASU90362@N,74.9232412956245,38.313021117080716,65.55783613367144,56.19243097171839,35.758819709275336,60.449433318060684,39.16442158634918,78.32884317269836,17.028009385369206,62.15223425659761,101.31665584294679,43.42142393269148,17.879409854637668,61.30083378732915,52.786829094644546,113.23626241270523,79.18024364196681,8.514004692684603,64.70643566440299,81.73444504977219,0.07344445198011172,0.07515507875142785
2032,ASU90230@N,74.07723000260184,38.31580862203543,65.56260586437173,56.196519312318635,35.761421380566404,59.60236896761067,40.01873344968145,78.33454207171688,17.02924827646019,62.1567562090797,102.17548965876115,43.424583104973486,17.880710690283202,60.45383138143368,52.7906696570266,114.9474258661063,78.33454207171688,8.514624138230095,64.71114345054873,81.74039172700893,0.07344715698349057,0.07509042919349987
2033,APV46130@N,61.02486367019231,28.363669029807692,68.76040976923078,42.11575098365385,31.80168951826923,49.85129708269231,33.5206997625,73.91744050192308,12.033071709615385,67.041399525,77.35546099038461,41.25624586153846,16.330597320192307,55.867832937500005,34.38020488461539,97.98358392115385,71.33892513557693,7.735546099038462,53.289317571153845,77.35546099038461,0.06928111030252677,0.07121376758208865
2034,ATG31100@N,75.51081025318666,36.897327737352576,71.22042330698288,54.91695291140848,37.75540512659333,54.058875522167725,43.76194685127864,84.09158414559424,22.310012120259696,63.49772680381606,114.12429276902076,35.18117295887106,11.155006060129848,68.64619113926061,45.47810162976015,113.26621537978,90.9562032595203,9.438851281648333,53.20079813292697,107.25967365509469,0.07082416953087,0.0710984412283725
2035,AVN89324@N,74.15293591560363,36.65030165943628,65.62960994829288,56.25395138425103,35.79796906270521,61.36794696463749,39.20729944962951,78.41459889925902,17.046651934621526,63.072612158099645,103.98457680119131,43.468962433284894,17.898984531352603,60.515614367906416,52.84462099732673,115.0649005586953,77.56226630252795,8.523325967310763,65.62960994829288,80.11926409272117,0.07311040917359217,0.07455699409533155
2036,AXP20281@N,70.66230133975341,31.884209141108247,76.69444901509821,35.331150669876706,27.575532230147672,56.01279984248746,37.05462143426094,57.73627060687169,21.54338455480287,68.93883057536918,102.54651048086166,33.607679905492475,12.064295350689607,42.225033727413624,37.91635681645305,88.75874436578782,88.75874436578782,6.032147675344803,45.67197525618208,72.38577210413764,0.06887789896043116,0.06938671884745404
2037,AXX83351@N,71.86090003432331,31.653015491309077,96.67002028426826,58.17310955159506,47.05177978437836,44.485319068866815,35.07496311199114,77.84930837051692,12.832303577557735,65.8724916981297,106.93586314631445,50.47372740506042,18.820711913751342,61.59505717227712,49.61824049988991,95.81453337909775,78.70479527568743,11.97681667238722,65.8724916981297,83.83771670671052,0.07181509049928224,0.07269800433020207
