,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3
2559,ADE34823@N,69.54135573685026,35.56092054725298,62.42917162739967,55.31698751794907,29.238979116630226,46.62431805084279,34.77067786842513,58.47795823326045,9.482912145934128,56.89747287560476,78.23402520395655,48.20480340849848,15.014610897729035,57.68771555443261,39.51213394139219,81.39499591926793,75.07305448864517,7.902426788278439,43.46334733553142,76.65353984630086,0.07079003243694403,0.07251522709980826,0.06645206163540372
2560,AFQ94213@N,56.98421331505771,26.485620273195835,63.40496974492336,39.32713313292715,29.695998488128662,45.74788956279281,30.49859304186187,69.02313162105581,12.038918305998108,60.19459152999053,73.03610438972184,38.524538579193944,15.249296520930935,52.16864599265846,32.90637670306149,92.29837367931881,66.6153479598562,7.223350983598864,49.76086233145884,73.83869894345506,0.06482383540313186,0.06687340655845514,0.06570820430520581
2561,AFH58021@N,70.98510880387384,38.284103624561176,93.31750258486787,58.223740929020124,37.48651813238282,43.06961657763132,45.4623730541664,75.770621756944,19.142051812280588,79.75854921783578,102.88852849100816,35.09376165584774,12.761367874853725,55.03339896030669,37.48651813238282,86.13923315526264,93.31750258486787,16.749295335745515,62.211668389911914,93.31750258486787,0.06764258582299384,0.0684083578127642,0.06636356418588402
2562,AGD98685@N,65.75638906826674,32.87819453413337,66.5582962520261,55.331595679395186,34.48200890165207,48.91633820932038,39.29345200420818,79.3888111921757,17.64195804270571,64.15257470074803,107.45556262375297,34.48200890165207,9.622886205112206,64.15257470074803,41.699173555486226,101.84221233743752,85.8040686622505,9.622886205112206,49.718245393079734,99.43649078615947,0.06659373859995689,0.06659289715023047,0.0649061804904622
2563,AGN29320@N,66.57905478547507,32.08629146287955,65.77689749890308,56.15101006003921,35.294920609167505,48.93159448089131,39.30570704202745,79.41357137062688,16.043145731439775,64.1725829257591,109.09339097379046,35.294920609167505,10.428044725435853,63.37042563918711,41.712178901743414,101.07181810807059,85.83082966320279,9.625887438863865,49.7337517674633,98.66534624835461,0.06669478458396778,0.06640374051169826,0.06474418833234526
2564,AJP67408@N,68.1785238839403,32.88611152048885,68.1785238839403,49.730217421227046,34.490312082463916,50.53231770221458,41.70921461135171,80.2100280987533,20.052507024688325,61.76172163604004,100.26253512344162,35.292412363451454,9.625203371850397,68.98062416492783,44.917615735301844,99.46043484245409,87.4289306276411,8.823103090862864,50.53231770221458,98.65833456146656,0.06643682109437526,0.06637870773232869,0.06508419018576313
2565,AJG44124@N,69.39442175140329,35.89366642313963,61.41805143515003,52.64404408727145,33.50075532826365,56.63222924539808,36.691303454764956,73.38260690952991,15.9527406325065,58.22750330864873,95.71644379503901,40.67948861289158,16.750377664131825,57.42986627702341,49.453495960770155,106.88336223779356,73.38260690952991,7.97637031625325,60.620414403524705,76.57315503603121,0.06874402949957625,0.07027218787307943,0.06334675100201927
2566,AKJ85723@N,66.57005601801183,32.081954707475575,65.76800715032493,56.14342073808226,34.488101310536244,49.727029796587146,39.30039451665758,80.20488676868895,16.040977353737787,63.361860547264264,109.07864600541697,34.488101310536244,10.426635279929563,64.16390941495115,41.70654111971825,101.05815732854808,85.81922884249717,9.624586412242673,50.52907866427404,97.84996185780051,0.06673285647661405,0.06644389262059214,0.06477438321590433
2567,AHY21469@N,69.4899281281668,34.345596661047956,61.50258006745796,52.716497200678255,33.546861854977074,57.50890603710355,36.741801079260604,72.68486735245033,15.17596131534677,57.50890603710355,96.6469115345768,40.73547510961502,16.773430927488537,56.71017123103267,49.521557976394725,107.82919881956916,74.28233696459209,7.987348060708826,61.50258006745796,77.47727618887562,0.06829254896677524,0.06981961091386911,0.06315303404847297
2568,AHY61337@N,76.9355551218645,34.89860232331998,65.0383043298236,52.34790348497997,32.5191521649118,60.27940401300724,39.65750264013634,73.76295491065359,15.06985100325181,48.38215322096634,88.8328059139054,42.83010285134725,18.242451214462715,59.486253960204515,47.58900316816361,87.24650580829994,65.83145438262633,8.724650580829994,57.10680380179633,73.76295491065359,0.07063027728389448,0.06978723370488127,0.06643243620849754
2569,ALL27308@N,70.81604371852768,32.18911078114895,66.79240487088407,50.69784948030959,35.40802185926384,49.08839394125214,41.84584401549363,78.0585936442862,20.922922007746816,60.35458271465428,106.22406557779154,33.7985663202064,8.85200546481596,65.18294933182662,42.65057178502236,107.02879334732025,86.91059910910217,8.85200546481596,49.08839394125214,100.59097119109046,0.06581052755006749,0.06550482621367702,0.06395687670753189
2570,AKA97938@N,62.89936447896621,34.675290674301884,67.73777713119438,39.513703326530056,27.41767169595963,51.60973495710048,31.449682239483106,49.19052863098639,15.321640065389206,62.09296237026152,96.76825304456341,26.611269587254935,15.321640065389206,40.32010543523475,33.06248645689249,75.80179821824133,95.15544882715402,6.45121686963756,39.513703326530056,64.5121686963756,0.0667501555251809,0.06434416884182238,0.06250356692830161
2571,AMH39305@N,56.85034509808323,27.22410892020887,69.66169047229917,40.03545429442481,29.62623617787436,48.042545153309774,28.825527091985865,66.45885412874519,8.807799944773459,64.0567268710797,72.86452681585315,37.633327036759326,14.412763545992933,50.444672410975265,36.03190886498233,80.87161767473812,67.25956321463369,8.007090858884963,52.84679966864075,72.86452681585315,0.065973413283565,0.0679245832960784,0.06539291753186045
2572,YP_003767@N,61.97994417722951,33.80724227848882,92.56744909586226,45.0763230379851,36.222045298380884,46.68619171791314,24.148030198920587,66.0046158770496,16.90362113924441,62.784878517193526,107.0562672152146,33.80724227848882,9.659212079568235,61.97994417722951,37.83191397830892,103.03159551539451,84.51810569622207,10.464146419532256,56.345403797481374,100.61679249550245,0.06757954645352819,0.065797874000526,0.06168823958192621
2573,YP_001039962@N,72.95170383889354,32.06668300610705,68.94336846313016,45.69502328370255,34.47168423156508,56.91836233584001,43.29002205824452,69.74503553828283,19.24000980366423,52.91002696007663,94.5967148680158,43.29002205824452,17.636675653358875,59.32336356129804,47.2983574340079,94.5967148680158,94.5967148680158,7.215003676374086,59.32336356129804,69.74503553828283,0.06761870286035668,0.06781301425127566,0.06290120773569154
2574,ATE90967@N,54.62725991206147,24.903603783439788,66.6773907750162,39.36376081898547,29.723656128621684,46.593839336758315,31.330340243682315,66.6773907750162,10.443446747894106,61.857338429834314,72.30078517772841,40.167102876515784,16.87018320813663,51.41389168194021,34.54370847380358,87.56428427080442,67.48073283254652,7.230078517772842,51.41389168194021,74.71081135031936,0.06445556474397034,0.06601065659655235,0.06619172112916154
2575,AVM80475@N,60.075695180982414,33.9901959576611,65.60898289502026,33.9901959576611,31.618786937359165,33.9901959576611,37.942544324831,61.65663452785037,16.599863142113563,46.637710732604766,83.78978538400179,34.78066563109508,17.39033281554754,44.266301712302834,33.9901959576611,68.77086158875619,65.60898289502026,16.599863142113563,41.894892692000894,70.35180093562414,0.071772792856839,0.07158978185946396,0.06616775184971786
2576,AVM80500@N,58.36849374540593,35.49435430463874,62.31231089036579,34.70559087564676,31.55053715967888,37.07188116262268,37.86064459161465,63.10107431935776,15.77526857983944,41.80446173657452,80.45386975718114,32.33930058867085,18.141558866815355,47.325805739518316,31.55053715967888,67.04489146431762,65.46736460633367,16.56403200883141,41.01569830758254,74.14376232524536,0.0721721885184276,0.07212775485766268,0.0669366276319377
2577,AVM80492@N,58.390641981047054,35.5078228263124,62.3359556284151,34.718760096838786,31.562509178944353,37.08594828525961,37.875011014733225,63.125018357888706,15.781254589472177,41.820324662101264,80.4843984063081,32.35157190841796,18.148442777893003,46.55470103894292,31.562509178944353,67.85939473473036,65.49220654630953,16.570317318945786,41.03126193262766,74.17189657051922,0.07215859186507505,0.07199064438069211,0.06678803428062412
2578,ATE90980@N,54.59980333031719,24.891086812350483,66.64387759435775,39.343975929199146,29.708716517966703,48.17629705616223,29.708716517966703,65.84093931008837,10.438197695501815,62.62918617301089,72.26444558424333,40.94985249773789,16.861703969656777,52.99392676177845,34.52634622358293,85.91439641682263,66.64387759435775,7.226444558424333,51.38805019323971,74.67326043705145,0.06469314945497026,0.0660297135101571,0.06633885276550235
2579,AVI69485@N,56.05468070523371,28.828121505548765,69.66796030507618,40.83983879952742,28.828121505548765,47.2460880229827,30.429683811412584,66.46483569334855,11.210936141046743,62.46092992868899,72.87108491680382,37.636714187799775,13.613279599842473,51.249993787642246,34.43358957607214,80.07811529319102,68.86717915214427,7.207030376387191,52.05077494057416,74.47264722266765,0.06615703288343552,0.06737762737456951,0.06568418681008487
2580,AVI69444@N,58.35304647796423,30.37555844058412,62.349830483304245,39.96784005340016,28.776844838448113,41.56655365553616,29.576201639516118,67.94532809078027,12.78970881708805,62.349830483304245,78.3369665046643,38.36912645126415,13.589065618156054,51.1588352683522,36.77041284912814,84.73182091320834,68.74468489184827,7.194211209612028,52.75754887048821,68.74468489184827,0.06550631712873978,0.06824216475462527,0.06689471704863173
2581,AVM80466@N,58.35889128312773,36.27714863545778,63.09069327905701,34.699881303481355,31.545346639528503,36.27714863545778,37.85441596743421,61.513425947080584,14.984039653776039,41.797584297375266,81.2292675967859,33.12261397150493,17.349940651740678,46.52938629330454,31.545346639528503,67.82249527498628,64.66796061103344,16.561306985752466,41.00895063138706,74.9201982688802,0.0722965084399493,0.07196289807890935,0.06710692749292872
2582,AVM80484@N,63.09649028889874,33.12565740167184,59.15295964584257,33.914363530283076,31.54824514444937,37.06918804472801,35.49177578750554,62.307784160287504,13.408004186390983,41.80142481639542,83.60284963279084,36.28048191611678,16.56282870083592,46.53366158806282,34.70306965889431,70.98355157501108,62.307784160287504,16.56282870083592,43.37883707361789,75.7157883466785,0.07225638073148942,0.07216462364517405,0.06687286701210224
2583,AVM80457@N,58.36952044386466,36.283755951591544,63.89096156693294,34.70620134500061,31.551092131818734,36.283755951591544,37.86131055818248,61.52462965704653,14.986768762613899,41.80519707465982,81.24406223943325,32.3398694351142,17.353100672500304,46.53786089443263,31.551092131818734,67.83484808341028,64.6797388702284,16.564323369204836,41.016419771364355,74.9338438130695,0.07230031731088929,0.07196000540173729,0.06696237399190501
2584,AVM80448@N,58.36952044386466,36.283755951591544,63.89096156693294,34.70620134500061,31.551092131818734,36.283755951591544,37.86131055818248,61.52462965704653,14.986768762613899,41.80519707465982,81.24406223943325,32.3398694351142,17.353100672500304,46.53786089443263,31.551092131818734,67.83484808341028,64.6797388702284,16.564323369204836,41.016419771364355,74.9338438130695,0.07230031731088929,0.07196000540173729,0.06696237399190501
2585,AVM80439@N,58.36952044386466,36.283755951591544,63.89096156693294,34.70620134500061,31.551092131818734,36.283755951591544,37.86131055818248,61.52462965704653,14.986768762613899,41.80519707465982,81.24406223943325,32.3398694351142,17.353100672500304,46.53786089443263,31.551092131818734,67.83484808341028,64.6797388702284,16.564323369204836,41.016419771364355,74.9338438130695,0.07230031731088929,0.07196000540173729,0.06696237399190501
2586,YP_001552236@N,58.88000658557057,36.89813746029089,58.0949398310963,32.972803687919516,32.972803687919516,36.89813746029089,36.89813746029089,62.020273603467665,11.776001317114114,42.39360474161081,80.86187571085024,32.187736933445244,14.91626833501121,52.59947254977637,32.972803687919516,65.94560737583903,65.16054062136476,16.486401843959758,40.038404478187985,74.58134167505605,0.0733281251679248,0.07326886625840714,0.06833625409939383
2587,QFQ59587@N,70.18633028887399,35.890737079537836,61.413039002764734,52.639747716655485,33.49802127423531,56.62760739215969,36.688309014638676,73.37661802927735,15.951438702016814,58.22275126236137,95.70863221210088,40.67616869014288,16.749010637117657,57.42517932726053,49.44945997625212,106.87463930351265,72.5790460941765,7.975719351008407,60.61546706766389,76.56690576968072,0.06875419320311411,0.07031231624195072,0.06336155545409437
2588,QBP84713@N,66.25433855539652,28.736821542099698,91.7981799261518,53.48241787001888,43.90347735598564,41.50874222747734,35.122781884788516,68.64907368390483,13.570165728213745,60.666623255543804,102.17536548302114,46.29821248449395,16.763145899558157,58.271888127035496,45.49996744165785,86.21046462629909,75.03503402659365,11.175430599705438,61.464868298379905,77.42976915510195,0.06739329511451891,0.0677285595165395,0.06663310253283897
2589,YP_004070194@N,73.63033181866582,36.01483621565176,93.63857416069459,55.22274886399937,36.81516590933291,43.217803458782114,44.81846284614441,79.23263967443388,19.207912648347605,72.83000212498467,103.24253048486838,33.613847134608314,12.805275098898404,58.42406763872397,36.81516590933291,91.23758507965113,99.24088201646263,15.206264179941856,59.22439733240512,97.64022262910034,0.06742816341601443,0.06679908161582965,0.06544306128700568
2590,NP_040831@N,58.467391204175414,28.03231085131698,66.47662287598027,35.24061935594134,30.43508035285843,47.25446686364862,29.63415718567795,68.07846921034123,11.212924340526792,60.87016070571686,75.2867777149656,39.24523519184377,14.416617009248732,51.259082699551044,33.63877302158038,84.89785572113142,66.47662287598027,7.208308504624366,49.65723636519007,72.88400821342414,0.06552250352291975,0.06743798258268732,0.06611634671390795
2591,NP_073551@N,57.61853116692827,28.00900820614569,66.4213623174312,40.012868865922414,31.21003771541948,36.81183935664862,30.409780338101033,63.22033280815741,8.80283115050293,56.01801641229138,81.62625248648172,33.610809847374824,9.60308852782138,48.815700016425346,29.609522960782584,85.62753937307396,77.62496559988948,9.60308852782138,47.21518526178845,96.83114265553223,0.0692771639521252,0.06798791166740846,0.062477547062018156
2592,NP_598310@N,72.2180752872527,36.10903764362635,68.20595999351644,53.7623449360659,34.50419152613185,45.73811434859338,40.121152937362616,77.83503669848346,16.048461174945047,62.588998582285676,110.73438210712081,32.09692234989009,10.43149976371428,59.37930634729667,41.72599905485712,102.71015151964829,85.859267285956,8.826653646219775,52.1574988185714,98.69803622591203,0.06642440479982528,0.06652669241204198,0.0646258440408805
2593,ASV51733@N,68.0658701370004,36.83564736825904,79.27671933603577,52.0503712812356,34.43332253989432,54.45269610960032,32.0309977115296,72.0697448509416,16.81627379855304,59.25734576632976,99.29609290574176,32.0309977115296,20.82014851249424,68.0658701370004,44.84339679614144,100.09686784853,80.077494278824,13.61317402740008,45.64417173892968,88.88601864949464,0.06705807888037635,0.0665593120503665,0.06560766628101723
2594,ARM65490@N,61.22558180977385,27.390391862267247,55.586383485189415,45.11358659667547,30.612790904886925,43.502387075365625,37.05758899012628,62.031181570428764,14.500795691788543,52.36398444256974,99.08877056055505,27.390391862267247,6.444798085239352,56.39198324584433,34.64078970816152,95.86637151793536,73.30957821959763,6.444798085239352,39.47438827209103,89.42157343269601,0.06563737990862072,0.06547970420852124,0.06328315522793898
2595,ARM65496@N,70.69715887525173,32.9384490214241,66.68027484824879,49.809361934836446,35.348579437625865,49.809361934836446,41.77559388083056,78.7309269292576,20.88779694041528,61.05663721044467,103.63560789667582,32.9384490214241,8.837144859406466,66.68027484824879,42.57897068623115,106.84911511827818,85.1579413724623,8.837144859406466,49.809361934836446,101.22547748047405,0.066125336756087,0.06594622723797228,0.06455163060535286
2596,YP_001039971@N,78.61492831391057,38.50527101089497,77.81273516785026,46.52720247149809,32.087725842412475,37.70307786483466,20.054828651507798,61.76887224664402,16.043862921206237,54.54913393210121,92.25221179693587,25.67018067392998,22.461408089688735,52.94474763998059,54.54913393210121,88.24124606663432,77.81273516785026,9.626317752723743,48.93378190967903,85.83466662845338,0.06532086595853831,0.06631500698023787,0.0661709810009119
2597,AAA66399@N,62.38652167462425,27.99395203348524,86.38133770332588,56.7877312679272,44.79032325357638,42.39084165070622,31.193260837312124,73.58410248801835,14.396889617220982,63.18634887558097,101.57805452150359,44.79032325357638,15.996544019134424,57.58755846888393,43.19066885166294,89.58064650715276,78.38306569375867,11.197580813394096,59.98704007175409,84.78168330141244,0.06705399350847165,0.06651230137643674,0.06660650415837041
2598,AZN28588@N,70.78101330073333,31.36885816737045,66.75936481773712,51.47710058235151,35.39050665036667,49.064111492553785,41.02081452656136,78.82431026672575,20.10824241498106,61.12905694154242,103.75853086130226,32.977517560568934,8.043296965992424,66.75936481773712,42.629473919759846,108.58450904089771,86.06327753611893,8.847626662591667,50.67277088575227,100.5412120749053,0.0658545491572188,0.06584654837590488,0.06396920586763387
2599,AAK38656@N,72.2180752872527,36.10903764362635,68.20595999351644,53.7623449360659,34.50419152613185,45.73811434859338,40.121152937362616,77.83503669848346,16.048461174945047,62.588998582285676,110.73438210712081,32.09692234989009,10.43149976371428,59.37930634729667,41.72599905485712,102.71015151964829,85.859267285956,8.826653646219775,52.1574988185714,98.69803622591203,0.06642440479982528,0.06652669241204198,0.0646258440408805
2600,AAL40400@N,63.132379028377535,27.97004134168625,85.50841210172653,56.739226721706395,44.752066146698,42.35463403169632,31.16661749502182,73.52125152671815,14.384592690010072,63.132379028377535,100.69214883007051,46.35035422336579,15.982880766677859,58.33751479837418,43.153778070030214,88.7049882550621,77.51697171838761,11.1880165366745,59.935802875041965,84.70926806339264,0.06727745218881896,0.06679436427696692,0.06678414520032129
2601,YP_209233@N,73.1622228043209,38.96683605882309,87.47657074429674,51.690700894357164,47.714493133252766,39.76207761104397,39.76207761104397,77.13843056542531,12.723864835534071,62.82408262544948,98.60995247538905,43.73828537214837,12.723864835534071,51.690700894357164,52.48594244657804,85.09084608763409,73.1622228043209,12.723864835534071,57.25739175990332,75.54794746098355,0.06837088659574987,0.06949769454776134,0.0668898666356094
2602,AAT76147@N,66.70622329627128,30.970746530411663,64.3238581785473,57.970884531283374,30.970746530411663,43.67669382493953,33.35311164813564,62.73561476673132,11.911825588619871,61.147371354915336,78.61804888489115,48.441424060387476,15.882434118159829,65.91210159036329,45.26493723675551,75.44156206125918,79.41217059079914,8.735338764987905,42.882572119031536,72.26507523762722,0.0700181445963168,0.07098414914224674,0.06487600035344503
2603,AAS89767@N,61.17788571521127,33.00385939899555,90.15688421189029,45.07844210594514,36.223748120848775,45.07844210594514,24.149165413899183,66.0077187979911,19.319332331119348,67.61766315891772,107.06130000161971,35.41877594038547,9.659666165559674,58.76296917382135,39.443636842702,105.45135564069311,82.10716240725722,10.46463834602298,55.54308045196812,99.01157819698666,0.06748730122220463,0.06546179422795358,0.06207872408653559
2604,AAX16192@N,66.71875199040137,30.976563424114925,64.33593941931561,58.7760434201155,30.976563424114925,43.68489713657233,33.359375995200686,61.95312684822985,11.914062855428817,60.36458513417267,78.6328148458302,47.65625142171527,16.679687997600343,65.9244811333728,45.2734388506295,76.25000227474443,79.42708570285878,8.736979427314466,42.89062627954374,72.2786479896015,0.06995696650793273,0.07100588568484616,0.06476629077863331
2605,AAX76521@N,48.86430598420029,29.639005269105095,97.72861196840059,50.46641437712489,44.85903500188879,32.04216785849199,32.04216785849199,59.27801053821019,16.822138125708296,72.89593187806928,104.93809973656127,44.05798080542649,10.413704554009898,70.49276928868238,43.25692660896419,123.36234625519417,61.681173127597084,12.816867143396797,55.27273955589869,71.29382348514469,0.06481012086452316,0.067475157856314,0.06666052481686312
2606,AAY16375@N,73.63033181866582,36.01483621565176,93.63857416069459,55.22274886399937,36.81516590933291,43.217803458782114,44.81846284614441,79.23263967443388,19.207912648347605,72.83000212498467,103.24253048486838,33.613847134608314,12.805275098898404,58.42406763872397,36.81516590933291,91.23758507965113,99.24088201646263,15.206264179941856,59.22439733240512,97.64022262910034,0.06742816341601443,0.06679908161582965,0.06544306128700568
2607,AAX85669@N,66.18325163011535,29.50337723270202,89.30752027196289,54.22242302226318,43.85637156212463,41.46420584055419,33.49032010198608,73.35974879482666,11.960828607852172,61.39892018697448,100.47096030595824,47.843314431408686,16.74516005099304,60.60153161311767,44.65376013598144,87.71274312424926,74.95452594254027,11.16344003399536,60.60153161311767,77.34669166411071,0.06722954961135502,0.06817785687099501,0.06720401966083864
2608,AAX85678@N,66.17415286008165,29.499321154494233,91.68707926396856,52.620410708016735,43.85034225668061,41.45850540631622,35.08027380534449,70.16054761068898,12.75646320194345,60.59320020923139,101.25442666542615,47.836737007287944,16.74285795255078,58.998642308988465,44.64762120680208,84.51156871287536,76.53877921166071,11.16190530170052,62.18775810947432,77.33605816178218,0.06785385400346551,0.0674893901756921,0.0673778056993767
2609,AAT70772@N,57.78077770416539,27.28536724918921,70.62095052731325,40.125540072337074,29.692899653529434,48.15064808680449,29.692899653529434,67.41090732152628,9.630129617360899,62.595842512845834,72.22597213020674,36.11298606510337,14.445194426041347,49.755669689697974,36.91549686655011,81.85610174756764,67.41090732152628,7.2225972130206735,52.1632020940382,73.83099373310021,0.06526484181341571,0.06734917973589052,0.06487517700395225
2610,AAT70074@N,0.8201407575496803,1.6402815150993606,1.6402815150993606,0.8201407575496803,2.460422272649041,4.920844545298082,0.8201407575496803,0.0,0.8201407575496803,6.561126060397442,10.661829848145844,0.8201407575496803,0.8201407575496803,3.280563030198721,1.6402815150993606,4.100703787748401,1.6402815150993606,0.8201407575496803,0.0,2.460422272649041,0.05717264974663068,0.05889608505510348,0.06379050764858558
2611,AAS58177@N,61.97994417722951,33.80724227848882,92.56744909586226,45.0763230379851,36.222045298380884,46.68619171791314,24.148030198920587,66.0046158770496,16.90362113924441,62.784878517193526,107.0562672152146,33.80724227848882,9.659212079568235,61.97994417722951,37.83191397830892,103.03159551539451,84.51810569622207,10.464146419532256,56.345403797481374,100.61679249550245,0.06757954645352819,0.065797874000526,0.06168823958192621
2612,AAU04646@N,64.24765008541276,33.31359634058439,61.86810748965673,57.10902229814467,30.934053744828365,43.624947588860515,34.89995807108841,63.454469220160746,11.89771297878014,61.07492662440472,77.73172479469692,46.79767104986855,15.863617305040187,65.04083095066477,45.21130931936453,80.11126739045294,77.73172479469692,8.724989517772103,42.03858585835649,73.76582046843687,0.070637171019206,0.07111225280086664,0.06506971092791798
2613,AAU04649@N,64.24373063364351,33.3115640322596,62.657465679726386,57.105538341016455,30.932166601383912,43.6222862327209,34.89782898617672,63.45059815668495,11.896987154378428,61.07120072580926,77.72698274193907,46.79481614055515,15.862649539171237,65.03686311060207,45.208551186638026,79.31324769585619,77.72698274193907,8.72445724654418,42.03602127880378,73.76132035714626,0.07066421870046911,0.0711336352408453,0.06506966910012366
2614,AAU04664@N,64.2159785528293,34.089963923106914,63.4231886941524,57.87365968341406,30.918804488399296,42.810652368552866,34.88275378178382,62.630398835475496,11.891847880153575,61.04481911812169,77.69340615033668,45.98181180326049,15.8557971735381,65.00876841150621,45.98181180326049,78.4861960090136,77.69340615033668,8.720688445445955,42.01786250987596,73.72945685695217,0.07065231188581896,0.07126604824162157,0.06529178119565457
2615,AAT00645@N,69.57103975599271,37.5843548107087,94.36072058858781,60.77470139603961,39.183689057972906,39.183689057972906,39.183689057972906,75.1687096214174,15.193675349009903,69.57103975599271,107.15539456670142,36.784687687076605,11.9950068544815,54.37736440698281,40.7830233052371,91.96171921769151,103.15705894854091,17.5926767199062,54.37736440698281,100.7580575776446,0.06777544001470034,0.06683633722862607,0.06572109912457354
2616,AAT84354@N,66.1440163091554,30.282802647565124,90.05149208354892,54.98719428110509,43.83037225305478,40.64270881646898,33.47046608415093,71.72242732318055,10.359906168903859,61.3625211542767,100.41139825245278,47.018035689640584,16.735233042075464,55.78411014025154,44.627288112201235,84.47308106952377,74.11317490061991,11.156822028050309,62.15943701342315,78.89467005549861,0.06756392557301202,0.06758482330241704,0.06793539197812025
2617,AAT84362@N,66.13782837959793,30.27996961957496,90.0430675529466,54.982050098701905,43.82627181780586,40.63890659469271,33.46733484268812,71.71571752004596,10.35893697511775,60.55993923914992,100.40200452806434,47.013637040919015,16.73366742134406,56.57573271025848,44.623113123584154,84.46517841249857,74.10624143738083,11.155778280896039,62.1536218507065,78.88728927205055,0.06759533087066535,0.06765037290923291,0.06791299044181334
2618,AAY60780@N,66.72302884996014,30.978549108910066,64.34006353389015,58.779811129726795,30.978549108910066,43.68769746128343,33.36151442498007,61.95709821782013,11.914826580350026,61.1627764457968,78.63785543031017,47.6593063214001,15.8864354404667,65.9287070779368,45.276341005330096,76.25489011424017,79.4321772023335,8.737539492256685,42.89337568926009,72.2832812541235,0.06994430912317899,0.07098594848170289,0.06474797037178297
2619,AAY60793@N,66.72302884996014,30.978549108910066,64.34006353389015,58.779811129726795,30.978549108910066,43.68769746128343,33.36151442498007,61.95709821782013,11.914826580350026,61.1627764457968,78.63785543031017,47.6593063214001,15.8864354404667,65.9287070779368,45.276341005330096,76.25489011424017,79.4321772023335,8.737539492256685,42.89337568926009,72.2832812541235,0.06994430912317899,0.07098594848170289,0.06474797037178297
2620,AAW33786@N,57.66874763160743,28.834373815803716,67.28020557020866,37.64487692618818,29.635328644020486,45.65442520835588,29.635328644020486,67.28020557020866,11.213367595034779,61.67352177269128,76.89166350880991,36.843922097971415,14.417186907901858,51.26110900587327,35.242012441537874,83.29930213454406,69.68307005485899,7.208593453950929,48.858244521222964,70.48402488307575,0.06558963061195347,0.06732551145740483,0.06613002971387175
2621,AAU81608@N,66.72341726119346,30.978729442696967,64.3404380732937,57.98582690556099,30.978729442696967,43.687951778162386,33.36170863059673,62.75178528136052,11.914895939498834,61.16313248942734,78.6383132006923,47.659583757995335,15.886527919331778,65.92909086522688,45.276604570095564,76.25533401279253,78.6383132006923,8.737590355632477,42.8936253821958,73.07802842892617,0.06994309235574733,0.07101494377699324,0.0647155679006705
2622,AAU06356@N,70.122473139192,34.26439028392336,83.6688599956268,50.201315997376085,42.23285314064972,43.02969942632236,37.45177542661391,73.30985828188254,14.343233142107453,59.76347142544772,91.63732285235317,41.43600685497709,11.155847999416908,52.59185485439399,47.81077714035818,86.85624513831735,69.32562685351935,11.155847999416908,54.185547425739266,80.48147485293626,0.06741887835021981,0.0685242206521055,0.06721061532503837
2623,AAV91631@N,64.26248839284655,33.321290277772285,61.88239623014852,57.12221190475248,30.94119811507426,44.42838703702971,34.11465433200495,63.469124338613874,11.9004608134901,61.089032175915854,77.74967731480199,46.80847919972773,15.867281084653468,65.05585244707922,45.221751091262384,80.1297694775,77.74967731480199,8.727004596559407,42.04829487433169,73.78285704363863,0.07058656513293872,0.07101372055639515,0.06503566007799282
2624,AAV49730@N,64.2159785528293,34.089963923106914,63.4231886941524,57.87365968341406,30.918804488399296,42.810652368552866,34.88275378178382,62.630398835475496,11.891847880153575,61.04481911812169,77.69340615033668,45.98181180326049,15.8557971735381,65.00876841150621,45.98181180326049,78.4861960090136,77.69340615033668,8.720688445445955,42.01786250987596,73.72945685695217,0.07065231188581896,0.07126604824162157,0.06529178119565457
2625,AAK83356@N,64.02510682272704,27.21067039965899,87.23420804596559,55.22165463460207,44.81757477590892,43.21694710534075,32.812867246647606,75.22950051670426,12.004707529261319,61.624165316874766,100.03922941051098,44.01726094062484,15.20596287039767,57.62259614045433,43.21694710534075,89.63514955181785,82.43232503426105,12.004707529261319,60.82385148159068,82.43232503426105,0.06664768218358563,0.06644263882625658,0.06659584370606991
2626,AAL57308@N,63.19098340366686,27.99600530542203,86.3876735138737,55.99201061084406,44.79360848867525,42.39395089106765,32.79532050063723,75.98915725757408,11.998287988038012,61.59121167192846,99.98573323365011,44.79360848867525,15.197831451514816,57.59178234258246,43.99372262280605,88.7873311114813,83.1881300503969,11.998287988038012,59.19155407432086,82.3882441845277,0.06682799501683437,0.06679997205104489,0.06648616706291992
2627,AAP33697@N,66.70187613448546,30.968728205296824,64.31966627253955,57.967106640683795,30.968728205296824,43.67384746900834,33.35093806724273,62.731526364575615,11.911049309729547,61.93745641059365,77.81885549023303,47.64419723891819,15.881399079639396,66.70187613448546,45.26198737697228,76.2307155822691,78.61292544421501,8.734769493801668,42.87977751502637,72.26036581235925,0.07006537290056707,0.07107277359365984,0.06479189952380322
