,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4
2005,ASU90516@N,65.87161824279153,33.68435023779112,57.63766596244259,49.403713682093645,31.438726888605046,53.14641926407044,34.43289135418648,68.86578270837296,14.970822327907166,54.643501496861155,90.57347508383835,38.175596936163274,15.719363444302523,53.14641926407044,46.40954921651221,99.55596848058265,68.86578270837296,7.485411163953583,56.88912484604723,71.8599471739544,0.06452713872131517,0.06612351849881332,0.05929928199862901,0.06150894438588413
2006,ASU90461@N,65.87471571950519,33.68593417474697,57.64037625456704,49.40603678962889,31.44020522976384,53.148918364600775,34.43451048974135,68.8690209794827,14.971526299887543,54.64607099458953,89.82915779932526,38.17739206471323,15.72010261488192,53.148918364600775,46.411731529651384,100.30922620924653,68.8690209794827,7.485763149943772,56.891799939572664,71.8633262394602,0.06452328932226993,0.06601380341893959,0.0593181036828106,0.0615684885816028
2007,ASU91010@N,65.85580577124117,33.67626431483923,57.623830049836016,49.391854328430874,31.43118002718328,53.13366147452412,34.42462574405788,68.84925148811575,14.967228584372991,55.37874576218007,89.80337150623795,38.16643289015113,15.71559001359164,53.13366147452412,46.39840861155627,100.28043151529904,68.10089005889711,7.483614292186496,56.87546862061737,71.84269720499036,0.06459081344254664,0.06603241965936418,0.0593662682416443,0.061649069437795384
2008,ASU90307@N,65.84776814692711,33.67215416604227,57.61679712856122,49.38582611019533,31.42734388830612,53.12717657308892,34.42042425862099,68.84084851724198,14.965401851574343,54.62371675824635,89.79241110944605,38.161774721514576,15.71367194415306,53.87544666566763,45.644475647301746,100.26819240554809,69.58911860982069,7.482700925787172,56.8685270359825,71.08565879497813,0.06457971096488067,0.06608005149499287,0.05940521021225377,0.06166493474915555
2009,ASU90835@N,65.87471571950519,33.68593417474697,57.64037625456704,49.40603678962889,31.44020522976384,53.148918364600775,34.43451048974135,68.8690209794827,14.971526299887543,54.64607099458953,89.82915779932526,38.17739206471323,15.72010261488192,53.148918364600775,46.411731529651384,100.30922620924653,68.8690209794827,7.485763149943772,56.891799939572664,71.8633262394602,0.06452328932226993,0.06601380341893959,0.0593181036828106,0.0615684885816028
2010,ASU90868@N,65.87471571950519,33.68593417474697,57.64037625456704,49.40603678962889,31.44020522976384,53.148918364600775,34.43451048974135,68.8690209794827,14.971526299887543,54.64607099458953,89.82915779932526,38.17739206471323,15.72010261488192,53.148918364600775,46.411731529651384,100.30922620924653,68.8690209794827,7.485763149943772,56.891799939572664,71.8633262394602,0.06452328932226993,0.06601380341893959,0.0593181036828106,0.0615684885816028
2011,ASU89944@N,65.87310429378446,33.68511015023069,57.63896625706141,49.40482822033835,31.439436140215314,53.14761823703065,34.43366815356915,68.8673363071383,14.971160066769198,54.64473424370757,89.82696040061518,38.176458170261455,15.719718070107657,53.14761823703065,46.410596206984515,99.55821444401516,69.61589431047676,7.485580033384599,56.89040825372295,71.86156832049215,0.06453344473895058,0.06600046918033423,0.059317570059579404,0.06159051268267587
2012,ASU90472@N,65.87471571950519,33.68593417474697,57.64037625456704,49.40603678962889,31.44020522976384,53.148918364600775,34.43451048974135,68.8690209794827,14.971526299887543,54.64607099458953,89.82915779932526,38.17739206471323,15.72010261488192,53.148918364600775,46.411731529651384,100.30922620924653,68.8690209794827,7.485763149943772,56.891799939572664,71.8633262394602,0.06452328932226993,0.06601380341893959,0.0593181036828106,0.0615684885816028
2013,ASU90538@N,65.87177087738915,33.684428289573994,57.63779951771551,49.40382815804186,31.438799736935728,53.14654241243897,34.43297114045342,68.86594228090684,14.970857017588443,54.64362811419782,89.82514210553066,38.175685394850525,15.719399868467864,53.14654241243897,45.66111390364475,100.30474201784257,69.61448513178625,7.485428508794222,56.88925666683608,71.86011368442452,0.06452725467879204,0.06601568961930875,0.059329922536945204,0.06158428228553187
2014,ASU90890@N,65.87471571950519,33.68593417474697,57.64037625456704,49.40603678962889,31.44020522976384,53.148918364600775,34.43451048974135,68.8690209794827,14.971526299887543,54.64607099458953,89.82915779932526,38.17739206471323,15.72010261488192,53.148918364600775,46.411731529651384,100.30922620924653,68.8690209794827,7.485763149943772,56.891799939572664,71.8633262394602,0.06452328932226993,0.06601380341893959,0.0593181036828106,0.0615684885816028
2015,ASU91054@N,65.87471571950519,33.68593417474697,57.64037625456704,49.40603678962889,31.44020522976384,53.148918364600775,34.43451048974135,68.8690209794827,14.971526299887543,54.64607099458953,89.82915779932526,38.17739206471323,15.72010261488192,53.148918364600775,46.411731529651384,100.30922620924653,68.8690209794827,7.485763149943772,56.891799939572664,71.8633262394602,0.06452328932226993,0.06601380341893959,0.0593181036828106,0.0615684885816028
2016,ASU90285@N,65.87471571950519,33.68593417474697,57.64037625456704,49.40603678962889,31.44020522976384,53.148918364600775,34.43451048974135,68.8690209794827,14.971526299887543,54.64607099458953,89.82915779932526,38.17739206471323,15.72010261488192,53.148918364600775,46.411731529651384,100.30922620924653,68.8690209794827,7.485763149943772,56.891799939572664,71.8633262394602,0.06452328932226993,0.06601380341893959,0.0593181036828106,0.0615684885816028
2017,ASU90802@N,65.10558327133432,33.67530169206948,57.622182895318886,49.3904424817019,31.430281579264847,53.13214266970962,34.423641729671026,68.84728345934205,14.96680075203088,54.62882274491271,89.80080451218528,38.165341917678745,15.715140789632423,53.88048270731117,46.39708233129573,101.02590507620843,68.84728345934205,7.48340037601544,56.87384285771734,71.09230357214668,0.06457918301087602,0.06603671245967846,0.05941955686237876,0.06162451006552273
2018,ASU90736@N,65.87471571950519,33.68593417474697,57.64037625456704,49.40603678962889,31.44020522976384,53.148918364600775,34.43451048974135,68.8690209794827,14.971526299887543,54.64607099458953,89.82915779932526,38.17739206471323,15.72010261488192,53.148918364600775,46.411731529651384,100.30922620924653,68.8690209794827,7.485763149943772,56.891799939572664,71.8633262394602,0.06452328932226993,0.06601380341893959,0.0593181036828106,0.0615684885816028
2019,ASU90934@N,65.87471571950519,33.68593417474697,57.64037625456704,49.40603678962889,31.44020522976384,53.148918364600775,34.43451048974135,68.8690209794827,14.971526299887543,54.64607099458953,89.82915779932526,38.17739206471323,15.72010261488192,53.148918364600775,46.411731529651384,100.30922620924653,68.8690209794827,7.485763149943772,56.891799939572664,71.8633262394602,0.06452328932226993,0.06601380341893959,0.0593181036828106,0.0615684885816028
2020,ASU90703@N,65.87471571950519,33.68593417474697,57.64037625456704,49.40603678962889,31.44020522976384,53.148918364600775,34.43451048974135,68.8690209794827,14.971526299887543,54.64607099458953,89.82915779932526,38.17739206471323,15.72010261488192,53.148918364600775,46.411731529651384,100.30922620924653,68.8690209794827,7.485763149943772,56.891799939572664,71.8633262394602,0.06452328932226993,0.06601380341893959,0.0593181036828106,0.0615684885816028
2021,ASU90351@N,65.87471571950519,33.68593417474697,57.64037625456704,49.40603678962889,31.44020522976384,53.148918364600775,34.43451048974135,68.8690209794827,14.971526299887543,54.64607099458953,89.82915779932526,38.17739206471323,15.72010261488192,53.148918364600775,46.411731529651384,100.30922620924653,68.8690209794827,7.485763149943772,56.891799939572664,71.8633262394602,0.06452328932226993,0.06601380341893959,0.0593181036828106,0.0615684885816028
2022,ASU90527@N,65.85069555717752,33.67365113719305,57.61935861253033,49.38802166788314,31.42874106138018,53.12953846090459,34.42195449579734,68.84390899159467,14.966067172085799,54.62614517811317,89.7964030325148,38.16347128881879,15.71437053069009,53.87784181950888,46.39480823346598,99.52434669437056,69.59221235019896,7.483033586042899,56.87105525392604,71.08881906740754,0.06456941534324154,0.06608464017829799,0.059387796012205986,0.061654789861964494
2023,ASU90318@N,65.87310429378446,33.68511015023069,57.63896625706141,49.40482822033835,31.439436140215314,53.14761823703065,34.43366815356915,68.8673363071383,14.971160066769198,54.64473424370757,89.82696040061518,38.176458170261455,15.719718070107657,53.14761823703065,46.410596206984515,99.55821444401516,69.61589431047676,7.485580033384599,56.89040825372295,71.86156832049215,0.06453344473895058,0.06600046918033423,0.059317570059579404,0.06159051268267587
2024,ASU90274@N,65.87310429378446,33.68511015023069,57.63896625706141,49.40482822033835,31.439436140215314,53.14761823703065,34.43366815356915,68.8673363071383,14.971160066769198,54.64473424370757,89.82696040061518,38.176458170261455,15.719718070107657,53.14761823703065,46.410596206984515,99.55821444401516,69.61589431047676,7.485580033384599,56.89040825372295,71.86156832049215,0.06453344473895058,0.06600046918033423,0.059317570059579404,0.06159051268267587
2025,ASU90329@N,65.86458915186395,33.68075581629407,57.631515507880955,49.398441863897965,31.435372095207793,53.140748065708415,34.42921705665616,68.85843411331231,14.969224807241806,54.637670546432595,89.81534884345083,38.17152325846661,15.717686047603896,53.140748065708415,46.404596902449605,99.54534496815802,68.85843411331231,7.484612403620903,56.883054267518865,71.85227907476067,0.06456112281195124,0.06602928291826454,0.05936453741836179,0.06158381648933214
2026,ASU90153@N,65.87471571950519,33.68593417474697,57.64037625456704,49.40603678962889,31.44020522976384,53.148918364600775,34.43451048974135,68.8690209794827,14.971526299887543,54.64607099458953,89.82915779932526,38.17739206471323,15.72010261488192,53.148918364600775,46.411731529651384,100.30922620924653,68.8690209794827,7.485763149943772,56.891799939572664,71.8633262394602,0.06452328932226993,0.06601380341893959,0.0593181036828106,0.0615684885816028
2027,ASU90769@N,65.87310429378446,33.68511015023069,57.63896625706141,49.40482822033835,31.439436140215314,53.14761823703065,34.43366815356915,68.8673363071383,14.971160066769198,54.64473424370757,89.82696040061518,38.176458170261455,15.719718070107657,53.14761823703065,46.410596206984515,99.55821444401516,69.61589431047676,7.485580033384599,56.89040825372295,71.86156832049215,0.06453344473895058,0.06600046918033423,0.059317570059579404,0.06159051268267587
2028,YP_009194639@N,56.470719384001036,27.1059453043205,67.76486326080125,36.14126040576066,29.36477407968054,34.635374555520634,29.36477407968054,58.72954815936108,7.529429251200138,56.470719384001036,76.80017836224141,27.1059453043205,9.035315101440165,45.92951843232085,27.858888229440513,80.56489298784147,71.52957788640131,8.282372176320152,41.41186088160076,88.09432223904162,0.06393115403500252,0.06345593651415607,0.05817326516125347,0.061496719169574006
2029,ASU89999@N,65.87310429378446,33.68511015023069,57.63896625706141,49.40482822033835,31.439436140215314,53.14761823703065,34.43366815356915,68.8673363071383,14.971160066769198,54.64473424370757,89.82696040061518,38.176458170261455,15.719718070107657,53.14761823703065,46.410596206984515,99.55821444401516,69.61589431047676,7.485580033384599,56.89040825372295,71.86156832049215,0.06453344473895058,0.06600046918033423,0.059317570059579404,0.06159051268267587
2030,ASU90999@N,65.87471571950519,33.68593417474697,57.64037625456704,49.40603678962889,31.44020522976384,53.148918364600775,34.43451048974135,68.8690209794827,14.971526299887543,54.64607099458953,89.82915779932526,38.17739206471323,15.72010261488192,53.148918364600775,46.411731529651384,100.30922620924653,68.8690209794827,7.485763149943772,56.891799939572664,71.8633262394602,0.06452328932226993,0.06601380341893959,0.0593181036828106,0.0615684885816028
2031,ASU90362@N,65.86152447976191,33.679188654423704,57.62883391979168,49.39614335982144,31.43390941079546,53.13827543253518,34.42761506896646,68.85523013793292,14.968528290854982,54.63512826162068,89.06274333058714,38.169747141680205,15.71695470539773,53.88670184707793,46.40243770165044,99.54071313418562,69.60365655247567,7.484264145427491,56.88040750524893,71.84893579610392,0.06456158981303062,0.06606532196645193,0.059373194468304615,0.061573479209463745
2032,ASU90230@N,65.11455004984046,33.67993968095196,57.63011900962891,49.39724486539621,31.434610368888496,52.39101728148083,35.17682588899427,68.85676556994623,14.968862080423094,54.63634659354429,89.81317248253856,38.17059830507889,15.717305184444248,53.139460385501984,46.40347244931159,101.03981904285588,68.85676556994623,7.484431040211547,56.88167590560776,71.85053798603084,0.06456071021084359,0.06600516123257327,0.059353243610792555,0.06163778092463588
2033,APV46130@N,53.31429015977974,24.779881341869455,60.07243961665322,36.794369265200096,27.783503322702117,43.552518722073586,29.285314313118445,64.57787258790222,10.512676932914314,58.57062862623689,67.58149456873488,36.04346376999193,14.26720440895514,48.808857188530745,30.03621980832661,85.60322645373084,62.32515610227772,6.758149456873488,46.55614070290625,67.58149456873488,0.06052734893801653,0.06221581237381935,0.062021899564706405,0.06432944391529243
2034,ATG31100@N,66.20827954580693,32.35177295988293,62.44644548070426,48.15147603331413,33.104139772903466,47.399109220293596,38.37070746404719,73.73194767601225,19.561537138533865,55.67514416351946,100.06478613173093,30.847039333841863,9.780768569266932,60.18934504164266,39.875441090088266,99.3124193187104,79.75088218017653,8.276034943225866,46.64674240727306,94.04585162756666,0.062099008064895884,0.06233949094620602,0.06081852914505212,0.062376158823312676
2035,AVN89324@N,65.17982737099184,32.215316976467236,57.68789319041807,49.44676559178692,31.46612355840986,53.941926100131184,34.46289723063937,68.92579446127874,14.983868361147552,55.44031293624594,91.40159700300006,38.20886432092625,15.73306177920493,53.19273268207381,46.44999191955741,101.14111143774598,68.17660104322135,7.491934180573776,57.68789319041807,70.42418129739349,0.0642634548466283,0.0655349912236069,0.059606550850751776,0.061401585021635424
2036,AXP20281@N,62.44384221599842,28.17588002429197,67.77441411248608,31.22192110799921,24.36832866965792,49.498167610242646,32.74494164985283,51.02118815209627,19.03775677317025,60.9208216741448,90.61972224029039,29.69890056614559,10.66114379297534,37.31400327541369,33.50645192077964,78.43555790546142,78.43555790546142,5.33057189648767,40.36004435912093,63.96686275785204,0.06086697677980911,0.06131661779261524,0.057641002877724605,0.058665131623040996
2037,AXX83351@N,62.82858669496538,27.674496520401416,84.51940829203676,50.8612368483053,41.137765097894,38.89388700164523,30.666333982066433,68.06430225287916,11.219390481243817,57.592871137051596,93.49492067703181,44.12960255955902,16.4551060391576,53.853074309970324,43.38164319414276,83.77144892662051,68.81226161829541,10.471431115827563,57.592871137051596,73.30001781079294,0.06278853503484966,0.06356047399113375,0.06263139457377939,0.06306023098398277
2038,ASO96550@N,62.39140245972971,30.068145763725163,61.639698815636585,52.61925508651904,32.32325669600455,45.853922289680874,36.83347856056333,75.17036440931291,15.785776525955711,60.136291527450325,101.47999195257243,32.32325669600455,9.772147373210679,60.136291527450325,39.088589492842715,94.71465915573427,80.43228991796481,9.020443729117549,47.357329577867134,91.70784457936175,0.06251842205840423,0.062284572711590755,0.06073584679742951,0.06275751433944636
2039,AVN89365@N,65.8615752177842,32.18236061778092,57.62887831556118,49.396181413338155,31.433933626669734,54.63517035111644,34.42764159111447,68.85528318222894,14.2201128311125,55.38359734222763,89.06281194223092,38.16977654667039,15.716966813334867,54.63517035111644,46.40247344889342,98.79236282667631,68.85528318222894,7.484269911111842,58.37730530667237,71.1005641555625,0.06475665374066622,0.06579988858167951,0.05932439852746299,0.06169206803900706
2040,AKV62619@N,64.62723915659521,31.562140053220915,59.36688248105839,49.59764865506144,33.065099103374294,46.59173055475468,39.0769353039878,72.89351393243878,19.5384676519939,56.36096438075163,99.19529731012288,31.562140053220915,9.017754300920261,60.86984153121177,39.82841482906449,99.19529731012288,79.65682965812898,8.266274775843574,46.59173055475468,94.68642015966275,0.06243202886047004,0.06222779330731165,0.060969307511922276,0.06289134524360755
2041,AVN89344@N,65.1159420374278,32.93220057065314,57.63135099864299,49.398300855979706,31.435282362896178,53.889055479250594,34.4291187784101,68.8582375568202,14.220722973691128,55.38597368700755,89.81509246541765,38.1714142978025,15.717641181448089,53.14059637537211,46.40446444046579,101.04197902359486,68.10977845294173,7.484591038784805,58.379810102521475,71.10361486845564,0.06444613108400442,0.06592445964635837,0.059528486973250076,0.061641818417906766
2042,ALD83756@N,58.21710537037416,33.266917354499526,60.485304280908224,38.55938147907899,24.95018801587464,46.12004451419252,28.730519533431405,46.876110817703875,14.365259766715702,59.72923797739687,92.99615533189639,24.95018801587464,14.365259766715702,38.55938147907899,30.998718443965465,70.31416622655581,88.45975751082828,6.804596731602175,37.80331517556764,59.72923797739687,0.063663574675721,0.06164200223000048,0.0594317888996976,0.059196330683228084
2043,AMR69043@N,58.21710537037416,33.266917354499526,60.485304280908224,38.55938147907899,24.95018801587464,46.12004451419252,28.730519533431405,46.876110817703875,14.365259766715702,59.72923797739687,92.99615533189639,24.95018801587464,14.365259766715702,38.55938147907899,30.998718443965465,70.31416622655581,88.45975751082828,6.804596731602175,37.80331517556764,59.72923797739687,0.063663574675721,0.06164200223000048,0.0594317888996976,0.059196330683228084
2044,AMR69044@N,58.21303123557929,33.26458927747388,60.48107141358887,38.55668302616291,24.94844195810541,46.11681695286151,28.728508921454715,46.872830345531376,14.364254460727357,60.48107141358887,92.23363390572302,24.94844195810541,14.364254460727357,38.55668302616291,30.996549099464296,69.5532321256272,88.45356694237373,6.804120534028748,37.800669633493044,60.48107141358887,0.06373253481163903,0.06165524103806234,0.059409221692356885,0.05918960978808095
2045,AMR69045@N,58.179273335699506,34.00087402735685,60.44599827085663,38.5343238976711,24.933974286728358,46.09007368152818,28.711849178656898,46.845648659913884,14.355924589328449,59.69042329247092,92.18014736305636,24.933974286728358,14.355924589328449,38.5343238976711,31.73414909219973,69.51289801148512,88.40227247112782,6.800174805471371,37.77874891928539,59.69042329247092,0.06372956543830705,0.06184318187605551,0.0594798974166013,0.059372376883328366
2046,AMR69046@N,58.21710537037416,33.266917354499526,60.485304280908224,38.55938147907899,24.95018801587464,46.12004451419252,28.730519533431405,46.876110817703875,14.365259766715702,59.72923797739687,92.99615533189639,24.95018801587464,14.365259766715702,38.55938147907899,30.998718443965465,70.31416622655581,88.45975751082828,6.804596731602175,37.80331517556764,59.72923797739687,0.063663574675721,0.06164200223000048,0.0594317888996976,0.059196330683228084
2047,AMR69047@N,58.22623623912976,33.272134993788434,60.49479089779715,38.565429197345686,24.954101245341327,46.12727805957033,28.73502567645365,46.88346294579279,14.367512838226824,59.73860601157469,91.4983712329182,24.954101245341327,14.367512838226824,38.565429197345686,31.759765221343507,70.3251944186892,88.47363168802833,6.8056639760021795,37.80924431112322,60.49479089779715,0.06357247877806736,0.06158254261832592,0.05943035295149737,0.059229739429644816
2048,AMR69048@N,58.21701022899003,33.2668629879943,60.48520543271691,38.55931846335703,24.950147240995726,46.11996914244665,28.730472580540535,46.876034210355606,14.365236290270268,59.729140364807954,92.2399382848933,24.950147240995726,14.365236290270268,38.55931846335703,30.99866778426742,70.3140513155334,88.45961294534848,6.804585611180653,37.803253395448074,60.48520543271691,0.06366333478049188,0.061623508867595655,0.05943682111976656,0.05921126732318438
2049,AMR69049@N,58.22235114304145,33.26991493888083,60.490754434328785,38.5628559518846,24.952436204160623,46.1242002561757,28.73310835630617,46.880334686604805,14.366554178153086,60.490754434328785,92.2484005123514,24.952436204160623,14.366554178153086,38.5628559518846,31.75764607802261,69.5643675994781,88.46772836020584,6.805209873861988,37.806721521455486,59.73462000389967,0.06364193586727572,0.06163277763133935,0.059397716863494286,0.05919313920878084
2050,AVU05445@N,66.14106857445789,32.31893123524647,61.63145026256303,50.35740448282589,33.070534287228945,45.09618311894856,37.5801525991238,69.14748078238779,18.03847324757942,57.121831950668174,101.46641201763425,32.31893123524647,9.770839675772187,60.12824415859808,38.33175565110627,100.71480896565178,77.41511435419503,8.267633571807236,48.10259532687846,92.44717539384455,0.061823883575048186,0.06236957257844402,0.06115794042228168,0.06304555144175016
2051,AML40604@N,58.489406074726325,32.66291508069133,64.56622748508751,37.98013381475736,25.826490994035,48.614571282889415,29.62450437551074,46.33576325400397,14.432450849607795,58.489406074726325,91.9119238317128,23.547682965149562,14.432450849607795,37.98013381475736,31.143709728101033,70.64304889544869,89.63311580282736,6.076821410361177,37.220531138462206,60.76821410361177,0.0628224440485492,0.06031886562006725,0.05859052697403212,0.0586654870622043
2052,ANA67922@N,66.30470024940446,30.8919626161998,62.53738773523375,47.46813767855092,33.15235012470223,46.71467517571678,38.42658764454122,76.09971278624829,19.59002507368768,56.50968771256061,100.21051287694083,30.8919626161998,8.288087531175558,61.030462729565464,39.9335126502095,98.70358787127255,79.867025300419,8.288087531175558,45.96121267288263,93.42935035143356,0.06181726127329372,0.062036491784706,0.06061652287990142,0.06206722122795732
2053,ANA67923@N,64.03181570084307,30.885934632171363,64.03181570084307,49.71882160300756,33.145881068671706,45.95224420884032,37.66577394167239,73.07160144684444,18.832886970836196,56.49866091250859,97.17769676951478,31.63925011100481,8.286470267167926,61.771869264342726,40.679035857006184,98.68432772718167,80.60475623517893,8.286470267167926,45.95224420884032,97.17769676951478,0.06202234906719763,0.06224822997643908,0.06033387359600396,0.0620800685269114
2054,ANA67915@N,64.7029559976304,32.3514779988152,60.9411562303263,48.9033969749532,33.10383795227602,46.64631711457075,39.12271757996256,72.9789154856994,19.56135878998128,56.42699650956139,99.31151385682804,30.09439813843274,9.028319441529822,60.9411562303263,39.87507753342338,99.31151385682804,80.50251502030758,8.275959488069004,45.89395716110993,94.79735413606313,0.062361983144722216,0.06210625659049641,0.06075501461199559,0.06241679219196737
2055,ANA67919@N,66.95156938246318,31.59512262992644,63.94251008437494,46.6404191203676,33.09965227897056,45.888154295845546,38.365506050624965,72.96968797863964,18.806620613051454,57.172126663676416,97.79442718786756,31.59512262992644,7.522648245220581,61.685715610808764,39.87003569966908,98.54669201238961,79.74007139933816,8.27491306974264,47.39268394488966,94.78536788977932,0.0622661910428438,0.06260890337676979,0.060496704793221834,0.062363376265106504
2056,AMK51938@N,52.584141593155984,26.292070796577992,61.59856586626844,33.804091024171704,27.794474842096733,44.3209193428029,29.296878887615478,61.59856586626844,12.01923236414994,57.84255575247158,70.6129901393809,33.05288900141233,13.521636409668682,47.325727433840385,32.30168697865296,81.1298184580121,65.35457598006529,6.760818204834341,47.325727433840385,68.35938407110278,0.06091066821900507,0.06264001980007831,0.061336900657772364,0.06391038856377301
2057,AMK51948@N,54.6366257843864,26.195642499363345,65.11488278413174,37.42234642766192,27.69253635646982,44.906815713194305,26.94408942791658,62.12109506991879,8.232916214085622,59.875754284259074,67.36022356979146,35.17700564200221,13.47204471395829,47.15215649885402,33.68011178489573,75.59313978387708,62.86954199847202,7.484469285532384,48.6490503559605,67.36022356979146,0.06181778757119493,0.06376906695616621,0.061241250391119724,0.06472496652828087
2058,ALA49957@N,65.92535782763066,32.96267891381533,57.68468809917683,49.44401837072299,31.464375326823724,53.18977733820201,34.460982500806935,68.92196500161387,14.98303586991606,54.68808092519362,89.89821521949635,38.206741468285955,15.732187663411862,53.18977733820201,46.447411196739786,100.3863403284376,69.67111679510968,7.49151793495803,56.935536305681026,71.91857217559709,0.0642485117682788,0.0658045760013731,0.059297831152192435,0.06149728758235269
2059,ALA49968@N,65.92535782763066,32.96267891381533,57.68468809917683,49.44401837072299,31.464375326823724,53.18977733820201,34.460982500806935,68.92196500161387,14.98303586991606,54.68808092519362,89.89821521949635,38.206741468285955,15.732187663411862,53.18977733820201,46.447411196739786,100.3863403284376,69.67111679510968,7.49151793495803,56.935536305681026,71.91857217559709,0.0642485117682788,0.0658045760013731,0.059297831152192435,0.06149728758235269
2060,ALA49979@N,65.87471571950519,33.68593417474697,57.64037625456704,49.40603678962889,31.44020522976384,53.148918364600775,34.43451048974135,68.8690209794827,14.971526299887543,54.64607099458953,89.82915779932526,38.17739206471323,15.72010261488192,53.148918364600775,46.411731529651384,100.30922620924653,68.8690209794827,7.485763149943772,56.891799939572664,71.8633262394602,0.06452328932226993,0.06601380341893959,0.0593181036828106,0.0615684885816028
2061,ALA49990@N,65.87471571950519,33.68593417474697,57.64037625456704,49.40603678962889,31.44020522976384,53.148918364600775,34.43451048974135,68.8690209794827,14.971526299887543,54.64607099458953,89.82915779932526,38.17739206471323,15.72010261488192,53.148918364600775,46.411731529651384,100.30922620924653,68.8690209794827,7.485763149943772,56.891799939572664,71.8633262394602,0.06452328932226993,0.06601380341893959,0.0593181036828106,0.0615684885816028
2062,ALA50001@N,65.87471571950519,33.68593417474697,57.64037625456704,49.40603678962889,31.44020522976384,53.148918364600775,34.43451048974135,68.8690209794827,14.971526299887543,54.64607099458953,89.82915779932526,38.17739206471323,15.72010261488192,53.148918364600775,46.411731529651384,100.30922620924653,68.8690209794827,7.485763149943772,56.891799939572664,71.8633262394602,0.06452328932226993,0.06601380341893959,0.0593181036828106,0.0615684885816028
2063,ALA50012@N,65.87471571950519,33.68593417474697,57.64037625456704,49.40603678962889,31.44020522976384,53.148918364600775,34.43451048974135,68.8690209794827,14.971526299887543,54.64607099458953,89.82915779932526,38.17739206471323,15.72010261488192,53.148918364600775,46.411731529651384,100.30922620924653,68.8690209794827,7.485763149943772,56.891799939572664,71.8633262394602,0.06452328932226993,0.06601380341893959,0.0593181036828106,0.0615684885816028
2064,ALA50023@N,65.87471571950519,33.68593417474697,57.64037625456704,49.40603678962889,31.44020522976384,53.148918364600775,34.43451048974135,68.8690209794827,14.971526299887543,54.64607099458953,89.82915779932526,38.17739206471323,15.72010261488192,53.148918364600775,46.411731529651384,100.30922620924653,68.8690209794827,7.485763149943772,56.891799939572664,71.8633262394602,0.06452328932226993,0.06601380341893959,0.0593181036828106,0.0615684885816028
2065,ALA50034@N,65.88194378471222,33.68963034445511,57.64670081162319,49.41145783853416,31.443654988158105,53.15475009902918,34.43828879655411,68.12791914100923,14.97316904198005,54.65206700322718,89.8390142518803,38.18158105704913,15.721827494079053,53.15475009902918,46.41682403013815,101.06889103336533,68.87657759310822,7.486584520990025,56.89804235952419,71.87121140150424,0.06448244106063901,0.06599712086421428,0.05928914047994184,0.061572845496202316
2066,ALA50045@N,65.88194378471222,33.68963034445511,57.64670081162319,49.41145783853416,31.443654988158105,53.15475009902918,34.43828879655411,68.12791914100923,14.97316904198005,54.65206700322718,89.8390142518803,38.18158105704913,15.721827494079053,53.15475009902918,46.41682403013815,101.06889103336533,68.87657759310822,7.486584520990025,56.89804235952419,71.87121140150424,0.06448244106063901,0.06599712086421428,0.05928914047994184,0.061572845496202316
2067,ALA50235@N,56.47112184884898,27.10613848744751,67.76534621861877,36.14151798326335,29.364983361401467,33.88267310930939,29.364983361401467,58.729966722802935,8.28243120449785,57.224070140166965,76.8007257144346,27.10613848744751,9.035379495815837,45.92984577039717,27.859086778765498,80.56546717102454,71.5300876752087,8.28243120449785,41.41215602248925,87.34200179288642,0.06393516760175838,0.06344481901142969,0.05819975698153046,0.06147196508729513
2068,ALA50242@N,56.47112184884898,27.10613848744751,67.76534621861877,36.14151798326335,29.364983361401467,33.88267310930939,29.364983361401467,58.729966722802935,8.28243120449785,57.224070140166965,76.8007257144346,27.10613848744751,9.035379495815837,45.92984577039717,27.859086778765498,80.56546717102454,71.5300876752087,8.28243120449785,41.41215602248925,87.34200179288642,0.06393516760175838,0.06344481901142969,0.05819975698153046,0.06147196508729513
2069,ASU91142@N,65.87310429378446,33.68511015023069,57.63896625706141,49.40482822033835,31.439436140215314,53.14761823703065,34.43366815356915,68.8673363071383,14.971160066769198,54.64473424370757,89.82696040061518,38.176458170261455,15.719718070107657,53.14761823703065,46.410596206984515,99.55821444401516,69.61589431047676,7.485580033384599,56.89040825372295,71.86156832049215,0.06453344473895058,0.06600046918033423,0.059317570059579404,0.06159051268267587
2070,ASU91120@N,65.87310429378446,33.68511015023069,57.63896625706141,49.40482822033835,31.439436140215314,53.14761823703065,34.43366815356915,68.8673363071383,14.971160066769198,54.64473424370757,89.82696040061518,38.176458170261455,15.719718070107657,53.14761823703065,46.410596206984515,99.55821444401516,69.61589431047676,7.485580033384599,56.89040825372295,71.86156832049215,0.06453344473895058,0.06600046918033423,0.059317570059579404,0.06159051268267587
