,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11
2513,AAY88866@N,45.14493220909743,22.572466104548717,40.52783686953065,35.39773093667867,18.981391951552332,30.78063559711189,23.085476697833915,37.962783903104665,6.1561271194223774,36.93676271653427,50.78804873523462,31.293646190397087,9.747201272418765,37.44977330981946,25.650529664259906,52.84009110837541,48.736006362093825,5.130105932851981,28.215582630685898,49.76202754866422,0.04579050367919229,0.046876611366963555,0.04298855111562075,0.044691879729306425,0.043775785695096124,0.044103267112298804,0.043078351795165906,0.04439265547438624,0.04443776725563761,0.0431943932751834,0.043659640215950785
2514,AAY24423@N,37.22417394706167,18.349944903481106,43.5155836282552,24.11707044457517,19.398513183680027,30.40848012576869,19.398513183680027,44.039867768354654,7.339977961392443,39.845594647558976,49.28270916934926,24.64135458467463,9.437114521790283,33.554184966365455,22.544218024276788,55.57411885054278,45.088436048553575,4.718557260895142,33.029900826265994,47.70985674905088,0.04263096170552909,0.04387028772445139,0.0430417866314828,0.04487185643371942,0.042984415381776594,0.04282800891606415,0.04333849705663867,0.043224338075706,0.04426023341993033,0.04333477970966445,0.04133069484557684
2515,AAY24433@N,38.11639834549728,19.31927039429314,42.293537890209315,24.018552382094178,19.841412837382148,30.80640414225123,19.31927039429314,43.85996521947632,7.832136646335059,40.7271105609423,48.037104764188356,24.018552382094178,9.39856397560207,33.41711635769625,21.92998260973816,54.82495652434541,43.85996521947632,4.699281987801035,32.37283147151824,48.037104764188356,0.04286096426150389,0.043832520536443376,0.04341552172363596,0.04508784922105746,0.043150857639621135,0.042886412694191245,0.043569116908023314,0.04341888901822318,0.044294382826654856,0.043903055933405884,0.04143798614823586
2516,ABI26423@N,37.734714393680406,18.867357196840203,44.547926714761594,24.108289751518036,19.391450452307986,29.873315561663656,19.391450452307986,44.023833459293805,7.861398832016752,40.355180671019326,50.83704578037499,24.108289751518036,9.433678598420101,33.54196834993814,23.06010324058247,53.981605313181696,45.59611322569716,4.716839299210051,31.96968858353479,45.59611322569716,0.04287088243281211,0.04394558423495866,0.043244165217422754,0.04469100311800347,0.04289676762226206,0.04250891178571965,0.04327918625267987,0.0433778785649504,0.04428381016459148,0.043299206688972615,0.041509348449843594
2517,ABG89301@N,45.0910457424129,24.642780812714026,61.869109274473516,39.847900888643956,25.691409783467815,25.16709529809092,25.691409783467815,49.28556162542805,9.961975222160989,45.0910457424129,71.8310844966345,24.11846632733713,7.864717280653413,35.12907052025191,26.740038754221604,60.29616581834283,67.63656861361935,11.534918678291673,35.653385005628806,66.58793964286556,0.0443872805860315,0.04361570020764758,0.04314902422222738,0.04267540513492749,0.04306210195806592,0.044455046732371044,0.04216470483038034,0.04335739530649679,0.04398314606140546,0.041493339384594895,0.043342370198957515
2518,ABG89317@N,39.09692771634021,19.548463858170106,48.60699121490945,37.51191713324533,22.190148163328224,24.303495607454725,20.076800719201728,41.73861202149833,7.9250529154743665,41.73861202149833,60.75873901863681,20.076800719201728,5.811705471347869,31.700211661897466,22.190148163328224,51.77701238109919,55.475370408320565,7.396716054442742,29.058527356739344,58.64539157451031,0.04422799032617614,0.04374890639364346,0.041985082125838694,0.04260166896623498,0.04259145052102582,0.04430527931500442,0.04130467994253873,0.04289601211042272,0.043835312026899775,0.04107966031694238,0.04308709692364851
2519,ABG89325@N,43.8540791746194,25.05947381406823,60.03832267953847,39.15542783448161,25.58154618519465,26.103618556321074,26.625690927447494,49.07480288588362,11.485592164781272,46.986513401377934,66.82526350418195,23.493256700688967,7.309013195769901,37.06713834997593,27.147763298573917,58.99417793728563,66.30319113305552,12.007664535907693,34.97884886547024,67.34733587530837,0.04460817623274162,0.043754942381103126,0.043573246815359123,0.043102117710032285,0.04301783681861948,0.04505662989473896,0.04226873008612503,0.0436307195911831,0.04431603880203966,0.04142903742630041,0.043170153115335695
2520,ABC70719@N,32.62882671356965,19.4720417484206,64.20511062992739,33.155098112175615,29.47119832193388,21.050855944238485,21.050855944238485,38.9440834968412,11.051699370725206,48.943240070354484,69.46782461598701,28.418655524721956,6.841528181877508,46.31188307732467,28.94492692332792,80.51952398671222,40.522897692659086,8.420342377695395,36.31272650381139,45.259340280112745,0.04246908349089131,0.04419521463018648,0.04400030082437844,0.043623576169879025,0.0432965277834824,0.04287291601377877,0.04225694068628486,0.042678600355490155,0.04272890763823745,0.04224867795620684,0.04335785584522213
2521,ABF65836@N,43.318824769557004,20.112311500151467,41.77172388492997,37.646121525924535,20.112311500151467,28.363516218162324,21.659412384778502,40.74032329517861,8.251204718010857,40.224623000302934,51.05432919269218,30.942017692540716,10.314005897513573,42.803124474681326,29.39491680791368,49.507228308065145,51.05432919269218,5.672703243632465,27.332115628410968,46.92872683368675,0.04536957238603744,0.046088364978866835,0.04196538836746928,0.04429086371550504,0.044654173311222047,0.043299890473939444,0.04284896004877105,0.0440462618406285,0.04381633232966208,0.0436619400022243,0.044257957669995386
2522,ABI14448@N,45.415499436920875,18.792620456656913,54.289792430342196,43.327430497292326,20.88068939628546,38.6292753831281,28.710947919892508,40.717344322756645,16.18253428212123,45.937516671828014,69.42829224264915,30.276999624613918,11.484379167957004,41.76137879257092,26.622878980263962,57.943913074692155,61.07601648413497,10.962361933049866,40.19532708784951,63.16408542376352,0.04470657667385285,0.044617473618018905,0.04202300209225177,0.04415186310587855,0.04294492806137396,0.04478859293439431,0.04301216415602056,0.04375393746326909,0.04306756918001135,0.042602386535925504,0.04231427127186664
2523,ABG47052@N,45.083666933342684,22.28273193257167,42.49265159234598,36.79241784215323,22.28273193257167,29.01937181916311,24.355544205369036,49.22929147893742,8.809452159388801,36.27421477395389,62.702571252120286,27.982965682764426,11.400467500385506,37.82882397855191,30.05577795556179,67.8846019341137,49.74749454713676,4.663827613794071,40.938042387747956,49.74749454713676,0.045578222130054864,0.045700288617261615,0.04237334011857033,0.0428708015838892,0.04422657372186078,0.04450601769655753,0.0421457074918409,0.04213611756611784,0.0436510714678848,0.04417581109010573,0.044432980316515235
2524,ABG47060@N,42.7117294446356,22.127763447220854,37.051138795346546,34.478143045669704,19.04016854760864,34.478143045669704,20.583965997414747,37.56573794528192,6.689788949159793,37.051138795346546,51.45991499353687,30.36134984618675,9.262784698836636,40.65333284489412,25.215358346833067,55.57670819301982,50.9453158436015,5.145991499353687,27.78835409650991,50.430716693666135,0.045565904363315715,0.047045385073388166,0.04233372105616754,0.04494007207529965,0.044525965121101796,0.04326968946080621,0.04292421891715507,0.0439353324345215,0.0442201904052156,0.042645779428006285,0.043994591729653816
2525,ABG47069@N,42.65539207186909,22.098576615546634,39.057949367012654,33.91874550293204,19.015054297098267,33.40482511652398,25.182098933995004,37.002267821380414,5.653124250488674,39.57186975342072,49.85027748158194,30.835223184483677,9.250566955345104,38.544028980604594,25.696019320403064,54.475560959254494,48.82243670876582,5.139203864080613,29.293462025259494,48.30851632235776,0.04549616020518424,0.047257635367590575,0.04317547827472601,0.04424298364116751,0.043701602259112356,0.04378527109909395,0.04261073108934111,0.044242032551102754,0.045107932769953514,0.043054428135538995,0.043405358199127816
2526,ABG36787@N,35.84430759061261,18.449275965756488,40.58840712466427,27.410352863409642,18.976398136206676,33.20869673836168,19.50352030665686,42.696895806465015,8.433954727202966,36.898551931512976,49.54948402231743,23.720497670258343,11.069565579453894,32.154452397461306,24.774742011158715,54.820705726819284,47.96811751096687,4.744099534051669,33.735818908811865,49.54948402231743,0.04287758690982598,0.04390776797938735,0.04289109671694118,0.04444535320900008,0.04255587377843998,0.041620555040679345,0.04371998061820346,0.043399200659735564,0.043149142488270266,0.04301923724365535,0.04129203490567605
2527,AFH55111@N,48.894178542765154,23.1327296331362,60.46054335933325,36.27632601559995,24.1842173437333,28.915912041420253,29.4416558967188,52.04864167455645,12.617852527165201,48.894178542765154,67.29521347821441,22.0812419225391,8.411901684776801,38.37930143679415,24.709961199031852,59.9347995040347,65.71798191231875,9.98913325067245,39.43078914739125,63.615006491124554,0.044020593566100184,0.0437136003436981,0.042967984039129985,0.043326727865797415,0.04254309456540989,0.044385830998340356,0.0422564135257064,0.04284716800258439,0.04374810655989916,0.041608362422808805,0.0428382628119753
2528,AFH55121@N,48.89750634055792,23.134304075102673,60.464658378109256,36.27879502686555,24.1858633512437,28.91788009387834,29.443659731948856,52.05218416898101,12.618711313692366,48.3717267024874,67.82557331109646,22.08274479896164,8.412474209128243,38.381913579147614,24.711642989314218,59.93887874003874,65.72245475881441,9.98981312333979,39.43347285528864,63.619336206532346,0.04402188697412173,0.04371582928475411,0.0429804088441137,0.04331438673739156,0.04254056040498791,0.044382451245155136,0.04225322147619958,0.04284920583352327,0.04374634044864612,0.041600395734913816,0.04281567494567792
2529,AFG19726@N,46.05636248834376,22.50481348862252,60.1872918881765,41.869420443948876,24.598284510819962,27.738491044116127,26.168387777468045,50.76667228828801,12.560826133184662,52.860143310485455,66.46770495476883,24.598284510819962,8.373884088789774,36.63574288845526,24.598284510819962,61.757395154824586,61.757395154824586,9.943987355437857,38.72921391065271,62.28076291037395,0.04415423118973921,0.04403283841186322,0.0432017505157967,0.043676749682153765,0.04237681387703882,0.045124297745501335,0.04255520877857492,0.04288983905410753,0.04365530079069129,0.041794752945819726,0.043170461459352584
2530,AFG19742@N,47.22013954621697,23.085401555928296,61.910849627262245,38.30077985415376,24.65940620746886,28.856751944910368,27.80741551054999,50.89281706647829,13.641373646684901,49.31881241493772,66.10819536470375,23.085401555928296,8.394691474883016,37.776111636973575,24.65940620746886,58.23817210700093,65.05885893034338,10.493364343603771,39.35011628851414,64.00952249598299,0.0440591158949863,0.04358493400653473,0.042858323545540006,0.04364405965831182,0.0421448542599777,0.04474970774195582,0.04246129838712242,0.04302057474618687,0.04414006466528502,0.04169835457410825,0.042970495339802434
2531,AFD97607@N,46.84343823400239,21.860271175867783,55.171160586713924,35.39281999902403,30.70847617562379,26.02413235222355,24.983167058134608,50.48681676331369,7.2867570586225945,35.39281999902403,66.10129617464781,28.626545587445904,8.848204999756007,34.351854704935086,28.106062940401433,62.97840029238099,48.925368822180275,7.807239705667065,35.9133026460685,52.568747351491574,0.04456322004180804,0.04405430913574065,0.04339637532146201,0.044878711102907455,0.042519446429092944,0.04460290617624547,0.043341583528842896,0.042275189434171696,0.04478615486695225,0.04158524758513373,0.043514209333171905
2532,AFE85969@N,44.30782517771607,21.098964370340983,43.252876959199014,36.92318764809672,22.681386698116558,32.175920664770004,25.846231353667704,52.219936816593936,11.076956294429017,42.19792874068197,71.20900474990083,22.681386698116558,6.85716342036082,42.19792874068197,27.42865368144328,66.4617377665741,55.912255581403606,6.329689311102295,33.23086888328705,64.87931543879853,0.043835056033494565,0.04369943461192786,0.04260036085365083,0.04407126723153531,0.04217004665380229,0.0423159003858424,0.041794655200557834,0.04267912034569856,0.04359071730081321,0.043213423302480077,0.04255590882167252
2533,AFG25750@N,47.155599557453584,23.318703077861663,53.37392037821669,33.16437771073659,31.09160410381555,26.946056889973477,24.873283283052437,50.26475996783514,8.291094427684147,39.90089193322996,61.66501480590084,27.464250291703735,10.363868034605183,33.682571112466846,26.946056889973477,66.84694882320343,43.52824574534177,7.772901025953887,36.27353812111814,51.819340173025914,0.04482187118366695,0.04442304822567587,0.04366479622104205,0.044517169228585514,0.04236487047226398,0.04499975544905777,0.04324736263422598,0.04303074253510327,0.04472772759826286,0.0422494435343686,0.043759811187488104
2534,AFG25760@N,45.639868140257065,23.338568935358726,54.45666084917036,30.599457048581442,30.599457048581442,26.450378126739892,24.894473531049307,51.3448516577892,9.854062439373685,39.93488462272493,62.23618382762327,26.969012991970086,10.891332169834072,33.711266239962605,26.969012991970086,64.82935815377424,43.56532867933629,7.779522978452909,37.341710296573964,53.419391118709974,0.0446590245126513,0.04482286781203666,0.04359996924478139,0.044569923942999974,0.042504156867313396,0.04470652458215767,0.04293733294549959,0.04299183182216064,0.0448733620352537,0.04189705722388571,0.043803083781065934
2535,AHA38125@N,46.57815624302589,21.701186431409788,43.93167009285396,33.34572549216626,23.289078121512944,32.81642826213187,27.523455961788024,51.34183131333535,13.232430750859626,40.226589482613264,68.27934267443567,21.701186431409788,5.822269530378236,43.93167009285396,28.052753191822408,70.39653159457322,56.105506383644816,5.822269530378236,32.81642826213187,66.69145098433252,0.04350491878027527,0.043524630462010584,0.04256014345409102,0.04375198955139298,0.041919002477322304,0.04252040542798129,0.04151959865610978,0.04264858960494578,0.043509694637277815,0.04264335819557944,0.04260043871862868
2536,AHA38132@N,46.57911564797175,21.701633426895928,43.403266853791855,33.34641233888886,23.289557823985874,32.81710420652555,27.524022882892396,51.34288883924158,13.232703309082883,40.22741805961196,68.28074907486767,21.701633426895928,5.822389455996468,43.93257498615517,28.05333101525571,70.92728973668424,56.10666203051142,5.822389455996468,32.81710420652555,66.69282467777772,0.0435185473550981,0.04354133884539369,0.04257139801567575,0.04372177932578716,0.04192486780464324,0.04250799530840017,0.04151850522895313,0.04267130586480017,0.04347872715774826,0.04264878057018847,0.0425886221599965
2537,AHA38146@N,47.165799007936414,21.72806471152127,43.98608222088452,33.38702626404488,23.317923105047218,32.8570734662029,27.557545487783074,51.405421390672274,13.248819946049554,40.276412635990646,68.89386371945768,21.198111913679288,5.829480776261804,43.45612942304254,28.087498285625056,70.48372211298363,56.7049493690921,5.829480776261804,32.8570734662029,66.24409973024777,0.04349258120205197,0.04343276450000065,0.04243545570455355,0.043803012047843426,0.04180465024461627,0.04244026512229842,0.041505313245448615,0.04253242695706526,0.043512770298614306,0.042523581178309164,0.04256438165721614
2538,AHA38153@N,47.15502020480249,21.723099195470812,43.976030078636036,33.37939632474783,23.312594258554043,32.84956463705342,27.551247760109323,51.393673706357774,13.24579219236025,40.797039952469575,68.8781194002733,21.1932675077764,5.828148564638511,43.446198390941625,28.08107944780373,70.46761446335654,56.16215889560746,5.828148564638511,32.84956463705342,66.22896096180125,0.04349245078590563,0.043459169789035045,0.04241340660470308,0.043772162421717,0.04182057748169136,0.04245414523453039,0.0415095971002146,0.04255956914653579,0.04352129383510516,0.04254921829366321,0.04261672161248874
2539,AHB63481@N,45.077536538608754,26.044798888973947,50.08615170956528,46.079259572800055,26.545660406069597,27.547383440260905,32.05513709412178,50.587013226660936,8.013784273530446,46.58012108989571,60.60424356857399,31.053414059930475,15.025845512869584,46.079259572800055,26.545660406069597,56.09648991471311,45.077536538608754,10.51809185900871,42.57322895313049,55.59562839761746,0.047412160919272334,0.045304806015294206,0.04517364076782019,0.046278672841603634,0.044057544176119956,0.0453027656899662,0.04437171325621824,0.04580654575510896,0.04524600852234689,0.044753439468976114,0.04543118549162037
2540,AHB63495@N,45.129734516011354,26.074957720362114,50.645590956857184,45.129734516011354,26.576399214984463,27.07784070960681,32.59369715045264,50.645590956857184,8.524505408579921,46.13261750525605,61.1758623439265,31.089372666585597,15.04324483867045,46.13261750525605,27.07784070960681,55.660005903080666,45.6311760106337,10.530271387069316,42.121085548277264,55.15856440845832,0.047444075683011025,0.0452595380500949,0.04507204444857032,0.04623496295444211,0.04399376488510772,0.04509505293320214,0.044196099280905246,0.045948167773652245,0.045130257226510005,0.04489006143676626,0.045294480705389654
2541,AHB63508@N,45.73568688274241,25.632088252965524,50.2589965744422,46.23827684848683,27.13985815019879,27.64244811594321,32.16575780764301,50.2589965744422,9.046619383399596,46.74086681423125,62.321155752308336,31.663167841898588,15.07769897233266,45.73568688274241,26.637268184454367,55.78748619763085,46.23827684848683,10.554389280632863,40.709787225298186,55.78748619763085,0.04715363066957065,0.04541543161650326,0.04494198118518298,0.04606135122775728,0.04378058600435878,0.04537036614276607,0.044127724584095855,0.04542469674910446,0.0449893510559399,0.044625624924797734,0.045519290095500875
2542,AGY56140@N,32.90323591515096,18.2795755084172,44.39325480615606,26.11367929773886,18.801849094371978,29.24732081346752,21.93549061010064,42.82643404829172,8.356377375276434,37.08142460278918,49.615990665703826,24.546858539874524,9.923198133140765,34.47005667301529,24.02458495391975,51.18281142356816,45.960075564020386,5.222735859547772,34.47005667301529,48.57144349379428,0.0424804249788849,0.044092520731214765,0.04298728024815971,0.0453025868536558,0.04305507693909383,0.04287885080834876,0.04385176713106868,0.04363191115393242,0.04394322202106669,0.04333733540929342,0.0421654377705038
2543,ADI59790@N,46.83026870094557,21.854125393774595,55.15564980333588,35.38286968515887,30.699842815064315,26.537152263869153,24.976143307170968,50.47262293324133,7.2847084645915325,35.38286968515887,66.08271250022318,28.618497539466734,8.845717421289718,34.34219704736008,27.57782490166794,62.96069458682681,48.911613976543144,7.805044783490927,35.90320600405826,52.55396820883891,0.044596520423843114,0.0440601995345278,0.04340394992645001,0.04490668895420831,0.04251754900707478,0.04463876381656745,0.043336654698891426,0.04229224946858607,0.04479366938600526,0.04160920681683563,0.043508229067614985
2544,ADZ76334@N,47.04980322868624,23.78922635158293,46.521153754206615,35.419514790134585,23.260576877103308,30.133020045338377,26.432473723981033,50.22170007556396,10.044340015112793,41.23465900941041,73.48227695266728,20.617329504705204,6.872443168235068,38.59141163701231,27.489772672940273,68.72443168235068,55.50819482036017,5.815144219275827,34.36221584117534,63.9665864120341,0.04351494752296239,0.043656216146930195,0.04242015470794462,0.04380357975043364,0.041983342923708485,0.04313790281544067,0.04139848312687838,0.04277602973003586,0.043548781120975544,0.04249040042564937,0.04262068724942027
2545,ADY39740@N,43.86413911240728,25.065222349947014,60.052095213414724,39.16440992179221,25.587414482237577,26.10960661452814,26.631798746818703,49.0860604353129,11.488226910392381,46.99729190615065,66.84059293319204,23.498645953075325,7.310689852067879,37.07564139262996,27.67618301139983,59.0077109488336,66.31840080090147,12.010419042682944,34.98687286346771,66.84059293319204,0.04458164290711,0.043768974821130735,0.04352848261986546,0.0430486846115472,0.04306448699732473,0.04507461830495471,0.04225250155561885,0.043634486762231355,0.04425980538068895,0.04146158234064313,0.04313260140832202
2546,ACO72884@N,45.66464001063275,22.313403641559187,54.48621819450499,33.210647280460186,27.50256727913109,27.50256727913109,24.389069096587946,47.740305465661514,8.821578183872237,38.91872728178928,60.19429819583409,26.9836509153739,7.264829092600666,34.248480007974564,31.13498182543142,56.56188364953375,45.14572364687556,7.264829092600666,35.28631273548895,52.41055273947623,0.043847244451476274,0.04455880807712549,0.04377817647282068,0.04426226435471103,0.043038991375048366,0.04455815509604789,0.043602814755199566,0.04291234992912118,0.04454879844327797,0.04218760528680962,0.04378842800117163
2547,ACO72893@N,45.66464001063275,22.313403641559187,54.48621819450499,33.210647280460186,27.50256727913109,27.50256727913109,24.389069096587946,47.740305465661514,8.821578183872237,38.91872728178928,60.19429819583409,26.9836509153739,7.264829092600666,34.248480007974564,31.13498182543142,56.56188364953375,45.14572364687556,7.264829092600666,35.28631273548895,52.41055273947623,0.043847244451476274,0.04455880807712549,0.04377817647282068,0.04426226435471103,0.043038991375048366,0.04455815509604789,0.043602814755199566,0.04291234992912118,0.04454879844327797,0.04218760528680962,0.04378842800117163
2548,ACT11042@N,45.6960667549349,23.367306863318984,55.04298950026249,31.156409151091975,30.637135665240443,26.48294777842818,24.92512732087358,50.36952812759869,9.866196231179126,39.98405841056804,62.31281830218395,26.48294777842818,10.904743202882191,33.75277658034964,27.00222126427971,65.42845921729315,44.1382462973803,7.789102287772994,37.38769098131037,53.485169042707895,0.044546401987051544,0.04471116795362794,0.043473580815055916,0.04449854518322945,0.04242016932847331,0.04473897094676925,0.042850154566200054,0.04293453916599254,0.0447744503345474,0.041970806049697766,0.04380772781782196
2549,ACO37566@N,36.31250432267591,18.41938625063271,43.68025882292899,23.682068036527767,19.47192260781172,31.04982253678085,20.524458964990732,43.68025882292899,8.420290857432095,41.048917929981464,48.41667243023455,22.629531679348755,9.472827214611106,33.68116342972838,22.629531679348755,56.31069510907714,45.785331537287014,4.736413607305553,33.154895251138875,48.41667243023455,0.04265322217616775,0.043911439758812294,0.042998661848255876,0.04472187324534625,0.04302124973168031,0.04239095966935091,0.04290736138354825,0.042953516918773985,0.04398185475998854,0.04305963235534389,0.04113204956322609
2550,ADE34722@N,45.146520250973126,22.573260125486563,40.52926249803269,35.91200474509226,18.982059650977337,30.78171835293622,22.573260125486563,37.964119301954675,6.156343670587244,36.938062023523464,50.78983528234477,31.294746992151826,9.74754414509647,37.45109066273907,25.651431960780183,52.84194983920718,48.73772072548235,5.130286392156036,28.2165751568582,49.76377800391356,0.04579574392345467,0.046875100936389844,0.04298500525316826,0.044688389698374346,0.043785657576783765,0.0440991973663921,0.04307479270924009,0.04438619132256586,0.044439102675104244,0.043197899281847287,0.043644280041075845
2551,ADE34733@N,45.146520250973126,22.573260125486563,40.52926249803269,35.91200474509226,18.982059650977337,30.78171835293622,22.573260125486563,37.964119301954675,6.156343670587244,36.938062023523464,50.78983528234477,31.294746992151826,9.74754414509647,37.45109066273907,25.651431960780183,52.84194983920718,48.73772072548235,5.130286392156036,28.2165751568582,49.76377800391356,0.04579574392345467,0.046875100936389844,0.04298500525316826,0.044688389698374346,0.043785657576783765,0.0440991973663921,0.04307479270924009,0.04438619132256586,0.044439102675104244,0.043197899281847287,0.043644280041075845
2552,ADE34744@N,45.146520250973126,22.573260125486563,40.52926249803269,35.91200474509226,18.982059650977337,30.78171835293622,22.573260125486563,37.964119301954675,6.156343670587244,36.938062023523464,50.78983528234477,31.294746992151826,9.74754414509647,37.45109066273907,25.651431960780183,52.84194983920718,48.73772072548235,5.130286392156036,28.2165751568582,49.76377800391356,0.04579574392345467,0.046875100936389844,0.04298500525316826,0.044688389698374346,0.043785657576783765,0.0440991973663921,0.04307479270924009,0.04438619132256586,0.044439102675104244,0.043197899281847287,0.043644280041075845
2553,ADE34755@N,43.953203494814865,24.020936793677894,39.35344964070634,34.7536957865978,18.910099178001744,31.687193217192114,23.50985303211028,37.82019835600349,5.621921377243762,37.309114594435876,50.59729239519386,29.642858170921656,9.71059146978468,37.309114594435876,26.065271839948352,54.68596248773478,46.50862230265294,5.1108376156761475,28.10960688621881,50.08620863362624,0.04589505037810868,0.04703368817857637,0.043240883380987936,0.044761985634866996,0.04401918563881723,0.044080265430481644,0.043335040025024286,0.04473941917210846,0.04471178982186116,0.043260232568731946,0.0438386982028205
2554,ADE34766@N,44.031429258039815,23.551694719416645,39.4234889868496,34.81554871565939,18.943754448226432,31.74358853486591,23.551694719416645,37.887508896452864,5.631926998121371,37.37551553298728,50.68734298309234,29.695615081003595,10.239867269311585,37.37551553298728,26.11166153674454,54.783289890816974,47.10338943883329,5.119933634655792,28.159634990606857,49.66335625616119,0.04574196220246873,0.046931498470446385,0.04318841109275565,0.0447299689800609,0.04393282514479436,0.044030770860925016,0.04329001571289457,0.04471735894553096,0.044483486963571246,0.043169808283154636,0.043790529877818354
2555,ADE34779@N,45.146520250973126,22.573260125486563,40.52926249803269,35.91200474509226,18.982059650977337,30.78171835293622,22.573260125486563,37.964119301954675,6.156343670587244,36.938062023523464,50.78983528234477,31.294746992151826,9.74754414509647,37.45109066273907,25.651431960780183,52.84194983920718,48.73772072548235,5.130286392156036,28.2165751568582,49.76377800391356,0.04579574392345467,0.046875100936389844,0.04298500525316826,0.044688389698374346,0.043785657576783765,0.0440991973663921,0.04307479270924009,0.04438619132256586,0.044439102675104244,0.043197899281847287,0.043644280041075845
2556,ADE34790@N,45.146520250973126,22.573260125486563,40.52926249803269,35.91200474509226,18.982059650977337,30.78171835293622,22.573260125486563,37.964119301954675,6.156343670587244,36.938062023523464,50.78983528234477,31.294746992151826,9.74754414509647,37.45109066273907,25.651431960780183,52.84194983920718,48.73772072548235,5.130286392156036,28.2165751568582,49.76377800391356,0.04579574392345467,0.046875100936389844,0.04298500525316826,0.044688389698374346,0.043785657576783765,0.0440991973663921,0.04307479270924009,0.04438619132256586,0.044439102675104244,0.043197899281847287,0.043644280041075845
2557,ADE34801@N,45.146520250973126,22.573260125486563,40.52926249803269,35.91200474509226,18.982059650977337,30.78171835293622,22.573260125486563,37.964119301954675,6.156343670587244,36.938062023523464,50.78983528234477,31.294746992151826,9.74754414509647,37.45109066273907,25.651431960780183,52.84194983920718,48.73772072548235,5.130286392156036,28.2165751568582,49.76377800391356,0.04579574392345467,0.046875100936389844,0.04298500525316826,0.044688389698374346,0.043785657576783765,0.0440991973663921,0.04307479270924009,0.04438619132256586,0.044439102675104244,0.043197899281847287,0.043644280041075845
2558,ADE34812@N,44.63171186144446,22.572360021879955,40.52764640292083,34.88455639745084,18.98130274567178,30.780490938927212,23.59837638651086,37.96260549134356,6.156098187785442,37.44959730902811,50.7878100492299,31.293499121242665,9.747155463993616,37.44959730902811,25.650409115772675,53.35285096080717,48.735777319968086,5.130081823154535,28.21545002734994,49.24878550228354,0.045813630355759305,0.046809975107444675,0.043007772313870374,0.04469811007819249,0.0437694150655596,0.044106013641536136,0.043108581066577376,0.04440110636261764,0.04447021818809086,0.043152420683262235,0.04365457482163582
2559,ADE34823@N,45.07174314711793,23.04805047295803,40.46213305252632,35.85252295793472,18.95061927776549,30.218555064544972,22.535871573558964,37.90123855553098,6.146146792788808,36.87688075673285,50.705711040507666,31.242912863343108,9.731399088582279,37.38905965613191,25.608944969953367,52.754426638103936,48.656995442911395,5.121788993990673,28.169839466948705,49.68135324170953,0.045881046257534475,0.046999194299077354,0.043069483214579374,0.044842660945224926,0.04394731978120776,0.044184707926842516,0.04313719932754303,0.04435188421001117,0.04437340847180592,0.04323026707222405,0.043803929094882114
2560,AFQ94213@N,37.34707998507197,17.358501964892607,41.55520167353079,25.774745341810235,19.462562809122016,29.982867030269052,19.988578020179368,45.23730815093225,7.890228165860276,39.45114082930138,47.86738420621901,25.248730130752886,9.994289010089684,34.190988718727866,21.56662365335142,60.49174927159545,43.6592625177602,4.734136899516166,32.612943085555806,48.39339941727636,0.042485116927992714,0.043828392432205536,0.04306472651107945,0.044777172763292704,0.042836262551054584,0.04260145219424268,0.04360585455150268,0.04296906678495619,0.042705654312135126,0.042793354037808956,0.042317735876377785
2561,AFH58021@N,46.22292341469909,24.929217122534343,60.764966736177456,37.913184373854314,24.409858432481542,28.045369262851136,29.60344533300953,49.33907555501588,12.464608561267172,51.935869005279876,66.99727101681104,22.851782362323146,8.30973904084478,35.83574961364312,24.409858432481542,56.09073852570227,60.764966736177456,10.906532491108775,40.5099778241183,60.764966736177456,0.04404639390927899,0.04454503680259445,0.04321354149594798,0.04410140541758077,0.042629777862068084,0.045598059352973924,0.042840881377482286,0.04368031274162081,0.04403125497534742,0.04215227924860657,0.04380236676370003
2562,AGD98685@N,43.24358835367223,21.621794176836115,43.7709491872536,36.38789751711444,22.676515843998853,32.169010848463486,25.840680845487064,52.2087225245555,11.601938338790111,42.18886668650949,70.6663516999034,22.676515843998853,6.328330002976424,42.18886668650949,27.42276334623117,66.97482586483382,56.42760919320645,6.328330002976424,32.696371682044855,65.39274336408971,0.043794257253981776,0.04379370388865705,0.04268446291697633,0.044070593433350375,0.04221137727343734,0.042260355297285696,0.04184481717242132,0.04280573761764578,0.04351487082787399,0.04327849183339352,0.04238049890360822
