,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5
2481,ACB69872@N,59.299347211962974,27.90557515857081,56.50878969610589,51.625314043356,27.20793577960654,37.67252646407059,29.30085391649935,54.41587155921308,10.464590684464053,55.11351093817735,69.06629851746276,41.85836273785621,13.952787579285404,57.90406845403443,39.765444600963406,66.97338038056995,68.36865913849849,7.6740331686069725,37.67252646407059,62.787544106784324,0.0618292215057841,0.06255636085784072,0.05703416667020609,0.0601799531088133,0.06076091889308559
2482,ACB69883@N,58.61951013983329,27.91405244753966,56.525956206267814,51.64099702794837,27.21620113635117,37.68397080417854,29.309755069916644,54.43240227270234,10.467769667827373,54.43240227270234,69.78513111884915,41.87107867130949,13.95702622376983,57.2238075174563,39.77752473774402,66.99372587409519,69.08727980766066,7.676364423073407,37.68397080417854,63.50446931815273,0.061672403535121184,0.06256272291288258,0.05701311833236902,0.06016420306700926,0.06073624096412652
2483,ACB69894@N,58.60455391231911,27.906930434437673,56.51153412973628,51.627821303709695,27.20925717357673,37.67435608649085,29.302276956159556,54.41851434715346,10.465098912914128,54.41851434715346,69.06965282523323,41.86039565165651,13.953465217218836,57.90688065145817,39.76737586907368,66.9766330426504,69.06965282523323,7.67440586947036,37.67435608649085,63.4882667383457,0.06174655741316911,0.06257579887879101,0.057056001853032154,0.060185453883883806,0.060762927110182094
2484,ACB69905@N,58.58632780781095,27.898251337052834,56.493958957531994,51.61176497354774,27.200795053626514,37.66263930502133,29.293163903905477,54.40159010725303,10.461844251394814,55.09904639067935,69.04817205920577,41.847377005579254,13.949125668526417,57.88887152438463,40.452464438726615,66.25834692550049,68.35071577577945,7.67201911768953,37.66263930502133,63.4685217917952,0.0618275874441062,0.06273798763805107,0.05704311387673156,0.06014624131759524,0.06078878629719515
2485,ABX60145@N,61.28194374601987,28.879996478009364,76.77852722202489,52.829261850017126,28.175606320009134,50.71609137601644,38.037068532012334,57.0556027980185,21.83609489800708,59.87316343001941,92.97950085603014,38.74145869001256,16.20097363400525,54.94243232401781,34.51511774201119,78.18730753802535,82.41364848602672,14.792193318004795,55.64682248201804,87.34437959202832,0.06042418189378004,0.05931998984538193,0.0573931435566966,0.05982524784667014,0.058647278857242954
2486,ABW81427@N,45.00599169659706,20.00266297626536,73.58122451983328,40.719706773111625,30.718375284978944,38.576564311368905,24.288947899750795,67.86617795518605,7.143808205809057,53.57856154356793,81.43941354622325,35.00466020846438,11.430093129294491,47.86351497892068,30.718375284978944,68.58055877576695,72.86684369925239,7.143808205809057,46.43475333775887,72.86684369925239,0.057612234453117764,0.05955982119848709,0.0547452980597017,0.05742615263841132,0.05627567306937651
2487,ABU49659@N,63.66096422183045,33.245170204733675,82.75925348837958,53.05080351819204,34.65985829855213,34.65985829855213,34.65985829855213,67.19768445637658,13.439536891275317,61.538932081102764,94.78410228583644,32.53782615782445,10.610160703638408,47.39205114291822,37.48923448618904,80.6372213476519,89.83269395747186,15.561569032002998,48.09939518982745,88.4180058636534,0.0599028553030109,0.059014685158584594,0.057860598633582,0.05739918844110891,0.05847862555448645
2488,ABE97137@N,53.45410255490021,29.221576063345445,78.39935041385364,39.912396574325484,32.072461532940125,40.625117941724156,22.094362389358754,57.017709391893554,17.105312817568066,57.730430759292226,93.36649912922569,32.072461532940125,8.552656408784033,53.45410255490021,33.49790426773746,96.21738459882037,73.41030084206295,9.265377776182703,49.17777435050819,89.09017092483367,0.060074436656176865,0.0582265632323725,0.05472095081709957,0.0572870858909937,0.05696959600468801
2489,ABE97130@N,54.301011557535375,28.579479767123882,79.30805635376876,40.01127167397343,32.15191473801436,41.44024566232962,20.005635836986716,57.87344652842586,17.862174854452427,58.587933522603954,93.59779623733071,31.437427743836267,8.573843930137164,52.87203756917918,34.295375720548655,96.4557442140431,72.8776734061659,9.288330924315261,49.29960259828869,89.31087427226213,0.059434907715701216,0.05799152375785603,0.054600462495195845,0.056954731148447776,0.05653138070470208
2490,ABD75497@N,42.40914430512183,25.445486583073098,81.2841932514835,47.35687780738604,39.58186801811371,27.56594379832919,27.56594379832919,51.597792237898226,19.084114937304822,56.54552574016244,94.71375561477208,41.7023252333698,9.188647932776396,62.90689738593071,36.047772659353555,110.26377519331676,60.786440170674624,11.309105148032488,50.890973166146196,62.20007831417868,0.05769673757908679,0.059581729646029806,0.05940588532535577,0.059429709930278,0.05706686576721919
2491,ABD75505@N,43.87646612593635,26.18434268805879,86.3375623768425,43.87646612593635,39.63035650084574,28.3073975006041,28.3073975006041,52.36868537611758,15.569068625332255,65.81469918890453,93.41441175199353,38.214986625815534,9.199904187696333,62.27627450132902,38.92267156333064,107.56811050229558,54.491740188662895,11.32295900024164,48.83026068854207,61.568589563813916,0.05701500034881094,0.05941799518004037,0.059108457187271125,0.058639520730777495,0.05813408903799757
2492,ABD75513@N,43.155058834412245,26.17601929300415,86.31011766882449,44.56997879619625,39.617758929952224,28.29839923568016,28.29839923568016,52.3520385860083,14.856659598732085,65.79377822295638,93.38471747774453,38.202838968168216,9.196979751596052,62.256478318496356,38.91029894906022,108.24137707647661,54.47441852868431,11.319359694272064,48.81473868154828,61.54901833760435,0.0571016941806798,0.05943926199382442,0.059169197213262435,0.058634759284077756,0.05819510643615157
2493,ABD75521@N,43.87646612593635,26.18434268805879,86.3375623768425,43.87646612593635,39.63035650084574,28.3073975006041,28.3073975006041,52.36868537611758,15.569068625332255,65.81469918890453,93.41441175199353,38.214986625815534,9.199904187696333,62.27627450132902,38.92267156333064,107.56811050229558,54.491740188662895,11.32295900024164,48.83026068854207,61.568589563813916,0.05701500034881094,0.05941799518004037,0.059108457187271125,0.058639520730777495,0.05813408903799757
2494,ABD75529@N,42.3895582752693,25.43373496516158,81.24665336093283,47.33500674071739,39.56358772358468,27.553212878925045,27.553212878925045,51.57396256824432,19.075301223871186,56.5194110336924,93.96352084351362,42.3895582752693,9.184404292975016,62.8778447749828,36.031124533978904,110.21285151570018,60.758366861219336,11.30388220673848,50.86746993032316,62.171352137061646,0.05756859250491397,0.0595773996898993,0.059550770630849036,0.05960085416528879,0.05720974508789383
2495,ABD75537@N,42.3895582752693,25.43373496516158,81.24665336093283,47.33500674071739,39.56358772358468,27.553212878925045,27.553212878925045,51.57396256824432,19.075301223871186,56.5194110336924,93.96352084351362,42.3895582752693,9.184404292975016,62.8778447749828,36.031124533978904,110.21285151570018,60.758366861219336,11.30388220673848,50.86746993032316,62.171352137061646,0.05756859250491397,0.0595773996898993,0.059550770630849036,0.05960085416528879,0.05720974508789383
2496,ABD75545@N,43.122074068912184,26.862931387191196,86.24414813782437,44.53591256297488,39.58747783375545,28.27676988125389,28.27676988125389,52.3120242803197,14.845304187658293,65.03657072688395,91.89950211407515,38.173639339692755,9.189950211407515,62.20889373875856,38.173639339692755,108.86556404282749,54.43278202141374,11.310707952501557,48.777428045162964,62.91581298578991,0.057160487062662746,0.05966464421721036,0.0592924508228415,0.05860127822051944,0.058361892645418606
2497,ABD75553@N,41.702891604969295,25.445832165743976,81.28529719612659,47.357520975134626,39.5824055911573,27.566318179555974,27.566318179555974,51.59849300275862,19.084374124307985,56.54629370165328,94.71504195026925,41.702891604969295,9.188772726518659,62.90775174308928,36.04826223480397,110.2652727182239,60.78726572927728,11.309258740330657,50.89166433148795,62.90775174308928,0.057695169494668117,0.05957131813775184,0.05942822799748537,0.05944173373801787,0.05703487936141079
2498,ABD75561@N,42.40914430512183,25.445486583073098,81.2841932514835,47.35687780738604,39.58186801811371,27.56594379832919,27.56594379832919,51.597792237898226,19.084114937304822,56.54552574016244,94.71375561477208,41.7023252333698,9.188647932776396,62.90689738593071,36.047772659353555,110.26377519331676,60.786440170674624,11.309105148032488,50.890973166146196,62.20007831417868,0.05769673757908679,0.059581729646029806,0.05940588532535577,0.059429709930278,0.05706686576721919
2499,ABD75569@N,42.40914430512183,25.445486583073098,81.2841932514835,47.35687780738604,39.58186801811371,27.56594379832919,27.56594379832919,51.597792237898226,19.084114937304822,56.54552574016244,94.71375561477208,41.7023252333698,9.188647932776396,62.90689738593071,36.047772659353555,110.26377519331676,60.786440170674624,11.309105148032488,50.890973166146196,62.20007831417868,0.05769673757908679,0.059581729646029806,0.05940588532535577,0.059429709930278,0.05706686576721919
2500,ABD75577@N,42.40914430512183,25.445486583073098,81.2841932514835,47.35687780738604,39.58186801811371,27.56594379832919,27.56594379832919,51.597792237898226,19.084114937304822,56.54552574016244,94.71375561477208,41.7023252333698,9.188647932776396,62.90689738593071,36.047772659353555,110.26377519331676,60.786440170674624,11.309105148032488,50.890973166146196,62.20007831417868,0.05769673757908679,0.059581729646029806,0.05940588532535577,0.059429709930278,0.05706686576721919
2501,ABD75585@N,42.40914430512183,25.445486583073098,81.2841932514835,47.35687780738604,39.58186801811371,27.56594379832919,27.56594379832919,51.597792237898226,19.084114937304822,56.54552574016244,94.71375561477208,41.7023252333698,9.188647932776396,62.90689738593071,36.047772659353555,110.26377519331676,60.786440170674624,11.309105148032488,50.890973166146196,62.20007831417868,0.05769673757908679,0.059581729646029806,0.05940588532535577,0.059429709930278,0.05706686576721919
2502,ABD75593@N,42.39407284703548,25.43644370822129,81.25530629015134,47.340048012522956,39.567801323899786,27.556147350573063,27.556147350573063,51.5794552972265,18.370764900382042,56.52543046271398,94.68009602504591,41.68750496625156,9.185382450191021,62.884541389769296,36.03496191998016,110.22458940229225,60.76483774741752,11.305086092542796,51.5794552972265,62.177973508985374,0.05775181941965231,0.05965868152678344,0.05941945291399079,0.05945386460864439,0.05714830074700442
2503,ABD75601@N,42.397965509449655,25.438779305669794,81.26276722644518,47.34439481888545,39.57143447548635,27.558677581142277,27.558677581142277,51.584191369830414,18.372451720761518,56.53062067926621,94.6887896377709,41.69133275095883,9.186225860380759,62.89031550568366,36.03827068303221,110.23471032456911,60.77041723021117,11.306124135853242,51.584191369830414,62.183682747192826,0.05774917749576947,0.059544925710912966,0.059469793907589864,0.059502874019453124,0.05710047037544706
2504,ABD75609@N,41.74083534761194,24.761512494346068,81.35925533856566,47.400609632033905,39.61841999095371,27.59139963655705,27.59139963655705,51.64544034535037,19.10173820992411,56.59774284421959,94.80121926406781,41.74083534761194,9.197133212185683,64.37993248529978,36.081061063189985,109.65812676067544,61.5500453430888,11.319548568843917,50.937968559797625,62.257517128641545,0.057564030699408235,0.05968388252295574,0.059343874098868474,0.05904419423315142,0.056892232892871264
2505,ABD75617@N,43.18417203698247,26.193678120792644,86.36834407396493,43.89210928349038,39.64448580444292,28.31748986031637,28.31748986031637,52.38735624158529,15.574619423174004,65.13022667872765,93.44771653904402,38.2286113114271,9.20318420460282,62.29847769269602,38.2286113114271,109.02233596221804,54.51116798110902,11.32699594412655,48.84767000904574,62.29847769269602,0.057134001270874236,0.05936782820419961,0.05895677781516033,0.05857964929906909,0.0580244969027874
2506,ABD75625@N,43.87049423287243,26.180778816391612,86.3258112324264,43.87049423287243,39.62496253291704,28.303544666369312,28.303544666369312,52.361557632783224,15.566949566503121,65.80574134930865,92.69410878235949,38.20978529959857,9.198652016570026,62.97538688267172,38.9173739162578,107.55346973220338,54.48432348276093,11.321417866547725,48.82361454948706,61.560209649353254,0.05707002770898607,0.059468022104909556,0.05908313461060483,0.05860647996517555,0.05818371895109123
2507,ABD75633@N,43.87646612593635,26.18434268805879,86.3375623768425,43.87646612593635,39.63035650084574,28.3073975006041,28.3073975006041,52.36868537611758,15.569068625332255,65.81469918890453,93.41441175199353,38.214986625815534,9.199904187696333,62.27627450132902,38.92267156333064,107.56811050229558,54.491740188662895,11.32295900024164,48.83026068854207,61.568589563813916,0.05701500034881094,0.05941799518004037,0.059108457187271125,0.058639520730777495,0.05813408903799757
2508,ABD75641@N,42.40914430512183,25.445486583073098,81.2841932514835,47.35687780738604,39.58186801811371,27.56594379832919,27.56594379832919,51.597792237898226,19.084114937304822,56.54552574016244,94.71375561477208,41.7023252333698,9.188647932776396,62.90689738593071,36.047772659353555,110.26377519331676,60.786440170674624,11.309105148032488,50.890973166146196,62.20007831417868,0.05769673757908679,0.059581729646029806,0.05940588532535577,0.059429709930278,0.05706686576721919
2509,ABD75323@N,57.81641676400098,29.95308338375954,50.154000084434585,46.671083411904405,25.773583376723327,46.671083411904405,27.863333380241436,50.850583418940616,9.055583348578466,50.154000084434585,69.65833345060359,41.09841673585611,12.538500021108646,55.030083425976834,34.13258339079576,75.23100012665188,68.96175011609755,6.965833345060359,37.61550006332594,68.26516678159152,0.061627414063359844,0.06378498425395869,0.05742422675504863,0.06075758006501358,0.059822460356583486
2510,ABD75332@N,57.80023750605675,29.944701358559524,52.92551868024474,44.56885783599557,25.76637093643494,45.96163464337043,34.12303178068411,50.83635346918245,7.660272440561739,53.62190708393217,67.54967515768078,42.47969262493328,12.534991266373755,52.229130276557306,34.81942018437154,73.12078238718023,66.15689835030592,6.963884036874308,39.694139010183555,65.46050994661849,0.0619298583859212,0.06406948764616706,0.05860870001899146,0.060062313745020496,0.05894123651646907
2511,AAY32596@N,64.43352844158042,31.154673092632294,82.8431079963177,48.85619189526428,32.57079459684285,38.23528061368509,40.359462870000925,70.09801445842267,16.993458050526705,64.43352844158042,91.33983702158105,29.738551588421736,11.32897203368447,51.6884349036854,32.57079459684285,80.71892574000185,87.79953326105465,13.45315429000031,52.39649565579068,87.09147250894937,0.059540461583592406,0.05901629885029148,0.057838638390925845,0.05837165214565166,0.05717219692425917
2512,AAY68297@N,57.66338055798931,28.831690278994657,73.8372555925473,46.411989229601154,39.379869649358554,40.083081607382816,29.53490223701892,63.2890762221834,11.95460328641242,54.85053272589228,88.60470671105675,31.6445381110917,13.361027202460939,52.03768489379524,37.270233775285774,80.8693751727899,68.21155992835321,11.25139132838816,52.03768489379524,67.50834797032896,0.05985414223928997,0.060230787703687075,0.0591637741834088,0.05972489918903279,0.057814438660321474
2513,AAY88866@N,61.24386720767843,30.621933603839214,54.9802898796204,48.02075951511149,25.750262348682973,41.75718218705347,31.317886640290105,51.50052469736595,8.351436437410694,50.108618624464164,68.89935060863823,42.45313522350436,13.223107692566932,50.80457166091506,34.79765182254456,71.6831627544418,66.11553846283466,6.959530364508912,38.27741700479901,67.50744453573644,0.062119653070074464,0.06359307282613952,0.05831850857104675,0.06062925368291077,0.05938647539893727
2514,AAY24423@N,50.18876186144193,24.740938945781235,58.6713694999955,32.516662614455335,26.154706885540165,40.9992702530089,26.154706885540165,59.37825346987496,9.896375578312494,53.723181710839256,66.44709316866961,33.223546584334805,12.723911457830349,45.24057407228569,30.396010704816945,74.92970080722317,60.79202140963389,6.3619557289151745,44.533690102406226,64.32644125903121,0.05747864782723918,0.059149611393034845,0.05803255654270883,0.06050001055860969,0.05795520379894363
2515,AAY24433@N,51.474551028655526,26.089840932332255,57.115597716727365,32.43601845641307,26.794971768341235,41.60271932452981,26.089840932332255,59.23099022475431,10.576962540134698,55.00020520870043,64.87203691282615,32.43601845641307,12.692355048161637,45.12837350457471,29.615495112377154,74.03873778094288,59.23099022475431,6.346177524080819,43.71811183255675,64.87203691282615,0.05788188254352181,0.05919392736471071,0.0586307884638581,0.06088919457878988,0.05827337104013965
2516,ABI26423@N,50.87312271321408,25.43656135660704,60.0585476475444,32.50227284455344,26.14313250540168,40.27455548129448,26.14313250540168,59.35197649874976,10.5985672319196,54.40597845718728,68.53740143308008,32.50227284455344,12.71828067830352,45.22055352285696,31.08913054696416,72.77682832584792,61.471689945133676,6.35914033915176,43.10084007647304,61.471689945133676,0.05779759295577129,0.05924648259331603,0.058300844701898405,0.060251440148162035,0.05783249080621222
2517,ABG89301@N,60.83486583364942,33.24696156025026,83.47109498105385,53.761044225085534,34.661725881963044,33.95434372110665,34.661725881963044,66.49392312050053,13.440261056271384,60.83486583364942,96.91135603732523,32.53957939939387,10.61073241284583,47.394604777378035,36.07649020367582,81.34894849848469,91.25229875047413,15.56240753884055,48.101986938234425,89.83753442876134,0.05988537667982859,0.05884439419592245,0.058214775377077456,0.05757578922899078,0.05809750366179217
2518,ABG89317@N,52.58554208139121,26.292771040695605,65.37661988497285,50.45369578079426,29.84584820835717,32.68830994248643,27.003386474227916,56.13861924905277,10.659231502984705,56.13861924905277,81.72077485621607,27.003386474227916,7.816769768855449,42.63692601193882,29.84584820835717,69.64031248616674,74.61462052089293,9.94861606945239,39.08384884427725,78.87831312208681,0.059486844167053854,0.058842474141933276,0.05647012263820983,0.05729943468742591,0.05728569083306346
2519,ABG89325@N,59.251964831107756,33.858265617775864,81.11876137592134,52.90354002777478,34.563646151479524,35.26902668518319,35.97440721888685,66.30577016814439,15.518371741480603,63.48424803332974,90.28870831406897,31.74212401666487,9.875327471851293,50.08201789296013,36.679787752590514,79.708000308514,89.5833277803653,16.223752275184268,47.260495758145474,90.99408884777263,0.06027083772065548,0.05911801948523684,0.058872527629654496,0.05823597737697258,0.05812210408381685
2520,ABC70719@N,43.86443378976571,26.177162100344052,86.3138858443777,44.57192465734258,39.61948858430451,28.299634703074652,28.299634703074652,52.354324200688104,14.857308219114193,65.79665068464857,93.38879452014635,38.20450684915078,9.197381278499263,62.259196346764234,38.91199771672765,108.24610273926055,54.47679680341871,11.31985388122986,48.81686986280378,60.844214611610504,0.057093143962896456,0.05941366151434667,0.05915162991251703,0.05864518161729256,0.05820551541608104
2521,ABF65836@N,58.69213429056432,27.249919492047717,56.59598663732987,51.00625956203804,27.249919492047717,38.4293736426314,29.34606714528216,55.19855486850692,11.179454150583679,54.49983898409543,69.17287255673652,41.9229530646888,13.974317688229599,57.993418406152834,39.82680541145436,67.07672490350207,69.17287255673652,7.685874728526279,37.031941873808435,63.583145481444674,0.06147066660631429,0.062444549707017745,0.05685838022434375,0.060009137710087694,0.06050138134075653
2522,ABI14448@N,61.334080558922274,25.37961954162301,73.31890089802202,58.51412283207527,28.199577268470012,52.16921794666952,38.77441874414627,54.98917567351652,21.85467238306426,62.039069990634026,93.76359441766279,40.889387039281516,15.509767497658506,56.399154536940024,35.954461017299266,78.25382692000429,82.48376351027478,14.804778065946756,54.28418624180477,85.30372123712178,0.0603766733653614,0.060256338808385844,0.05675247938721507,0.05962752721290041,0.05799754951438697
2523,ABG47052@N,61.01025367506231,30.154493195720452,57.50391725695528,49.78997713711982,30.154493195720452,39.27096788279873,32.959562330206076,66.62039194403356,11.9215438215639,49.088709853498415,84.85334131819012,37.86843331555592,15.42788023967093,51.19251170436263,40.67350245004154,91.86601415440417,67.32165922765496,6.311405552592653,55.40011540609107,67.32165922765496,0.06167951906672492,0.06184470765621385,0.057342456937142336,0.05801565528716887,0.05985037743134417
2524,ABG47060@N,57.7958593560975,29.94243316038786,50.13616715227735,46.65448887781364,25.764419231031415,46.65448887781364,27.853426195709638,50.83250280717009,9.052363513605632,50.13616715227735,69.63356548927409,41.08380363867172,12.534041788069338,55.01051673652653,34.12044708974431,75.20425072841603,68.93722983438136,6.963356548927409,37.602125364208014,68.24089417948862,0.061658018400524935,0.06365999444203,0.05728435303360957,0.06081116636786336,0.060250812863231216
2525,ABG47069@N,57.814752953303895,29.952221409542982,52.938809933145734,45.97317704720551,25.772841677978846,45.27661375861149,34.13160114110712,50.15255677876964,7.662196174534252,53.63537322173976,67.56663899362022,41.79379731564137,12.53813919469241,52.24224664455171,34.82816442970114,73.83570859096642,66.17351241643217,6.965632885940229,39.7041074498593,65.47694912783815,0.06166510574219662,0.06405259408543625,0.058519673336685514,0.0599665609642369,0.05923277727742188
2526,ABG36787@N,48.190797076247875,24.8040867304217,54.568990806927744,36.851785999483674,25.512774922719466,44.64735611475906,26.22146311501723,57.4037435761188,11.339011076764207,49.6081734608434,66.61669007598971,31.89096865339933,14.882452038253021,43.229979730163535,33.308345037994854,73.70357199896735,64.49062549909642,6.378193730679866,45.35604430705683,66.61669007598971,0.057646673315339986,0.059031697890009845,0.05766483654451052,0.0597544531181856,0.057214146834191064
2527,AFH55111@N,65.86708093155589,31.162920010628596,81.44854093687019,48.86912456212212,32.57941637474808,38.953650013285746,39.661898195345486,70.11657002391433,16.99795636943378,65.86708093155589,90.65576730364683,29.746423646509115,11.331970912955853,51.70211729036108,33.28766455680782,80.74029275481045,88.5310227574676,13.456715459135076,53.11861365448056,85.69803002922863,0.059301701869015004,0.058888140417978234,0.0578836942662974,0.058366970790600436,0.05731131059636807
2528,AFH55121@N,65.86829368448208,31.16349378620658,81.45004057758537,48.870024346551226,32.58001623103415,38.95436723275822,39.66262845517201,70.1178610189648,16.99826933793086,65.1600324620683,91.36569769137837,29.746971341379005,11.332179558620574,51.70306923620637,33.28827745344794,80.74177935517159,88.53265280172323,13.456963225861932,53.11959168103394,85.69960791206809,0.05930050010242387,0.05888821941008641,0.05789755765264839,0.058347448773993865,0.05730505164706161
2529,AFG19726@N,62.1702647542952,30.37865209584879,81.24523234936304,56.51842250390472,33.20457322104403,37.443454908836884,35.32401406494046,68.52858728598449,16.95552675117142,71.35450841117972,89.72299572494875,33.20457322104403,11.303684500780944,49.45361969091663,33.20457322104403,83.36467319325946,83.36467319325946,13.423125344677372,52.27954081611187,84.07115347455827,0.059602628057810435,0.05943876315984504,0.05831689960525749,0.05895808840817179,0.057203339470106224
2530,AFG19742@N,63.728367416218006,31.156090736817692,83.55497061237472,51.690786904265714,33.280369650691625,38.945113421022114,37.52892747843949,68.68501821525719,18.41041725357409,66.56073930138325,89.2197143827052,31.156090736817692,11.32948754066098,50.982693932974406,33.280369650691625,78.59831981333554,87.80352844012259,14.161859425826224,53.106972846848336,86.38734249753996,0.059462245405718324,0.058822288855404,0.05784165434496556,0.05890208491904091,0.0568787551835601
2531,AFD97607@N,63.31095176033155,29.545110821488056,74.56623207327938,47.83494133002828,41.50384615399513,35.172750977961975,33.765840938843496,68.23513689724622,9.848370273829353,47.83494133002828,89.33878748402341,38.69002607575817,11.95873533250707,46.4280312909098,37.98657105619893,85.11805736666797,66.1247718385685,10.551825293388593,48.53839634958752,71.04895697548318,0.060229137328865284,0.05954132202241001,0.058652095749795165,0.06065553727095114,0.057466888068739015
2532,AFE85969@N,59.56551565297842,28.364531263323055,58.14728908981227,49.63792971081535,30.491871108072285,43.25591017656766,34.74655079757074,70.20221487672457,14.891378913244605,56.72906252664611,95.73029301371531,30.491871108072285,9.218472660579993,56.72906252664611,36.87389064231997,89.34827347946762,75.1660078478061,8.509359378996917,44.67413673973381,87.22093363471839,0.0589299453502741,0.058747621801853264,0.057270074779632155,0.05924749742505706,0.05669157906010702
2533,AFG25750@N,63.89776150135264,31.597794149020537,72.32383994109145,44.93908501194032,42.13039219869405,36.513006572201505,33.70431375895524,68.11080072122205,11.23477125298508,54.0673366549907,83.55861119407653,37.21517977551308,14.04346406623135,45.64125821525189,36.513006572201505,90.5803432271922,58.982549078171665,10.532598049673512,49.15212423180972,70.21732033115674,0.06073546433120485,0.06019504294986012,0.05916758054444668,0.06032258074924408,0.05740612811367678
2534,AFG25760@N,61.77644289850358,31.59022648218933,73.71052845844177,41.4182969433149,41.4182969433149,35.802256679814576,33.69624158100195,69.49849826081653,13.338095625813272,54.05438753619063,84.24060395250488,36.50426171275212,14.742105691688355,45.630327140940146,36.50426171275212,87.75062911719259,58.96842276675342,10.53007549406311,50.54436237150293,72.30651839256669,0.06044880912517762,0.06067058137477477,0.05901531095903774,0.060328205878990016,0.057532059724479195
2535,AHA38125@N,62.55813727810891,29.14640486820983,59.00369766003454,44.78593918773706,31.279068639054454,44.07505126412219,36.96617202797345,68.95612859064278,17.772198090371848,54.027482194730425,91.70454214631874,29.14640486820983,7.819767159763614,59.00369766003454,37.67705995158832,94.54809384077824,75.35411990317664,7.819767159763614,44.07505126412219,89.57187837547411,0.05843053699097289,0.0584570113341295,0.057161629217036394,0.05876237252212498,0.05630052632086231
2536,AHA38132@N,62.55706078608358,29.145903320788943,58.291806641577885,44.785168517309835,31.27853039304179,44.07429282655889,36.96553591904939,68.95494200284213,17.771892268773744,54.02655249707218,91.70296410687253,29.145903320788943,7.819632598260448,59.00268233232883,37.67641160980034,95.25734256062728,75.35282321960068,7.819632598260448,44.07429282655889,89.57033703461967,0.05844663159321861,0.05847724120492963,0.05717458342365825,0.05871957783891714,0.05630627518832658
2537,AHA38146@N,63.3164891955999,29.168270303590965,59.047961834098786,44.81953729576173,31.302533984341526,44.10811606884488,36.993903799676346,69.00785901093472,17.785530672921322,54.06801324568082,92.48475949919087,28.456849076674114,7.8256334960853815,58.33654060718193,37.7053250265932,94.61902317994142,76.12207128010326,7.8256334960853815,44.10811606884488,88.9276533646066,0.05838547434137824,0.05830517497936571,0.05696636395740088,0.05880220408426309,0.05611955572073932
2538,AHA38153@N,63.31322214932821,29.166765259802883,59.044915038137546,44.81722466750199,31.300918815398216,44.10584014897021,36.99199496365244,69.00429829758242,17.78461296329444,54.77660792694688,92.4799874091311,28.455380741271107,7.825229703849554,58.333530519605766,37.70337948218421,94.61414096472643,75.40675896436842,7.825229703849554,44.10584014897021,88.9230648164722,0.05839563182174869,0.0583509467142232,0.05694684092617276,0.05877118981873316,0.05615087218734462
2539,AHB63481@N,61.827262833945596,35.722418526279675,68.69695870438399,63.20120200803328,36.409388113323516,37.7833272874112,43.966053570805755,69.38392829142784,10.991513392701439,63.88817159507712,83.12332003230463,42.592114396718074,20.6090876113152,63.20120200803328,36.409388113323516,76.94059374891008,61.827262833945596,14.426361327920638,58.39241489872639,76.25362416186623,0.06502937737448167,0.062138980171407676,0.0619590770788039,0.0634747124420459,0.06042826588942095
2540,AHB63495@N,61.8685165185858,35.74625398851624,69.43022409307962,61.8685165185858,36.43368194983386,37.12110991115148,44.682817485645295,69.43022409307962,11.68627534239954,63.243372441221034,83.86621128074964,42.620533601692436,20.622838839528598,63.243372441221034,37.12110991115148,76.30450370625582,62.55594447990342,14.435987187670019,57.743948750680076,75.61707574493819,0.06504125520751743,0.062046464653640075,0.06178942899616379,0.06338367818822967,0.06031121163682899
2541,AHB63508@N,62.656522821833164,35.11519410893946,68.85332178223425,63.3450560396555,37.180793762406495,37.869326980228834,44.06612594062992,68.85332178223425,12.393597920802165,64.03358925747784,85.37811900997046,43.37759272280758,20.655996534670273,62.656522821833164,36.49226054458415,76.42718717828001,63.3450560396555,14.459197574269192,55.77119064360974,76.42718717828001,0.06459906339124143,0.062217782687693034,0.06156916976030702,0.06310267323208055,0.059978093106335596
2542,AGY56140@N,44.4523302349262,24.695739019403447,59.975366189979795,35.279627170576354,25.401331562814974,39.513182431045514,29.634886823284134,57.858588559745215,11.289480694584432,50.09707058221842,67.03129162409506,33.16284954034177,13.406258324819014,46.56910786516078,32.45725699693024,69.14806925432966,62.09214382021438,7.05592543411527,46.56910786516078,65.62010653727201,0.057391129691650444,0.05956907391992287,0.05807589206180813,0.061203875403265016,0.05816748551182655
2543,ADI59790@N,63.29943911849305,29.539738255296754,74.55267273955847,47.82624288952808,41.49629897767878,35.86968216714606,33.759700863196294,68.22272882770918,9.846579418432253,47.82624288952808,89.32254186720685,38.682990572412415,11.95656072238202,46.419588686894905,37.27633636977924,85.10257925930732,66.11274752375941,10.549906519748841,48.52956999084467,71.03603723297553,0.060280130944640305,0.05955519785279782,0.05866815976257614,0.06069937889151206,0.05747003123188428
