,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12
1842,ALA49550@N,43.90583167799181,22.451845744427633,38.41760271824284,32.92937375849386,20.955056028132457,35.42402328565249,22.95077564985936,45.40262139428699,9.978598108634504,36.421883096515934,59.87158865180702,25.445425177017984,10.477528014066229,35.42402328565249,30.93365413676696,67.3555372332829,45.90155129971872,4.989299054317252,37.91867281281111,47.89727092144562,0.042973158361053226,0.043982589362651286,0.03951217697449284,0.04103411094131342,0.04231087755392464,0.04165130449606768,0.040339947299529964,0.040161291953445824,0.04231701394624176,0.043135402415498,0.04218185672684004,0.041470364537216226
1843,ALA49561@N,43.90583167799181,22.451845744427633,38.41760271824284,32.92937375849386,20.955056028132457,35.42402328565249,22.95077564985936,45.40262139428699,9.978598108634504,36.421883096515934,59.87158865180702,25.445425177017984,10.477528014066229,35.42402328565249,30.93365413676696,67.3555372332829,45.90155129971872,4.989299054317252,37.91867281281111,47.89727092144562,0.042973158361053226,0.043982589362651286,0.03951217697449284,0.04103411094131342,0.04231087755392464,0.04165130449606768,0.040339947299529964,0.040161291953445824,0.04231701394624176,0.043135402415498,0.04218185672684004,0.041470364537216226
1844,ALA49572@N,43.90583167799181,22.451845744427633,38.41760271824284,32.92937375849386,20.955056028132457,35.42402328565249,22.95077564985936,45.40262139428699,9.978598108634504,36.421883096515934,59.87158865180702,25.445425177017984,10.477528014066229,35.42402328565249,30.93365413676696,67.3555372332829,45.90155129971872,4.989299054317252,37.91867281281111,47.89727092144562,0.042973158361053226,0.043982589362651286,0.03951217697449284,0.04103411094131342,0.04231087755392464,0.04165130449606768,0.040339947299529964,0.040161291953445824,0.04231701394624176,0.043135402415498,0.04218185672684004,0.041470364537216226
1845,ALA50158@N,38.034745225296675,18.256677708142405,45.64169427035601,24.34223694418987,19.77806751715427,22.820847135178006,19.77806751715427,39.55613503430854,5.578429299710179,38.54187516163396,51.72725350640348,18.256677708142405,6.085559236047468,30.93492611657463,18.763807644479694,54.26290318808992,48.177343952042456,5.578429299710179,27.892146498550893,58.82707261512552,0.043061970987195594,0.04273170866737389,0.039199025209587034,0.04140294107936618,0.04164238465654064,0.041916723226929346,0.03944430685933481,0.04040142503832417,0.040787966583135576,0.04030172017342175,0.041326893434273364,0.0406529977472286
1846,ALA50165@N,38.020204083055454,18.24969795986662,45.62424489966654,24.33293061315549,19.770506123188834,23.31905850427401,19.770506123188834,39.54101224637767,5.0693605444073935,38.5271401374962,51.20054149851468,18.24969795986662,6.0832326532888725,31.430035375325843,18.75663401430736,54.24215782515911,48.158925171870244,5.576296598848133,27.881482994240667,58.80458231512577,0.04310331827084473,0.042711432344394916,0.03921548121353965,0.04145645746453226,0.041677548012231745,0.041966531167255246,0.03944657448081969,0.04042247198400389,0.040778468413233716,0.04029913419920223,0.0413534815671288,0.04063304644207373
1847,ALA50172@N,38.034745225296675,18.256677708142405,45.64169427035601,24.34223694418987,19.77806751715427,22.820847135178006,19.77806751715427,39.55613503430854,5.578429299710179,38.54187516163396,51.72725350640348,18.256677708142405,6.085559236047468,30.93492611657463,18.763807644479694,54.26290318808992,48.177343952042456,5.578429299710179,27.892146498550893,58.82707261512552,0.043061970987195594,0.04273170866737389,0.039199025209587034,0.04140294107936618,0.04164238465654064,0.041916723226929346,0.03944430685933481,0.04040142503832417,0.040787966583135576,0.04030172017342175,0.041326893434273364,0.0406529977472286
1848,ALA50179@N,38.034745225296675,18.256677708142405,45.64169427035601,24.34223694418987,19.77806751715427,22.820847135178006,19.77806751715427,39.55613503430854,5.578429299710179,38.54187516163396,51.72725350640348,18.256677708142405,6.085559236047468,30.93492611657463,18.763807644479694,54.26290318808992,48.177343952042456,5.578429299710179,27.892146498550893,58.82707261512552,0.043061970987195594,0.04273170866737389,0.039199025209587034,0.04140294107936618,0.04164238465654064,0.041916723226929346,0.03944430685933481,0.04040142503832417,0.040787966583135576,0.04030172017342175,0.041326893434273364,0.0406529977472286
1849,ALA50186@N,38.034745225296675,18.256677708142405,45.64169427035601,24.34223694418987,19.77806751715427,22.820847135178006,19.77806751715427,39.55613503430854,5.578429299710179,38.54187516163396,51.72725350640348,18.256677708142405,6.085559236047468,30.93492611657463,18.763807644479694,54.26290318808992,48.177343952042456,5.578429299710179,27.892146498550893,58.82707261512552,0.043061970987195594,0.04273170866737389,0.039199025209587034,0.04140294107936618,0.04164238465654064,0.041916723226929346,0.03944430685933481,0.04040142503832417,0.040787966583135576,0.04030172017342175,0.041326893434273364,0.0406529977472286
1850,ALB08472@N,45.558870801319536,21.767016049519334,41.00298372118758,33.409838587634326,22.273225725089553,28.853951507502373,27.84153215636194,49.10233853031106,10.63040318697456,36.44709664105563,67.83209652640909,19.742177347238467,5.568306431272388,41.5091933967578,26.322903129651287,66.81967717526865,54.67064496158345,5.568306431272388,31.38499988535346,61.75758041956649,0.04184887881351196,0.041953001076217696,0.041079889398426946,0.04202753115895694,0.04040082320914147,0.04123293782534928,0.040056495774840724,0.04106342338644753,0.04127244362709576,0.04091270945869633,0.04110070503352722,0.040841485667571044
1851,AKE47378@N,43.57066536380898,21.27869703813927,42.05075843251332,33.944588132269786,22.29196832566971,31.411409913443684,25.838417832026256,47.623750513930744,11.145984162834855,38.504308926156774,68.3958119083048,21.27869703813927,6.586263368947869,40.530851501217654,25.838417832026256,66.87590497700913,53.19674259534818,5.572992081417428,32.42468120097413,62.31618418312215,0.04162461685055426,0.042049947992674794,0.04111371746558078,0.042365657965739836,0.040392900108781965,0.04094192015700497,0.040283420323730744,0.04120135407267711,0.0415659457149781,0.04100484002929019,0.0405285003566673,0.040291535197099236
1852,AKJ22091@N,45.324625541207176,20.37061822076727,43.287563719130446,32.08372369770845,22.407680042843996,31.57445824218927,25.97253823147827,49.39874918536063,12.731636387979544,38.70417461945782,66.71377467301281,20.37061822076727,5.601920010710999,41.7597673525729,26.481803686997452,67.22304012853199,53.47287282951408,5.601920010710999,31.06519278667009,63.65818193989772,0.041635910032856494,0.0415826445239009,0.04087284275199196,0.041904816273625564,0.04026683579696213,0.0408554136001548,0.03970717420353007,0.04060052863966589,0.041674179515243985,0.04070852462635534,0.04080726124286401,0.040118413273667095
1853,AKJ22205@N,45.73164365668254,20.325174958525576,43.19099678686685,32.01215055967778,22.35769245437813,31.50402118571464,26.422727446083247,49.28854927442452,12.195104975115346,39.125961795161736,66.56494798917126,20.325174958525576,5.589423113594533,41.66660866497743,26.422727446083247,67.0730773631344,53.35358426612964,6.097552487557673,32.01215055967778,63.00804237142928,0.04178294752037024,0.041736793378195074,0.040937505524449,0.04210992187802132,0.04054373072141096,0.040710812277625505,0.039652061852199695,0.04081370721018698,0.04169938099928261,0.040934118367656175,0.040724032981667775,0.040225613325795176
1854,AKJ22145@N,44.72233861691328,20.836544128334594,41.67308825666919,32.525337175936926,22.36116930845664,31.5089203891889,25.918628062074742,48.27979737053138,12.705209834350363,39.13204628979912,66.06709113862189,20.836544128334594,5.59029232711416,41.67308825666919,26.93504484882277,68.09992471211794,53.87008969764554,5.59029232711416,32.017128782562914,64.03425756512583,0.04187248007067355,0.041749799858870375,0.04097903285193069,0.04191088693414704,0.03997039572672327,0.04075163525531476,0.03992830143821152,0.040768955008566525,0.04178746969219219,0.04083453434871861,0.040899762180483405,0.04033835326015357
1855,AKJ21719@N,44.72233861691328,20.836544128334594,41.67308825666919,32.525337175936926,22.36116930845664,31.5089203891889,25.918628062074742,48.27979737053138,12.705209834350363,39.13204628979912,66.06709113862189,20.836544128334594,5.59029232711416,41.67308825666919,26.93504484882277,68.09992471211794,53.87008969764554,5.59029232711416,32.017128782562914,64.03425756512583,0.04187248007067355,0.041749799858870375,0.04097903285193069,0.04191088693414704,0.03997039572672327,0.04075163525531476,0.03992830143821152,0.040768955008566525,0.04178746969219219,0.04083453434871861,0.040899762180483405,0.04033835326015357
1856,ANI69835@N,43.34004740839009,22.417265900891426,38.35843276374755,32.87865665464076,20.922781507498662,35.369463976962024,22.91542736535568,45.83085473071136,9.963229289285078,36.36578690589054,59.77937573571047,25.40623468767695,10.461390753749331,36.36578690589054,30.88601079678374,66.25547477374577,45.83085473071136,4.981614644642539,37.8602712992833,47.82350058856837,0.04294252673374084,0.0438710596736113,0.0396609654957399,0.04108310135595405,0.04240850600736409,0.04172265442696095,0.04048139900107095,0.040184703420209904,0.042338466905192634,0.04313210436321657,0.042309707497552806,0.041703340655131996
1857,AKC54442@N,41.09225438482747,21.573433552034423,43.66052028387919,25.68265899051717,17.464208113551674,32.87380350786198,20.03247401260339,31.332843968430947,9.759410416396523,40.06494802520678,63.179341116672234,15.923248574120645,9.759410416396523,25.68265899051717,20.546127192413735,47.76974572236193,59.07011567818949,4.109225438482747,25.169005810706825,40.57860120501713,0.04261579231476214,0.04079320260152954,0.039661634024174254,0.03979809874847619,0.04080750422068337,0.04124730403527707,0.038906322492379374,0.040510929257970306,0.04107525506310309,0.039398314815582654,0.041019666116318014,0.040512796499400705
1858,AKC54435@N,41.06066174103509,22.07010568580636,43.626953099849786,25.66291358814693,17.450781239939914,32.84852939282807,20.017072598754606,31.308754577539258,9.751907163495833,39.00762865398333,62.617509155078515,15.911006424651097,9.751907163495833,25.66291358814693,21.55684741404342,46.19324445866447,60.05121779626382,4.106066174103509,25.149655316383992,41.06066174103509,0.04251678290268532,0.04082737947006915,0.039714973209215076,0.03977840534721318,0.040978436555703816,0.04126408005343941,0.038920492948976294,0.04023867554539417,0.04126847411933396,0.039656565684382666,0.04101843094441548,0.040559031456232776
1859,ASU62488@N,44.60024579647078,19.32677317847067,51.538061809255126,37.662429783686434,20.317889751725577,34.689080063921715,31.220172057529545,39.1491046435688,12.388957165686328,42.12245436333352,64.4225772615689,30.724613770902092,12.884515452313781,38.15798807031389,23.78679775811775,53.02473666913748,58.475877822039465,10.406724019176515,41.13133779007861,60.953669255176735,0.042785775085060984,0.04290641100860427,0.04121179772077091,0.042710128451761885,0.0414875602189057,0.0435990196929639,0.04146249545714322,0.04230155257521272,0.04165836196266595,0.041603683917177316,0.04084376620134434,0.041871161080935526
1860,AKC34872@N,42.59445707381295,21.297228536906474,43.10153394373929,32.9599965452124,22.311382276759165,31.438765935433366,25.353843496317232,48.67937951292908,11.155691138379582,38.030765244475845,68.45537744005652,21.297228536906474,6.59199930904248,40.56614959410757,25.860920366243576,66.93414683027748,53.243071342266184,5.577845569189791,32.452919675286054,62.87753187086673,0.0417534657064949,0.04213248932837747,0.04108364057248609,0.042283669985269015,0.04027747916750159,0.04076660716855997,0.040190155874103475,0.041078419382919146,0.04162284418378934,0.041069027205525875,0.04038347669226617,0.040281854806362434
1861,ALA49715@N,43.857812653525095,22.427290561461696,38.375586071834455,32.89335949014382,20.4337536226651,35.38528066363956,22.925674796160845,45.85134959232169,9.967684693982976,36.38204913303786,59.806108163897854,25.41759596965659,10.466068928682125,35.883664898338715,30.899822551347224,66.78348744968594,45.85134959232169,4.983842346991488,37.87720183713531,47.844886531118284,0.04304109592743647,0.04399748745405562,0.03956352526788697,0.04106598415118772,0.04232943704555616,0.041708552553521225,0.04035449627853171,0.04023251071643288,0.04240243103890454,0.04312869549930084,0.0422712644129453,0.04152028495509196
1862,ALA49726@N,43.857812653525095,22.427290561461696,38.375586071834455,32.89335949014382,20.4337536226651,35.38528066363956,22.925674796160845,45.85134959232169,9.967684693982976,36.38204913303786,59.806108163897854,25.41759596965659,10.466068928682125,35.883664898338715,30.899822551347224,66.78348744968594,45.85134959232169,4.983842346991488,37.87720183713531,47.844886531118284,0.04304109592743647,0.04399748745405562,0.03956352526788697,0.04106598415118772,0.04232943704555616,0.041708552553521225,0.04035449627853171,0.04023251071643288,0.04240243103890454,0.04312869549930084,0.0422712644129453,0.04152028495509196
1863,ALA49737@N,43.857812653525095,22.427290561461696,38.375586071834455,32.89335949014382,20.4337536226651,35.38528066363956,22.925674796160845,45.85134959232169,9.967684693982976,36.38204913303786,59.806108163897854,25.41759596965659,10.466068928682125,35.883664898338715,30.899822551347224,66.78348744968594,45.85134959232169,4.983842346991488,37.87720183713531,47.844886531118284,0.04304109592743647,0.04399748745405562,0.03956352526788697,0.04106598415118772,0.04232943704555616,0.041708552553521225,0.04035449627853171,0.04023251071643288,0.04240243103890454,0.04312869549930084,0.0422712644129453,0.04152028495509196
1864,ALA49748@N,43.857812653525095,22.427290561461696,38.375586071834455,32.89335949014382,20.4337536226651,35.38528066363956,22.925674796160845,45.85134959232169,9.967684693982976,36.38204913303786,59.806108163897854,25.41759596965659,10.466068928682125,35.883664898338715,30.899822551347224,66.78348744968594,45.85134959232169,4.983842346991488,37.87720183713531,47.844886531118284,0.04304109592743647,0.04399748745405562,0.03956352526788697,0.04106598415118772,0.04232943704555616,0.041708552553521225,0.04035449627853171,0.04023251071643288,0.04240243103890454,0.04312869549930084,0.0422712644129453,0.04152028495509196
1865,ALA49759@N,43.857812653525095,22.427290561461696,38.375586071834455,32.89335949014382,20.4337536226651,35.38528066363956,22.925674796160845,45.85134959232169,9.967684693982976,36.38204913303786,59.806108163897854,25.41759596965659,10.466068928682125,35.883664898338715,30.899822551347224,66.78348744968594,45.85134959232169,4.983842346991488,37.87720183713531,47.844886531118284,0.04304109592743647,0.04399748745405562,0.03956352526788697,0.04106598415118772,0.04232943704555616,0.041708552553521225,0.04035449627853171,0.04023251071643288,0.04240243103890454,0.04312869549930084,0.0422712644129453,0.04152028495509196
1866,ALA49770@N,43.857812653525095,22.427290561461696,38.375586071834455,32.89335949014382,20.4337536226651,35.38528066363956,22.925674796160845,45.85134959232169,9.967684693982976,36.38204913303786,59.806108163897854,25.41759596965659,10.466068928682125,35.883664898338715,30.899822551347224,66.78348744968594,45.85134959232169,4.983842346991488,37.87720183713531,47.844886531118284,0.04304109592743647,0.04399748745405562,0.03956352526788697,0.04106598415118772,0.04232943704555616,0.041708552553521225,0.04035449627853171,0.04023251071643288,0.04240243103890454,0.04312869549930084,0.0422712644129453,0.04152028495509196
1867,ALA49781@N,43.857812653525095,22.427290561461696,38.375586071834455,32.89335949014382,20.4337536226651,35.38528066363956,22.925674796160845,45.85134959232169,9.967684693982976,36.38204913303786,59.806108163897854,25.41759596965659,10.466068928682125,35.883664898338715,30.899822551347224,66.78348744968594,45.85134959232169,4.983842346991488,37.87720183713531,47.844886531118284,0.04304109592743647,0.04399748745405562,0.03956352526788697,0.04106598415118772,0.04232943704555616,0.041708552553521225,0.04035449627853171,0.04023251071643288,0.04240243103890454,0.04312869549930084,0.0422712644129453,0.04152028495509196
1868,ALA49792@N,43.857812653525095,22.427290561461696,38.375586071834455,32.89335949014382,20.4337536226651,35.38528066363956,22.925674796160845,45.85134959232169,9.967684693982976,36.38204913303786,59.806108163897854,25.41759596965659,10.466068928682125,35.883664898338715,30.899822551347224,66.78348744968594,45.85134959232169,4.983842346991488,37.87720183713531,47.844886531118284,0.04304109592743647,0.04399748745405562,0.03956352526788697,0.04106598415118772,0.04232943704555616,0.041708552553521225,0.04035449627853171,0.04023251071643288,0.04240243103890454,0.04312869549930084,0.0422712644129453,0.04152028495509196
1869,ALA50207@N,38.034745225296675,18.256677708142405,45.64169427035601,24.34223694418987,19.77806751715427,22.820847135178006,19.77806751715427,39.55613503430854,5.578429299710179,38.54187516163396,51.72725350640348,18.256677708142405,6.085559236047468,30.93492611657463,18.763807644479694,54.26290318808992,48.177343952042456,5.578429299710179,27.892146498550893,58.82707261512552,0.043061970987195594,0.04273170866737389,0.039199025209587034,0.04140294107936618,0.04164238465654064,0.041916723226929346,0.03944430685933481,0.04040142503832417,0.040787966583135576,0.04030172017342175,0.041326893434273364,0.0406529977472286
1870,ALA50214@N,38.034745225296675,18.256677708142405,45.64169427035601,24.34223694418987,19.77806751715427,22.820847135178006,19.77806751715427,39.55613503430854,5.578429299710179,38.54187516163396,51.72725350640348,18.256677708142405,6.085559236047468,30.93492611657463,18.763807644479694,54.26290318808992,48.177343952042456,5.578429299710179,27.892146498550893,58.82707261512552,0.043061970987195594,0.04273170866737389,0.039199025209587034,0.04140294107936618,0.04164238465654064,0.041916723226929346,0.03944430685933481,0.04040142503832417,0.040787966583135576,0.04030172017342175,0.041326893434273364,0.0406529977472286
1871,ALA50221@N,38.034745225296675,18.256677708142405,45.64169427035601,24.34223694418987,19.77806751715427,22.820847135178006,19.77806751715427,39.55613503430854,5.578429299710179,38.54187516163396,51.72725350640348,18.256677708142405,6.085559236047468,30.93492611657463,18.763807644479694,54.26290318808992,48.177343952042456,5.578429299710179,27.892146498550893,58.82707261512552,0.043061970987195594,0.04273170866737389,0.039199025209587034,0.04140294107936618,0.04164238465654064,0.041916723226929346,0.03944430685933481,0.04040142503832417,0.040787966583135576,0.04030172017342175,0.041326893434273364,0.0406529977472286
1872,ALA50228@N,38.034745225296675,18.256677708142405,45.64169427035601,24.34223694418987,19.77806751715427,22.820847135178006,19.77806751715427,39.55613503430854,5.578429299710179,38.54187516163396,51.72725350640348,18.256677708142405,6.085559236047468,30.93492611657463,18.763807644479694,54.26290318808992,48.177343952042456,5.578429299710179,27.892146498550893,58.82707261512552,0.043061970987195594,0.04273170866737389,0.039199025209587034,0.04140294107936618,0.04164238465654064,0.041916723226929346,0.03944430685933481,0.04040142503832417,0.040787966583135576,0.04030172017342175,0.041326893434273364,0.0406529977472286
1873,AQZ41296@N,43.37598518536508,22.435854406223317,38.3902397617599,32.9059197957942,20.940130779141764,35.398792507596795,22.934428948583836,45.86885789716767,9.971490847210363,36.395941592317826,59.828945083262184,25.427301660386426,10.470065389570882,36.395941592317826,30.91162162635213,67.30756321866996,45.86885789716767,4.985745423605182,37.39309067703886,47.36458152424923,0.04301806766058828,0.043989480701589076,0.03955538257070328,0.041085961614973104,0.0423341033775153,0.0416969670368369,0.040379173854273295,0.04018185623197252,0.04235440177853614,0.04311539622217721,0.04215809596991405,0.041556570620402605
1874,AOM53015@N,42.49751445798739,20.236911646660662,41.48566887565436,35.41459538165616,21.75468002016021,30.86129026115751,24.79021676715931,50.59227911665165,10.624378614496848,40.97974608448784,67.79365401631323,21.75468002016021,6.576996285164715,40.473823293321324,26.30798514065886,64.75811726931413,52.1100474901512,6.071073493998199,31.873135843490545,62.22850331348154,0.04211278971212291,0.04198805567577267,0.04089471605454155,0.042282309428998154,0.04051611503434395,0.04063417073522175,0.04009844649328442,0.04099768840251616,0.04195522573080224,0.041551758963924594,0.040883928331632687,0.04016200427032245
1875,QGQ60288@N,44.041681085282846,21.261501213584822,41.510549988427506,34.92960913660364,22.273953652326956,31.386025601006164,25.311310968553357,47.58526462088032,11.136976826163478,37.966966452830036,68.34053961509407,21.261501213584822,7.087167071194941,40.498097549685376,25.817537187924426,67.32808717635193,52.64752681459098,5.568488413081739,32.3984780397483,61.7595987632702,0.04178712965078252,0.0421501796200903,0.04108452745697793,0.0423898687105059,0.04034954400851228,0.04074754442258564,0.04030586926320084,0.04113251309384624,0.041772348729351746,0.041194015968705415,0.04052598271949911,0.04033425698487493
1876,ANI85758@N,44.69630590517187,20.82441525127326,42.156743069650744,32.50640429467045,22.348152952585934,31.490579160461998,25.903540922315514,49.267519009109904,12.697814177605645,39.109267667025385,66.02863372354935,20.82441525127326,5.587038238146484,41.64883050254652,26.411453489419742,68.06028399196626,53.33081954594371,5.587038238146484,31.490579160461998,63.99698345513245,0.04175347863869087,0.04177261594961365,0.040829621385151255,0.04197178665364428,0.04028199476873653,0.04086137528814097,0.03980645502416697,0.04093013490398045,0.0417280492976825,0.040877605112017774,0.04089573167051573,0.04037858420343328
1877,QGQ60216@N,44.041681085282846,21.261501213584822,41.510549988427506,34.92960913660364,22.273953652326956,31.386025601006164,25.311310968553357,47.58526462088032,11.136976826163478,37.966966452830036,68.34053961509407,21.261501213584822,7.087167071194941,40.498097549685376,25.817537187924426,67.32808717635193,52.64752681459098,5.568488413081739,32.3984780397483,61.7595987632702,0.04178712965078252,0.0421501796200903,0.04108452745697793,0.0423898687105059,0.04034954400851228,0.04074754442258564,0.04030586926320084,0.04113251309384624,0.041772348729351746,0.041194015968705415,0.04052598271949911,0.04033425698487493
1878,AVN89354@N,43.89236836217991,21.946184181089954,38.40582231690742,32.91927627163493,20.948630354676773,35.41316083766788,22.943738007503132,45.887476015006264,9.975538264131798,36.41071466408106,59.85322958479078,25.437622573536082,10.474315177338386,35.91193775087447,30.924168618808572,65.83855254326986,46.386252928212855,4.987769132065899,38.90459923011401,47.383806754626036,0.04303917350192406,0.04394420949686559,0.03961441689783957,0.04117456449727319,0.04224140658567743,0.04156089595171046,0.04032661796916227,0.040182091861025025,0.04221294512978526,0.04309511418052474,0.04226453541743542,0.04156711530418713
1879,AQT33894@N,44.74471085807912,20.846967558877772,42.2023977411428,32.54160789678481,22.37235542903956,31.524682650010288,26.948519039524925,49.82933709195174,13.22002820806883,37.11777150727018,67.11706628711867,20.33850493549051,6.101551480647153,41.693935117755544,26.948519039524925,67.11706628711867,54.40550070243711,5.59308885725989,31.016220026623024,63.049365300020575,0.041761386989617386,0.04178265007584271,0.040775097070162684,0.04188363296361737,0.040150453283992873,0.04085596473468607,0.039866766121987536,0.04080474031270302,0.04169720799118657,0.04084157539755733,0.04077258016367998,0.0403453215077038
1880,ALL74066@N,45.132370962465856,21.29842225195018,42.08973921218726,31.94763337792527,22.31263283537638,31.440528086212172,25.862369877368074,48.682108004457554,12.677632292827488,39.047107461908666,65.41658263098984,20.79131696023708,5.578158208844095,42.08973921218726,26.369475169081174,67.44500379784223,53.75316092158855,5.578158208844095,31.94763337792527,63.38816146413744,0.04168338468875297,0.04193266432835006,0.040946531873224626,0.0419521709299647,0.0401377439785076,0.04085320350134916,0.0399047434622323,0.041018265554393016,0.04209440690082765,0.040999176791865356,0.040906440082527806,0.04046597619490518
1881,AOM53008@N,43.017913800729005,20.243724141519532,41.499634490115035,35.42651724765918,21.762003452133495,30.871679315817286,24.798562073361424,50.609310353798826,10.627955174297753,40.487448283039065,67.81647587409043,21.762003452133495,6.579210345993848,40.487448283039065,26.31684138397539,64.7799172528625,52.63368276795078,6.07311724245586,31.88386552289326,61.74335863163457,0.042102390253325156,0.041935332698581546,0.04084001889239457,0.042266001706761216,0.0405440591993939,0.040672965510496456,0.040092830364499274,0.041030190848464196,0.04188738678266307,0.04153890554375125,0.04083051227939423,0.040166302382286814
1882,ALF39589@N,45.538767209524316,21.75741100010606,40.984890488571885,33.395095953651165,22.263397302434107,29.34720553502678,27.829246628042636,49.080671325820646,10.625712348889007,36.9370000699475,67.80216451195842,19.73346579079387,5.565849325608527,41.49087679089993,26.31128772105849,65.77821930264624,54.64652065142918,5.565849325608527,31.371150744338973,62.23631518634989,0.041908832562133916,0.041933693193402795,0.040990015658048,0.04204547229543282,0.04047337737156735,0.04127467658290365,0.04006890832757738,0.041058787886986636,0.0412020487345676,0.04077849089937906,0.04120439449956078,0.041074999660392096
1883,QGQ60222@N,44.041681085282846,21.261501213584822,41.510549988427506,34.92960913660364,22.273953652326956,31.386025601006164,25.311310968553357,47.58526462088032,11.136976826163478,37.966966452830036,68.34053961509407,21.261501213584822,7.087167071194941,40.498097549685376,25.817537187924426,67.32808717635193,52.64752681459098,5.568488413081739,32.3984780397483,61.7595987632702,0.04178712965078252,0.0421501796200903,0.04108452745697793,0.0423898687105059,0.04034954400851228,0.04074754442258564,0.04030586926320084,0.04113251309384624,0.041772348729351746,0.041194015968705415,0.04052598271949911,0.04033425698487493
1884,ANI69846@N,43.34004740839009,22.417265900891426,38.35843276374755,32.87865665464076,20.922781507498662,35.369463976962024,22.91542736535568,45.83085473071136,9.963229289285078,36.36578690589054,59.77937573571047,25.40623468767695,10.461390753749331,36.36578690589054,30.88601079678374,66.25547477374577,45.83085473071136,4.981614644642539,37.8602712992833,47.82350058856837,0.04294252673374084,0.0438710596736113,0.0396609654957399,0.04108310135595405,0.04240850600736409,0.04172265442696095,0.04048139900107095,0.040184703420209904,0.042338466905192634,0.04313210436321657,0.042309707497552806,0.041703340655131996
1885,ASU62499@N,40.02946874494851,17.51289257591497,44.03241561944336,32.02357499595881,17.012524216603115,30.522469918023237,25.518786324904674,29.521733199399527,9.006630467613414,36.02652187045366,57.04199296155163,26.01915468421653,11.00810390486084,37.02725858907737,22.01620780972168,45.53352069737893,53.53941444636863,7.005157030365989,28.520996480775814,53.53941444636863,0.04312157663043215,0.042364447888287714,0.040621575132349534,0.043048468693391156,0.04115523512015175,0.04259735014604381,0.04007297030474707,0.04162851629315445,0.041796442380906774,0.040832417240263125,0.03987758532655574,0.04251505553186042
1886,ANA67908@N,43.59780294482238,21.291950275378372,41.06304695965829,32.95182780713319,22.305852669444008,31.430974216034738,25.854511048673736,50.69511970328184,12.67377992582046,38.5282909744942,67.42450920536484,20.784999078345553,6.08341436439382,40.04914456559265,26.868413442739374,66.4106068112992,53.73682688547875,5.576463167361002,31.430974216034738,63.875850826135114,0.041976812549053936,0.041605882720712105,0.040745534608297204,0.04201010102153226,0.04029711044498061,0.040898000060510115,0.03992969741124324,0.041362045574361246,0.0418838328592407,0.040853460203156125,0.04095422078156134,0.04053210473253265
1887,ANA67910@N,43.65406724724379,20.81182275740692,40.608434648598866,32.99435315198658,22.842244489836865,31.471536852664123,26.395482521589265,51.77575417696356,13.197741260794633,38.07040748306144,67.00391717018813,20.81182275740692,5.583659764182345,40.10082921549138,26.395482521589265,66.49631173708065,54.821386775608474,5.076054331074858,31.471536852664123,63.95828457154322,0.041771208423080006,0.041773343967668686,0.040871517961850415,0.04199644423249431,0.04031865251231787,0.04100420946283516,0.039852955744624705,0.04119043908449248,0.04161009663587846,0.04084268752409034,0.04081571087950201,0.04034730046367972
1888,ANA67911@N,43.60126868495482,21.293642846140724,41.0663112032714,32.954447261884454,22.307625838814094,31.433472772874403,26.363557809507565,50.19215813733171,13.181778904753783,38.024362225251295,66.92287751644228,20.786651349804043,6.083897956040207,41.0663112032714,26.870549305844246,67.42986901277897,53.74109861168849,5.576906459703523,30.926481276537718,62.866945545748806,0.04193654483585374,0.0419108527948758,0.040870175699314476,0.042160667642556965,0.040375096502609495,0.04085552591357345,0.03989858344547694,0.04095116556562478,0.04180721375133929,0.040886881057737585,0.04092070827980473,0.04043508817454892
1889,ALA49803@N,43.34282408364872,22.91689549250392,38.36089028093048,32.88076309794041,20.92412197141662,35.37172999929953,22.91689549250392,45.335597604736016,9.963867605436487,35.869923379571354,59.78320563261892,25.40786239386304,9.963867605436487,35.37172999929953,30.88798957685311,67.7542997169681,45.83379098500784,4.981933802718244,37.86269690065865,48.32475788636696,0.042955487707444895,0.044100314766379184,0.03955225882356246,0.04100159954773879,0.04240771403970658,0.041722174939566856,0.04039365915962017,0.0402615097548352,0.04243404473049425,0.043216684780994066,0.04226760223461538,0.041493569243217746
1890,ALA49814@N,43.34282408364872,22.91689549250392,38.36089028093048,32.88076309794041,20.92412197141662,35.37172999929953,22.91689549250392,45.335597604736016,9.963867605436487,35.869923379571354,59.78320563261892,25.40786239386304,9.963867605436487,35.37172999929953,30.88798957685311,67.7542997169681,45.83379098500784,4.981933802718244,37.86269690065865,48.32475788636696,0.042955487707444895,0.044100314766379184,0.03955225882356246,0.04100159954773879,0.04240771403970658,0.041722174939566856,0.04039365915962017,0.0402615097548352,0.04243404473049425,0.043216684780994066,0.04226760223461538,0.041493569243217746
