,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15
2395,QHA24710@N,38.99132221544381,17.723328279747186,44.75140390636164,23.48340997066502,14.178662623797747,22.59724355667766,19.495661107721904,30.572741282563893,5.7600816909178345,35.88973976648805,45.19448711335532,19.052577900728224,7.532414518892553,27.471158833608136,19.93874431471558,43.865237492374284,39.87748862943116,4.4308320699367965,25.698826005633418,46.52373673433636,0.03981985083674013,0.038515056506949336,0.03803906773728733,0.03712622285804725,0.035911708577684436,0.03784095607585957,0.036636453362947706,0.03658198581998323,0.03727770060639284,0.036483060599996925,0.03541884920431632,0.03756186136265021,0.03706247691369983,0.03567285606335582,0.03696868648040941
2396,QCO76963@N,37.03918237070783,19.662775826425143,38.4110039399933,23.320966677853075,15.547311118568716,29.265526811423467,17.833680400711174,27.89370524213799,8.688203272141342,33.83826537570838,55.78741048427598,14.632763405711733,8.688203272141342,23.320966677853075,17.833680400711174,42.06919479142123,53.50104120213353,3.6581908514279333,21.9491451085676,37.03918237070783,0.03797399377341453,0.03635046306981759,0.03574716468466615,0.03547624105056208,0.036487195069125254,0.036776793132038334,0.034887458643165024,0.03619491728800666,0.036821527014166605,0.035120159091983724,0.036828331144493034,0.03622091984063889,0.037536693663361625,0.03364404241365636,0.03666024369241261
2397,AXP98439@N,31.463945253486436,19.39558269050534,34.05002294555381,18.964569741827443,17.240517947115855,20.25760858786113,20.688621536539028,34.48103589423171,8.620258973557927,22.412673331250613,44.39433371382333,17.671530895793754,9.913297819591618,25.860776920673786,17.240517947115855,36.6361006376212,35.34306179158751,9.051271922235825,22.412673331250613,41.377243073078056,0.039422686633982365,0.03945020917167157,0.0365954491034092,0.03767321800794473,0.036454824139901185,0.03808861759586536,0.038143624459528486,0.03899544815810854,0.03763376920561448,0.03683483779568816,0.038436857645245445,0.03891780052067136,0.03846715446897621,0.03572246502139596,0.038150089394100584
2398,QBA57558@N,40.5615297259873,19.37939753574949,37.857427744254814,27.04101981732487,19.83008119937157,27.94238714456903,23.435550508348218,44.61768269858603,10.816407926929948,34.70264209890025,57.236825280004304,18.027346544883244,5.408203963464974,37.857427744254814,22.984866844726138,58.58887627087055,47.321784680318515,4.957520299842892,28.393070808191112,57.68750894362638,0.03737745051447486,0.03722017655095547,0.03639858650716706,0.03717320632146447,0.03577610719471813,0.036520846024116475,0.035529117406789316,0.03648099380997579,0.03722751545894496,0.03677988972664347,0.036558512574825286,0.03601977411772043,0.03638878667914181,0.03673357926243482,0.037131794228546636
2399,QBA57545@N,38.891145135199565,18.541127331897467,37.986699899497246,28.490024924622936,19.89779518545094,27.58557968892062,23.063353510409044,43.413371313711146,10.853342828427786,35.273364192390304,58.788940320650504,18.993349949748623,4.974448796362735,37.986699899497246,23.96779874611136,60.597830792055134,47.03115225652041,4.974448796362735,27.58557968892062,57.88449508494819,0.037245958061175,0.03715092013913711,0.03637406771393164,0.0373708926852111,0.035803331328943075,0.03631271955257747,0.0354446097992529,0.0363202784203333,0.03717597002101989,0.036420672797239276,0.03634105686442355,0.035806482367166714,0.03631005182985134,0.03661398344751186,0.03708638712106795
2400,QBO24651@N,40.47922280259945,19.78984225904862,39.12991537584614,28.335455961819616,19.78984225904862,26.9861485350663,22.938226254806356,43.17783765610608,10.79445941402652,34.632223953335085,57.57045020814144,17.9907656900442,5.39722970701326,38.68014623359503,23.837764539308566,58.91975763489476,45.87645250961271,4.947460564762155,27.435917677317406,56.67091192363923,0.037263010835074904,0.03737092927884465,0.03665194005386914,0.03753202729250636,0.035873396966830375,0.0360958519139306,0.035689933809654226,0.036656391863037596,0.03725569886699443,0.03675851349425945,0.03672332236066332,0.03620288489786287,0.03641805910035684,0.03673140109787618,0.03700749591713389
2401,QBR98161@N,38.64172613574883,19.770185464801727,36.39511415111227,29.65527819720259,19.320863067874416,27.40866621256603,23.814087037147534,44.03359489887657,8.98644793854624,34.14850216647571,60.65852358518712,18.42221827401979,5.841191160055056,34.59782456340302,22.91544224329291,57.962589203623246,48.07749647122238,4.942546366200432,29.65527819720259,55.71597721898669,0.03702947967336503,0.03747711503896675,0.036767028748034045,0.037624009462521785,0.036302223087869095,0.03678078213949549,0.0361451799071851,0.036795699693907995,0.03688418491351737,0.03654489504059143,0.03614869480217203,0.03601412495205931,0.03628521573556997,0.036798844789096744,0.037080125088335844
2402,AXP07355@N,38.25798276147555,18.684131116069455,34.25424037946067,28.915917203440827,18.684131116069455,32.02993905611907,20.463572174742737,40.927144349485474,8.452345028698087,32.91965958545571,53.82809202486677,22.68787349808434,9.342065558034728,32.02993905611907,28.471056938772506,59.16641520088661,40.48228408481715,4.448602646683204,34.69910064412899,43.15144567282708,0.03809082087790512,0.03879141497915881,0.035227761124485404,0.03657589123920961,0.03727030312667614,0.036883601227372345,0.0357396236221018,0.03577186176794511,0.03717906770679222,0.038185463568998636,0.037317227613689295,0.036721903562221055,0.037597859943064936,0.03683882671917073,0.036948108252888225
2403,AXP07345@N,38.25798276147555,18.684131116069455,34.25424037946067,28.915917203440827,18.684131116069455,32.02993905611907,20.463572174742737,40.927144349485474,8.452345028698087,32.91965958545571,53.82809202486677,22.68787349808434,9.342065558034728,32.02993905611907,28.471056938772506,59.16641520088661,40.48228408481715,4.448602646683204,34.69910064412899,43.15144567282708,0.03809082087790512,0.03879141497915881,0.035227761124485404,0.03657589123920961,0.03727030312667614,0.036883601227372345,0.0357396236221018,0.03577186176794511,0.03717906770679222,0.038185463568998636,0.037317227613689295,0.036721903562221055,0.037597859943064936,0.03683882671917073,0.036948108252888225
2404,QAY31031@N,39.28041670140094,18.96295978688321,36.571422446131905,29.347437765414494,19.86595787197289,27.992940637779977,23.026451169786757,43.34390808430448,9.932978935986444,33.86242819086288,60.952370743553175,18.96295978688321,5.41798851053806,35.66842436104223,23.477950212331592,60.0493726584635,47.85889850975286,4.966489467993222,28.895938722869655,55.985881275559954,0.037085545961633694,0.03722072051943448,0.03642920468381431,0.03768922772402509,0.035784276961946554,0.036505394214005504,0.03600954467991376,0.0367837816781294,0.036924074355142986,0.03648695904051009,0.03610782032485223,0.03595792908643286,0.036011499462909526,0.03658443243359972,0.03692054632881146
2405,AXP32230@N,35.782593257590676,19.26755021562575,38.993851626861634,22.937559780506845,15.597540650744653,29.36007651904876,17.891296628795338,27.98382293221835,8.7162727165926,34.8650908663704,56.42639706004684,14.221287063914243,8.7162727165926,22.937559780506845,18.350047824405475,42.66386119174273,53.673889886386014,3.670009564881095,22.478808584896708,37.158846844421085,0.03789954094487671,0.0363699627923047,0.03548433951868637,0.03543627621978335,0.036486717828056764,0.036707946275762675,0.03468451713411635,0.03608109217026209,0.03667657816651656,0.03520408182346926,0.03658613889603604,0.03609034497980588,0.03733334804470678,0.03354961705107312,0.03665830254440652
2406,AXP32216@N,35.782593257590676,19.26755021562575,38.993851626861634,22.937559780506845,15.597540650744653,29.36007651904876,17.891296628795338,27.98382293221835,8.7162727165926,34.8650908663704,56.42639706004684,14.221287063914243,8.7162727165926,22.937559780506845,18.350047824405475,42.66386119174273,53.673889886386014,3.670009564881095,22.478808584896708,37.158846844421085,0.03789954094487671,0.0363699627923047,0.03548433951868637,0.03543627621978335,0.036486717828056764,0.036707946275762675,0.03468451713411635,0.03608109217026209,0.03667657816651656,0.03520408182346926,0.03658613889603604,0.03609034497980588,0.03733334804470678,0.03354961705107312,0.03665830254440652
2407,AXP32223@N,35.782593257590676,19.26755021562575,38.993851626861634,22.937559780506845,15.597540650744653,29.36007651904876,17.891296628795338,27.98382293221835,8.7162727165926,34.8650908663704,56.42639706004684,14.221287063914243,8.7162727165926,22.937559780506845,18.350047824405475,42.66386119174273,53.673889886386014,3.670009564881095,22.478808584896708,37.158846844421085,0.03789954094487671,0.0363699627923047,0.03548433951868637,0.03543627621978335,0.036486717828056764,0.036707946275762675,0.03468451713411635,0.03608109217026209,0.03667657816651656,0.03520408182346926,0.03658613889603604,0.03609034497980588,0.03733334804470678,0.03354961705107312,0.03665830254440652
2408,QDM36987@N,36.57917803165575,18.950658498327677,47.156289751652594,33.93490010165654,18.069232521661274,30.409196194990923,24.6799273466593,34.816326078322945,11.89925068499645,40.10488193832136,58.61482744831584,24.239214358326098,10.136398731663641,35.25703906665614,21.59493642832689,48.03771572831899,52.44484561165101,9.254972754997238,34.816326078322945,54.64841055331702,0.038147512238896925,0.03769007929470863,0.03648558570471794,0.03827642450834799,0.036927511912762064,0.03892406070865182,0.036762466681316774,0.037294824838360364,0.03665067663025711,0.03663245576112587,0.0364933512546603,0.0370378045247298,0.037202583280728264,0.03742800107348949,0.037333673254044825
2409,QBO24657@N,39.28109866476661,18.963289010576986,37.023564258745544,28.44493351586548,19.866302772985414,27.993426634661265,23.02685094141491,44.69918123921718,12.190685792513776,35.21753673392869,58.69589455654781,18.963289010576986,4.966575693246353,38.37808490235818,23.929864703823338,60.05041520016045,46.95671564523825,4.966575693246353,27.090412872252838,56.88986703173096,0.03724276032727738,0.03727492714300922,0.03634609627381007,0.0372517169523141,0.03582404209441451,0.036380382727707106,0.03551812103461935,0.0364952270842923,0.03708795372087389,0.036378934751475536,0.0366058578722983,0.0360964921236195,0.03648889665593003,0.036474274414521037,0.03702743561962356
2410,QBO24669@N,41.37996963546616,18.890855703147594,37.33192912764882,28.786065833367765,19.79042026044034,27.43671899742865,22.938896210964938,42.729316471405276,10.794774687512911,35.53280001306334,56.67256710944279,18.441073424501223,4.947605065110085,38.681275963587936,23.83846076825768,59.37126078132101,44.978227864637134,4.947605065110085,28.786065833367765,57.122349388089155,0.03736419672621202,0.037508125733756545,0.036618146005644586,0.03738387878411706,0.03558957392578004,0.036515974849893496,0.03544086455669472,0.03684560718084514,0.037366535067193556,0.03650191872895349,0.03674606297364344,0.036075090932838234,0.036652725834031535,0.03682503875193733,0.03678398130208738
2411,QBO24663@N,38.8253313871819,18.96120835187953,37.92241670375906,27.53889784439646,19.864123035302367,27.087440502685045,24.378696452416538,42.88844746258465,10.834976201074017,35.66512999520197,57.786539739061425,18.509751010168113,4.966030758825592,37.92241670375906,23.92723911070512,60.94674113104135,46.95156353798741,4.966030758825592,27.990355186107877,57.786539739061425,0.03703061374509645,0.037340244797679584,0.03646944779798639,0.037408924803338704,0.03580026908120645,0.03623755798104041,0.03552342204547835,0.03646687607333561,0.037383955500211716,0.03647720289194059,0.03637066896076379,0.035917590191355625,0.03642545382027402,0.03671975183495365,0.03697067876392137
2412,QCO95404@N,40.12120449144201,19.384402170022543,36.96560413818252,29.302003280266636,19.835202220488185,27.498803078404073,22.540002523282027,42.82600479423585,11.720801312106653,33.81000378492304,59.50560666146455,18.9336021195569,4.958800555122046,36.064004037251244,23.892402674678948,59.95640671193019,47.33400529889226,4.958800555122046,27.498803078404073,57.70240645960199,0.03719171715785917,0.03736513734257762,0.036427094266721624,0.037763512767124946,0.035829842372612476,0.0363687321033688,0.03570823605829498,0.03645385754126134,0.037205631364019824,0.03654026406834112,0.03637856754184579,0.036064995723146274,0.03614371616209823,0.036609060148342525,0.03714958491674465
2413,QCO95410@N,40.18003030828081,18.961362617390947,37.92272523478189,29.34496595548599,20.3157456614903,27.087660881987066,23.024511749689005,44.24317944057888,11.286525367494612,34.311037117183616,58.68993191097198,18.509901602691162,4.966071161697629,36.116881175982755,23.927433779088574,58.68993191097198,47.85486755817715,4.966071161697629,27.990582911386635,57.33554886687262,0.0373625691016633,0.03723672366133749,0.036513028059949985,0.0374669529003084,0.035799831610995314,0.036488524867922534,0.03543581804893836,0.03631900821443395,0.037122629214939515,0.03656905400668255,0.03648701478601038,0.035855399208972,0.036077172648610635,0.036673325824758955,0.03713193314469225
2414,QCB65300@N,39.90475679940985,18.59198896336141,38.544367363066335,28.568178163213872,19.952378399704926,27.207788726870355,23.58008356328764,44.43938825388825,12.24350492709166,34.46319905403578,58.49674576277126,18.59198896336141,5.441557745374071,37.18397792672282,24.033546708735482,60.76406149001046,48.067093417470964,4.988094599926232,26.754325581422517,56.68289318097991,0.037253698875010344,0.03713185610708622,0.036277698576759235,0.03721515806179072,0.03584527004648516,0.036170108827085226,0.035283835289973475,0.03644550419707423,0.037090436501515986,0.03620121953338198,0.03624777095333854,0.03585301358335374,0.03617978891063186,0.03652110108125672,0.03682039400741716
2415,QCB65306@N,38.97246862433542,18.579897832532,36.70662742524615,29.002767348342637,19.939402551985562,28.09643086870693,23.564748470528393,44.86365574196751,11.329205995446342,32.628113266885464,61.6308806152281,18.579897832532,5.438018877814244,36.2534591854283,23.564748470528393,59.818207655956684,49.39533814014605,4.984850637996391,27.643262628889076,57.09919821704956,0.037175944572289836,0.03724789673379374,0.036305367802847044,0.037291100382415204,0.03575464439380033,0.03633612209519998,0.0353761009787254,0.0363637352637265,0.03692150153710018,0.03630322294627396,0.03621259889889422,0.035938303612704205,0.03617709377943119,0.03659498929505916,0.036833137889885376
2416,QGJ02389@N,39.369705802358595,18.55353951605405,36.654553678058,29.414148013256423,19.91111557820435,28.056571951106125,23.531318410605138,44.34748469690968,11.765659205302569,33.034350845657215,60.63839744271324,18.55353951605405,5.430304248601185,36.654553678058,23.531318410605138,59.73334673461304,48.87273823741067,4.977778894551087,27.604046597056026,56.56566925626235,0.0372332446118302,0.037216764458394176,0.03640087717253641,0.037284508548046706,0.03576688193871361,0.03643754669384191,0.03544728030890761,0.036403005259864646,0.03703524369941906,0.03632501680156151,0.03630400557417889,0.0359657354944262,0.03621797100956819,0.03660203678292446,0.03683452759568746
2417,QDZ36662@N,40.56619401843721,19.38162603103111,39.21398755115597,27.494864834718552,19.832361520124856,27.044129345624803,23.888980921968578,42.81987146390594,10.817651738249921,35.15736814931225,56.79267162581209,18.02941956374987,4.958090380031214,38.76325206206222,24.339716411062323,59.04634907128082,45.97501988756217,4.958090380031214,27.494864834718552,57.243407114905835,0.03707024433646326,0.03750813247434324,0.03635513529822214,0.03756031889111773,0.035951550079583824,0.03581238529112771,0.03548253982982589,0.036708338127639815,0.03719812094502861,0.03659889466586012,0.03699241784904787,0.03610825670331595,0.03622840638958526,0.03650202040181335,0.037187749623278504
2418,QDZ36668@N,40.56619401843721,19.38162603103111,39.21398755115597,27.494864834718552,19.832361520124856,27.044129345624803,23.888980921968578,42.81987146390594,10.817651738249921,35.15736814931225,56.79267162581209,18.02941956374987,4.958090380031214,38.76325206206222,24.339716411062323,59.04634907128082,45.97501988756217,4.958090380031214,27.494864834718552,57.243407114905835,0.03707024433646326,0.03750813247434324,0.03635513529822214,0.03756031889111773,0.035951550079583824,0.03581238529112771,0.03548253982982589,0.036708338127639815,0.03719812094502861,0.03659889466586012,0.03699241784904787,0.03610825670331595,0.03622840638958526,0.03650202040181335,0.037187749623278504
2419,QGZ00525@N,37.50448239719792,19.209612935150155,38.876597606851504,23.325958564110902,15.5506390427406,29.271791139276427,17.380125988945377,27.899675929622845,8.232691257921495,35.674995450993144,54.8846083861433,14.635895569638214,8.690062994472688,23.325958564110902,18.294869462047767,42.078199762709865,52.140377966836134,3.6589738924095534,22.411215091008515,37.04711066064672,0.03800825510871147,0.036455059667204755,0.03556867231392172,0.03560817466903125,0.03662205059103259,0.036797647472446814,0.03482188171805901,0.03611778156276319,0.036726688369302235,0.03525769075241783,0.03659889895539356,0.03621201629434167,0.03749269355151971,0.03366483252721682,0.03667591989544314
2420,QCX19619@N,31.868921324657432,16.819708476902534,33.63941695380507,22.573819271632345,15.934460662328716,26.114810529927617,17.262332384189442,36.295160397526516,6.196734702016722,33.63941695380507,42.049271192256334,20.3606997351978,8.852478145738175,30.983673510083612,19.918075827910894,40.278775563108695,40.7213994703956,3.983615165582179,28.32793006636216,40.278775563108695,0.036639996991726834,0.0377635448779096,0.037747649182094,0.03796324096261011,0.036541648856108215,0.03675421789982243,0.036686553331428264,0.03699303626390718,0.03760848229565505,0.03761084856702548,0.03612438192950045,0.03704731499328681,0.03726656310040033,0.03674541800669824,0.03788319545491834
2421,QHD43124@N,38.855677453141766,18.976028523627374,37.04843664136773,29.81947339427159,19.879648929514392,28.012232582497553,23.042320350118956,43.37377948257686,10.843444870644214,34.33757542370668,60.994377397373704,18.976028523627374,4.969912232378598,35.2411958295937,23.042320350118956,60.090756991486685,47.89188151201195,4.969912232378598,28.012232582497553,56.02446516499511,0.03706770863418347,0.037090382268500616,0.036641901090792614,0.037627999167908405,0.03587055408554404,0.03632448513674175,0.035871475924920314,0.03692973950182974,0.03685750685997063,0.036568278755389434,0.03591906194342505,0.035763983435187406,0.03601070902725005,0.03658455247522331,0.03706145874962414
2422,QDE12097@N,31.83610164626267,19.79000913146058,34.41740718514883,18.92957395183186,17.208703592574416,19.79000913146058,20.6504443110893,33.55697200552011,8.174134206472848,23.23174984997546,43.88219416106476,18.069138772203136,9.46478697591593,25.813055388861624,17.208703592574416,36.998712724034995,35.277842364777555,9.034569386101568,21.94109708053238,40.870671032364235,0.03945509789947164,0.03925749434754449,0.036605379577536595,0.037896876655192126,0.03661300491356081,0.0382307307361528,0.038133771753511604,0.03925877574340587,0.03755760235305805,0.03720182231116909,0.038008593716586596,0.03889683424545068,0.038715078231134986,0.03595030362976006,0.0380010440721042
2423,QBP84749@N,36.68424213587553,16.10527703526243,51.44741275153276,29.526341231314454,24.605284359428712,23.263177939823507,19.68422748754297,38.92108616855087,8.052638517631214,34.000029296665126,56.3684696234185,25.947390779033913,9.394744937236418,33.10529168359499,25.500021972498846,48.76319991232236,42.50003662083141,6.263163291490945,34.000029296665126,43.39477423390154,0.03736191266204971,0.037774012785101195,0.03732489072561658,0.037932846523725694,0.03630684936467306,0.036269833961429174,0.03664105373697778,0.03628432135445486,0.03757193696106641,0.0357957242549136,0.036605695065173985,0.037387698848626694,0.037237257886266015,0.035630478999663186,0.03650668033519464
2424,ALR69641@N,38.97522058794528,19.93051052792656,34.10331801445212,29.23141544095896,18.60180982606479,31.445916610728577,20.373410761880486,40.74682152376097,8.858004679078473,32.33171707863642,53.14802807447084,22.587911931650105,9.300904913032396,31.445916610728577,27.459814505143264,58.90573111587184,41.1897217577149,4.429002339539236,33.66041778049819,42.51842245957667,0.038182582572443,0.039050578726925585,0.03509649958960791,0.03644133434528962,0.03756320018820127,0.037026418528103074,0.03582893630493191,0.035682211899614694,0.037578010939673306,0.0382886434344612,0.03744227811122065,0.03685734379169038,0.03799886995445145,0.037064013019142056,0.03699884464032033
2425,APX44065@N,32.4471066928833,14.420936307948134,36.95364928911709,20.279441683052063,16.67420760606503,25.687292798532614,17.575516125311786,37.85495780836385,7.210468153974067,33.799069471753434,41.0095376257275,22.08205872154558,9.463739452090962,27.940564096649506,19.378133163805305,50.02262281819509,37.40430354874047,4.055888336610413,28.391218356272887,41.910846144974265,0.03593922705767719,0.03719474878770141,0.03685985089859112,0.03823165301637308,0.03607424138801298,0.03631848796823069,0.03703169839085421,0.03638793488710536,0.03648484041192225,0.036493866335331616,0.0355236332854374,0.036840769519685485,0.03710154770861263,0.03650989060306899,0.03635335011801645
2426,ACC94326@N,30.352030043230688,16.068721787592715,36.6009774050723,21.424962383456954,16.068721787592715,25.442142830355134,17.407781936558777,37.940037554038355,5.802593978852926,32.58379695817412,41.957218000936535,20.53225561747958,8.034360893796357,27.673909745298566,20.978609000468268,46.420751830823406,39.72545108599311,4.017180446898179,28.56661651127594,41.51086461794785,0.036441347880687334,0.03741458281969371,0.03722640740778908,0.037948577481552816,0.03643052204549519,0.036259893265751596,0.03701679631180104,0.03689175208003811,0.037434156015291334,0.03714920041354883,0.035655066518537365,0.037120337655826285,0.037792561763437274,0.03603844223066348,0.03682697312120018
2427,ACJ12834@N,30.76450579929878,16.942771309758747,36.11485463395944,20.509670532865854,16.49690890687036,25.86001936752651,16.942771309758747,37.89830424551299,6.687936043325822,34.33140502240589,41.911065871508484,19.617945727089076,8.025523251990986,28.089331381968453,19.617945727089076,46.369689900392366,39.23589145417815,4.012761625995493,28.089331381968453,40.57347866284332,0.03690344773420414,0.037898756331337484,0.03673500309560745,0.03828285076998637,0.037120718069484415,0.03612768081224718,0.036697283930291015,0.0369859826998474,0.03760468798571486,0.03711709828507105,0.0351301689757737,0.037279503642868084,0.037268261573864474,0.035908815759397264,0.037077337445916965
2428,ABW75125@N,29.393544599254863,13.566251353502246,41.603170817406884,24.419252436304042,18.992751894903144,25.775877571654267,16.73171000265277,45.22083784500748,4.522083784500748,33.91562838375561,50.64733838640838,20.801585408703442,7.235334055201197,28.03691946390464,19.89716865180329,41.603170817406884,42.95979595275711,4.522083784500748,30.297961356155014,43.86421270965726,0.03752282767896885,0.038130536766615146,0.03502694640440769,0.037267184717194334,0.036537789557697736,0.0365793968567312,0.03553391730317259,0.03609727651871003,0.035992778203314334,0.03698091681602423,0.03493939522477197,0.03749383596726254,0.03798937637968671,0.03474838044704131,0.03695106270832656
2429,ABW75138@N,29.462548682809555,14.504639351537012,42.15410811540444,24.476578905718707,18.5840691691568,24.929848885454238,17.224259229950203,43.96718803434657,3.626159837884253,33.995248480164875,50.766237730379544,19.94387910836339,8.158859635239569,29.462548682809555,19.49060912862786,43.51391805461104,45.78026795328869,4.0794298176197845,29.462548682809555,41.70083813566891,0.037005775302338395,0.037943621709476065,0.03478864606629955,0.03699194591481364,0.037022724916305726,0.03668463986965189,0.03451617419303688,0.035882464760502164,0.036201244853195466,0.036347931187936944,0.0354601491575318,0.03744852149753162,0.03832594854979344,0.03471400136603021,0.03739623092002453
2430,ABW87820@N,41.04134073880786,22.658240199550175,44.888966433071104,35.91117314645688,20.09315640337468,26.93337985984266,28.215921757930406,41.46885470483711,5.98519552440948,42.751396602924856,47.88156419527584,26.93337985984266,13.252932946906705,39.33128487469087,22.230726233520926,44.888966433071104,41.04134073880786,7.695251388526475,30.7810055541059,45.31648039910035,0.03966508106595293,0.03821822408856793,0.037054220751464244,0.03841116464778225,0.03714032343681094,0.03875625206872214,0.03756723391298498,0.038258778612111036,0.038167902787664486,0.03831185219107683,0.03835015869437844,0.0387463009022191,0.0381683444620604,0.03706895778785753,0.03860123856109808
2431,AAZ41329@N,38.39944997722822,19.19972498861411,34.472233502284425,30.108659641235764,16.14522328588005,26.18144316629197,19.636082374718978,32.2904465717601,5.236288633258394,31.417731799550364,43.19938122438175,26.617800552396837,8.290790335992456,32.2904465717601,21.81786930524331,44.50845338269635,41.45395167996229,4.363573861048661,23.999656235767638,42.32666645217202,0.03898836563798965,0.03988789956609242,0.03662851923759611,0.03801929258388823,0.03731132147306825,0.03761030470932775,0.036683780101283786,0.037804424776968854,0.037903697518946206,0.03676159507985376,0.03719424004339926,0.03716469529349377,0.038526353327803346,0.03608533555788708,0.03707278898753546
2432,AAZ41340@N,38.423980873097555,19.211990436548778,34.49425555653076,30.127894093678762,16.15553741255238,26.198168777111967,19.648626582833977,32.31107482510476,5.2396337554223935,31.437802532534363,43.22697848223475,26.63480492339717,8.29608677941879,31.874438678819562,21.831807314259972,44.973523067375545,41.48043389709395,4.3663614628519944,24.01498804568597,42.35370618966435,0.03897344289696883,0.03989785631346827,0.03658863099357862,0.03803837657675327,0.0372586660328229,0.03753739365727938,0.03666506259784492,0.03778369932982404,0.03782209509508791,0.03676382840367282,0.03715981171073627,0.03716715157677781,0.03856228917129177,0.036098183354579476,0.03704736600411417
2433,AAZ67052@N,39.34916715419587,19.674583577097934,32.790972628496554,27.98162997631706,16.1768798300583,28.85605591307697,20.54900951385784,31.479333723356692,5.246555620559449,33.66539856525646,42.8468709012355,25.795565134417288,8.307046399219127,31.916546691736645,21.8606484189977,45.907361679895175,41.53523199609564,4.372129683799541,23.60950029251752,40.66080605933573,0.038714523306247105,0.040317129027966074,0.036496095965215955,0.03767867940454607,0.037488054704126306,0.03739211786644957,0.03654360454071376,0.03774620931599749,0.037995627576233836,0.036363745552451414,0.037063557858620255,0.0376236146108162,0.03849797153270664,0.035891346899500035,0.03697475345845511
2434,ABC72414@N,37.86733215205364,20.938407189959072,52.56876698755682,33.85784992418914,21.383905215277352,21.82940324059563,21.82940324059563,42.322312405236424,8.464462481047285,38.7583282026902,59.69673539264927,20.492909164640796,6.6824703797741725,30.293865721642916,22.720399291232187,50.78677488628371,57.46924526605788,10.246454582320398,30.293865721642916,57.0237472407396,0.0378834276680313,0.037324195749548914,0.03681963991619133,0.03642402192464876,0.03672649090940866,0.03788954472227957,0.03584145607062685,0.03712244606497299,0.03748130833095844,0.035372627011922966,0.03687404535492059,0.03668450008057373,0.03776005813332553,0.03633572369215779,0.03796248905215428
2435,ABI93999@N,34.62998259579128,15.740901179905128,48.57192364085011,30.13258225867553,21.587521618155606,22.487001685578754,15.740901179905128,39.12738293290703,5.396880404538901,31.93154239352183,51.72010387683113,22.03726165186718,8.095320606808352,30.582322292387104,24.285961820425054,49.47140370827326,44.07452330373436,5.396880404538901,31.032062326098682,43.62478327002278,0.03767389529470292,0.03750513094630895,0.03764492934679111,0.0374579838375218,0.03583200810078248,0.03710749585261144,0.03686452278962669,0.03600681658537047,0.03688829843858229,0.03514697067958665,0.0355095418005375,0.03709233262023019,0.037684232846744305,0.03543251574318769,0.03641329140584041
2436,ABI96958@N,36.8554430454923,17.111455699692854,35.53917722243901,32.02913502763022,17.111455699692854,24.131540089310437,18.42772152274615,34.66166667373681,6.581329115266483,34.22291139938571,43.436772160758785,26.32531646106593,8.775105487021976,36.416687771141206,25.009050638012635,42.12050633770549,43.436772160758785,4.826308017862087,23.69278481495934,39.926729965949995,0.0386542583059202,0.039233650793915435,0.0357704935234171,0.03770187185462583,0.0380575537565027,0.03685265096116312,0.03650077613633471,0.037516575885283114,0.03731805350949054,0.03722594909273763,0.037721428168025005,0.03751537719842527,0.03884413506028977,0.036233732867061955,0.03609821853570875
2437,ABN10839@N,37.690947886581114,18.623762485134197,36.360679137642954,31.483027058203046,19.510608317759633,25.718529146137698,19.510608317759633,41.68175413339558,7.538189577316222,30.596181225577606,54.097595790151715,23.501414564574105,9.755304158879817,31.483027058203046,25.27510622982498,60.30551661852978,43.01202288233374,3.9908062468144707,35.917256221330234,43.45544579864646,0.03835209214975953,0.03855801891069688,0.03570660516081039,0.0363988649408476,0.03740596437292666,0.03798566936956547,0.03594194403370883,0.03600827759381284,0.036928710059082465,0.03741000513026897,0.03742776781789143,0.03665526843910258,0.03771761589368963,0.03661038087683519,0.03746989893828257
2438,ABN10848@N,38.148657558373635,18.63073973781038,36.374301392867885,31.494821937727075,19.517917820563255,25.728164399833386,19.517917820563255,41.697369889385136,7.54101370339944,30.16405481359776,54.1178630479254,23.510219192951194,9.758958910281628,31.494821937727075,25.284575358456948,59.88452058581908,43.47172605489089,3.992301372387939,35.93071235149145,43.47172605489089,0.038370594414988586,0.03851819716381763,0.03573081212248421,0.03636060629788642,0.03745166097439214,0.03804501164201993,0.0358768589669056,0.03596361911120413,0.036923346981601435,0.03743916029799954,0.03745820336860116,0.03657996930203057,0.03768497642665289,0.03654412707934879,0.037463814473629314
