,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8
1827,ALA49385@N,52.84158952642978,27.021267371469772,46.236390835626054,39.631192144822336,25.21984954670512,42.63355518609675,27.621739979724655,54.64300735119443,12.009452165097677,43.83450040260652,72.05671299058606,30.624103020999076,12.60992477335256,42.63355518609675,37.2293017118028,81.06380211440931,55.24347995944931,6.004726082548839,45.63591822737117,57.64537039246885,0.0517190976229083,0.052933969010219586,0.04755373391613424,0.049385413373908324,0.050922028777517,0.05012821876518008,0.0485499728681388,0.04833495741110983
1828,ALA49396@N,52.85981185118698,27.030585605720617,46.25233536978861,39.64485888839024,25.228546565339244,42.648257289025864,27.631265285847743,54.66185089156836,12.013593602542496,43.849616649280115,72.08156161525498,30.634663686483368,12.614273282669622,42.04757760889874,37.24214016788174,81.69243649728898,55.262530571695486,6.006796801271248,45.65165568966149,57.66524929220398,0.051615921799850945,0.052872973755816094,0.047450797748549794,0.04942066163545965,0.05087420878129239,0.050222479742786284,0.04855620281915255,0.04830707358996756
1829,ALA49407@N,52.85981185118698,27.030585605720617,46.25233536978861,39.64485888839024,25.228546565339244,42.648257289025864,27.631265285847743,54.66185089156836,12.013593602542496,43.849616649280115,72.08156161525498,30.634663686483368,12.614273282669622,42.04757760889874,37.24214016788174,81.69243649728898,55.262530571695486,6.006796801271248,45.65165568966149,57.66524929220398,0.051615921799850945,0.052872973755816094,0.047450797748549794,0.04942066163545965,0.05087420878129239,0.050222479742786284,0.04855620281915255,0.04830707358996756
1830,ALA49418@N,52.85981185118698,27.030585605720617,46.25233536978861,39.64485888839024,25.228546565339244,42.648257289025864,27.631265285847743,54.66185089156836,12.013593602542496,43.849616649280115,72.08156161525498,30.634663686483368,12.614273282669622,42.04757760889874,37.24214016788174,81.69243649728898,55.262530571695486,6.006796801271248,45.65165568966149,57.66524929220398,0.051615921799850945,0.052872973755816094,0.047450797748549794,0.04942066163545965,0.05087420878129239,0.050222479742786284,0.04855620281915255,0.04830707358996756
1831,ALA49429@N,52.85981185118698,27.030585605720617,46.25233536978861,39.64485888839024,25.228546565339244,42.648257289025864,27.631265285847743,54.66185089156836,12.013593602542496,43.849616649280115,72.08156161525498,30.634663686483368,12.614273282669622,42.04757760889874,37.24214016788174,81.69243649728898,55.262530571695486,6.006796801271248,45.65165568966149,57.66524929220398,0.051615921799850945,0.052872973755816094,0.047450797748549794,0.04942066163545965,0.05087420878129239,0.050222479742786284,0.04855620281915255,0.04830707358996756
1832,ALA49440@N,52.82804293207162,27.01434013571844,46.22453756556266,39.621032199053715,25.213384126670544,42.622625547466875,27.61465880540107,55.22931761080214,12.00637339365264,43.82326288683214,72.03824036191584,30.616252153814234,12.606692063335272,42.622625547466875,37.219757520323185,80.44270173747269,55.22931761080214,6.00318669682632,45.624218895880034,57.63059228953267,0.05174427033506077,0.052939583921308375,0.04756998635633933,0.049374676194444835,0.05092682527945953,0.050159216091257224,0.04859061378241779,0.0483761583570801
1833,ALA49451@N,52.8647117487456,27.033091235154,46.8573581409336,39.6485338115592,25.230885152810398,42.6522106154652,27.633826595935197,55.267653191870394,12.014707215624,43.853681337027595,72.088243293744,30.036768039059996,12.615442576405199,42.6522106154652,37.245592368434394,80.4985383446808,55.267653191870394,6.007353607812,45.6558874193712,57.6705946349952,0.05166214582418109,0.05294976328030312,0.04754992886520476,0.04928889986339642,0.05087555613812597,0.050092285668141036,0.048522518974596106,0.04832354060485152
1834,ALA49462@N,52.79765244750429,26.998799547019242,46.197945891566256,39.59823933562822,24.598906253950865,42.59810595196369,27.598772870286336,55.19754574057267,11.999466465341884,43.79805259849788,71.99679879205131,30.598639486621806,12.59943978860898,43.19807927523079,37.19834604255984,80.39642531779063,55.19754574057267,5.999733232670942,45.59797256829916,57.597439033641045,0.05181445873028126,0.05296579812390507,0.047628030909654985,0.04943674632744959,0.05095773752068678,0.05021029386955269,0.04858023098506653,0.0484333802663089
1835,ALA49473@N,52.2102567979249,27.00530524030598,46.20907785563468,39.607781019115436,24.604833663389893,42.60837049026055,27.605423134535002,55.210846269070004,12.002357884580436,43.80860627871859,72.01414730748262,30.60601260568011,12.602475778809458,43.20848838448957,37.20730944219935,80.41579782668892,55.810964163299026,6.001178942290218,45.60895996140566,57.61131784598609,0.05180830429009545,0.05293966602701752,0.047598841949599284,0.04940574848499295,0.050931034995606875,0.05024938459033974,0.048547112396967546,0.04840201303635873
1836,ALA49484@N,52.79765244750429,26.998799547019242,46.197945891566256,39.59823933562822,24.598906253950865,42.59810595196369,27.598772870286336,55.19754574057267,11.999466465341884,43.79805259849788,71.99679879205131,30.598639486621806,12.59943978860898,43.19807927523079,37.19834604255984,80.39642531779063,55.19754574057267,5.999733232670942,45.59797256829916,57.597439033641045,0.05181445873028126,0.05296579812390507,0.047628030909654985,0.04943674632744959,0.05095773752068678,0.05021029386955269,0.04858023098506653,0.0484333802663089
1837,ALA49495@N,52.2102567979249,27.00530524030598,46.20907785563468,39.607781019115436,24.604833663389893,42.60837049026055,27.605423134535002,55.210846269070004,12.002357884580436,43.80860627871859,72.01414730748262,30.60601260568011,12.602475778809458,43.20848838448957,37.20730944219935,80.41579782668892,55.810964163299026,6.001178942290218,45.60895996140566,57.61131784598609,0.05180830429009545,0.05293966602701752,0.047598841949599284,0.04940574848499295,0.050931034995606875,0.05024938459033974,0.048547112396967546,0.04840201303635873
1838,ALA49506@N,52.79765244750429,26.998799547019242,46.197945891566256,39.59823933562822,24.598906253950865,42.59810595196369,27.598772870286336,55.19754574057267,11.999466465341884,43.79805259849788,71.99679879205131,30.598639486621806,12.59943978860898,43.19807927523079,37.19834604255984,80.39642531779063,55.19754574057267,5.999733232670942,45.59797256829916,57.597439033641045,0.05181445873028126,0.05296579812390507,0.047628030909654985,0.04943674632744959,0.05095773752068678,0.05021029386955269,0.04858023098506653,0.0484333802663089
1839,ALA49517@N,52.79765244750429,26.998799547019242,46.197945891566256,39.59823933562822,24.598906253950865,42.59810595196369,27.598772870286336,55.19754574057267,11.999466465341884,43.79805259849788,71.99679879205131,30.598639486621806,12.59943978860898,43.19807927523079,37.19834604255984,80.39642531779063,55.19754574057267,5.999733232670942,45.59797256829916,57.597439033641045,0.05181445873028126,0.05296579812390507,0.047628030909654985,0.04943674632744959,0.05095773752068678,0.05021029386955269,0.04858023098506653,0.0484333802663089
1840,ALA49528@N,52.79765244750429,26.998799547019242,46.197945891566256,39.59823933562822,24.598906253950865,42.59810595196369,27.598772870286336,55.19754574057267,11.999466465341884,43.79805259849788,71.99679879205131,30.598639486621806,12.59943978860898,43.19807927523079,37.19834604255984,80.39642531779063,55.19754574057267,5.999733232670942,45.59797256829916,57.597439033641045,0.05181445873028126,0.05296579812390507,0.047628030909654985,0.04943674632744959,0.05095773752068678,0.05021029386955269,0.04858023098506653,0.0484333802663089
1841,ALA49539@N,52.79765244750429,26.998799547019242,46.197945891566256,39.59823933562822,24.598906253950865,42.59810595196369,27.598772870286336,55.19754574057267,11.999466465341884,43.79805259849788,71.99679879205131,30.598639486621806,12.59943978860898,43.19807927523079,37.19834604255984,80.39642531779063,55.19754574057267,5.999733232670942,45.59797256829916,57.597439033641045,0.05181445873028126,0.05296579812390507,0.047628030909654985,0.04943674632744959,0.05095773752068678,0.05021029386955269,0.04858023098506653,0.0484333802663089
1842,ALA49550@N,52.84158952642978,27.021267371469772,46.236390835626054,39.631192144822336,25.21984954670512,42.63355518609675,27.621739979724655,54.64300735119443,12.009452165097677,43.83450040260652,72.05671299058606,30.624103020999076,12.60992477335256,42.63355518609675,37.2293017118028,81.06380211440931,55.24347995944931,6.004726082548839,45.63591822737117,57.64537039246885,0.0517190976229083,0.052933969010219586,0.04755373391613424,0.049385413373908324,0.050922028777517,0.05012821876518008,0.0485499728681388,0.04833495741110983
1843,ALA49561@N,52.84158952642978,27.021267371469772,46.236390835626054,39.631192144822336,25.21984954670512,42.63355518609675,27.621739979724655,54.64300735119443,12.009452165097677,43.83450040260652,72.05671299058606,30.624103020999076,12.60992477335256,42.63355518609675,37.2293017118028,81.06380211440931,55.24347995944931,6.004726082548839,45.63591822737117,57.64537039246885,0.0517190976229083,0.052933969010219586,0.04755373391613424,0.049385413373908324,0.050922028777517,0.05012821876518008,0.0485499728681388,0.04833495741110983
1844,ALA49572@N,52.84158952642978,27.021267371469772,46.236390835626054,39.631192144822336,25.21984954670512,42.63355518609675,27.621739979724655,54.64300735119443,12.009452165097677,43.83450040260652,72.05671299058606,30.624103020999076,12.60992477335256,42.63355518609675,37.2293017118028,81.06380211440931,55.24347995944931,6.004726082548839,45.63591822737117,57.64537039246885,0.0517190976229083,0.052933969010219586,0.04755373391613424,0.049385413373908324,0.050922028777517,0.05012821876518008,0.0485499728681388,0.04833495741110983
1845,ALA50158@N,45.44552835299103,21.813853609435693,54.534634023589234,29.08513814591426,23.631674743555337,27.267317011794617,23.631674743555337,47.26334948711067,6.6653441584386846,46.05146873103091,61.8059185600678,21.813853609435693,7.271284536478565,36.96236306043271,22.419793987475575,64.8356204502672,57.56433591378864,6.6653441584386846,33.32672079219342,70.28908385262612,0.05145227112321245,0.05105765968226609,0.04683665950750437,0.04946999175554163,0.04975608910708077,0.050083880477972534,0.04712973243600836,0.04827333787053338
1846,ALA50165@N,45.42785830328333,21.805371985576,54.51342996394,29.07382931410133,23.62248631770733,27.86241975934711,23.62248631770733,47.24497263541466,6.057047773771111,46.03356308066044,61.17618251508822,21.805371985576,7.268457328525333,37.55369619738089,22.411076762953112,64.81041117935088,57.54195385082555,6.6627525511482215,33.31376275574111,70.26175417574488,0.05150133940711604,0.051033100512371456,0.04685601686861283,0.0495336130058857,0.04979777965925629,0.05014306675423782,0.04713213511821262,0.048298171297196144
1847,ALA50172@N,45.44552835299103,21.813853609435693,54.534634023589234,29.08513814591426,23.631674743555337,27.267317011794617,23.631674743555337,47.26334948711067,6.6653441584386846,46.05146873103091,61.8059185600678,21.813853609435693,7.271284536478565,36.96236306043271,22.419793987475575,64.8356204502672,57.56433591378864,6.6653441584386846,33.32672079219342,70.28908385262612,0.05145227112321245,0.05105765968226609,0.04683665950750437,0.04946999175554163,0.04975608910708077,0.050083880477972534,0.04712973243600836,0.04827333787053338
1848,ALA50179@N,45.44552835299103,21.813853609435693,54.534634023589234,29.08513814591426,23.631674743555337,27.267317011794617,23.631674743555337,47.26334948711067,6.6653441584386846,46.05146873103091,61.8059185600678,21.813853609435693,7.271284536478565,36.96236306043271,22.419793987475575,64.8356204502672,57.56433591378864,6.6653441584386846,33.32672079219342,70.28908385262612,0.05145227112321245,0.05105765968226609,0.04683665950750437,0.04946999175554163,0.04975608910708077,0.050083880477972534,0.04712973243600836,0.04827333787053338
1849,ALA50186@N,45.44552835299103,21.813853609435693,54.534634023589234,29.08513814591426,23.631674743555337,27.267317011794617,23.631674743555337,47.26334948711067,6.6653441584386846,46.05146873103091,61.8059185600678,21.813853609435693,7.271284536478565,36.96236306043271,22.419793987475575,64.8356204502672,57.56433591378864,6.6653441584386846,33.32672079219342,70.28908385262612,0.05145227112321245,0.05105765968226609,0.04683665950750437,0.04946999175554163,0.04975608910708077,0.050083880477972534,0.04712973243600836,0.04827333787053338
1850,ALB08472@N,54.50455935204571,26.041067245977395,49.05410341684114,39.97001019150019,26.646673461000127,34.51955425629562,33.30834182625016,58.74380285720482,12.717730515477333,43.60364748163657,81.15123281304584,23.618642385886474,6.661668365250032,49.65970963186387,31.491523181181968,79.94002038300037,65.40547122245485,6.661668365250032,37.547585331409266,73.88395823277308,0.05006609380321969,0.050190660939052875,0.04914610986862266,0.0502798253377029,0.048333705988392914,0.04932921004038293,0.04792176831853216,0.04912641068136366
1851,AKE47378@N,52.08007092560319,25.434453242736442,50.26332426540773,40.57400874436527,26.64561768286675,37.546097644039506,30.88469322332282,56.92472868612442,13.322808841433375,46.024248724951654,81.7535997087957,25.434453242736442,7.872568860846994,48.44657760521227,30.88469322332282,79.93685304860024,63.5861331068411,6.661404420716687,38.75726208416982,74.48661306801387,0.04975395669831955,0.05026235554565285,0.04914327802304353,0.050639724072202935,0.048281684132910514,0.048937928484753306,0.04815082280860484,0.04924803016935909
1852,AKJ22091@N,54.17124348456656,24.346626285198454,51.736580856046714,38.345936399187565,26.7812889137183,37.7372707420576,31.041948513628025,59.04056874160624,15.216641428249032,46.25858994187706,79.73520108402494,24.346626285198454,6.695322228429575,49.91058388465683,31.650614170757986,80.3438667411549,63.909893998645934,6.695322228429575,37.12860508492764,76.08320714124517,0.04976255166279978,0.049698889606676684,0.04885054625794018,0.050083943958252435,0.04812625675919041,0.048829715223670696,0.047457358470792965,0.04852508093071562
1853,AKJ22205@N,54.675660133075525,24.30029339247801,51.63812345901577,38.27296209315286,26.73032273172581,37.665454758340914,31.59038141022141,58.928211476759174,14.580176035486806,46.77806478052017,79.58346086036548,24.30029339247801,6.6825806829314525,49.81560145457992,31.59038141022141,80.19096819517743,63.78827015525478,7.290088017743403,38.27296209315286,75.33090951668183,0.04995469340949589,0.04989951262023216,0.04894390316591223,0.05034561613655489,0.048473115422932644,0.04867287413815995,0.04740705743450268,0.048795892860259274
1854,AKJ22145@N,53.486670901503935,24.919926215473424,49.83985243094685,38.89939701927559,26.743335450751967,37.68379086242323,30.997956999735237,57.74129245048721,15.195076960654529,46.80083703881595,79.01440019540354,24.919926215473424,6.685833862687992,49.83985243094685,32.2135631565876,81.44561250910827,64.4271263131752,6.685833862687992,38.29159394084941,76.58318788169882,0.050078319484905244,0.049931597369788444,0.04900978150512503,0.05012425302350129,0.047803479606712995,0.04873782031547942,0.047753136010512745,0.048758534257793744
1855,AKJ21719@N,53.486670901503935,24.919926215473424,49.83985243094685,38.89939701927559,26.743335450751967,37.68379086242323,30.997956999735237,57.74129245048721,15.195076960654529,46.80083703881595,79.01440019540354,24.919926215473424,6.685833862687992,49.83985243094685,32.2135631565876,81.44561250910827,64.4271263131752,6.685833862687992,38.29159394084941,76.58318788169882,0.050078319484905244,0.049931597369788444,0.04900978150512503,0.05012425302350129,0.047803479606712995,0.04873782031547942,0.047753136010512745,0.048758534257793744
1856,ANI69835@N,52.1844582742368,26.991961176329383,46.186244679496944,39.58820972528309,25.192497097907424,42.587316522653026,27.591782535803368,55.183565071606736,11.996427189479725,43.786959241601,71.97856313687835,30.5908893331733,12.596248548953712,43.786959241601,37.18892428738715,79.77624081004018,55.183565071606736,5.9982135947398625,45.58642332002296,57.582850509502684,0.051705815487718666,0.052823834302980606,0.047754585488241054,0.049466936855980304,0.051062817060638255,0.050237003631257035,0.04874244499892183,0.04838520270027597
1857,AKC54442@N,49.03645608230835,25.744139443211886,52.10123458745262,30.64778505144272,20.84049383498105,39.229164865846684,23.90527234012532,37.39029776276012,11.646158319548233,47.81054468025064,75.39355122654909,19.001626731894486,11.646158319548233,30.64778505144272,24.518228041154174,57.004880195683455,70.48990561831826,4.9036456082308355,30.034829350413865,48.423500381279496,0.05085453352559794,0.04867958981012253,0.04732925959148915,0.047492106496829216,0.04869665630428405,0.04922148086346654,0.04642792669282501,0.04834274568653121
1858,AKC54435@N,49.02780229088476,26.352443731350558,52.092039934065056,30.642376431802976,20.836815973626024,39.22224183270781,23.90105361680632,37.38369924679963,11.64410304408513,46.57641217634052,74.76739849359926,18.998273387717845,11.64410304408513,30.642376431802976,25.739596202714498,55.156277577245355,71.70316085041895,4.902780229088476,30.029528903166916,49.02780229088476,0.050766459618796625,0.04874925546348532,0.04742100521344634,0.04749674530600192,0.04892962267178416,0.04927069055376283,0.04647236923264649,0.048046323304016786
1859,ASU62488@N,53.476036465765944,23.17294913516524,61.79453102710731,45.157541904424576,24.36130550107115,41.592472806706844,37.43322552603616,46.94007645328344,14.854454573823872,50.50514555100117,77.24316378388414,36.8390473430832,15.448632756776828,45.75172008737753,28.520552781741834,63.577065575966174,70.11302558844868,12.477741842012053,49.31678918509526,73.08391650321346,0.051300472179142825,0.05144511557586134,0.04941326125853112,0.051209771286164,0.04974390260686453,0.052275558695622185,0.04971384976544898,0.05071988567941014
1860,AKC34872@N,50.911162112243744,25.455581056121872,51.51724737548474,39.395542110664806,26.667751582603866,37.57728632094181,30.30426316204985,58.18418527113571,13.333875791301933,45.456394743074775,81.82151053753459,25.455581056121872,7.879108422132961,48.486821059279755,30.910348425290845,80.0032547478116,63.63895264030468,6.666937895650967,38.78945684742381,75.15457264188362,0.049905964469688285,0.050358993675450756,0.049105353819216026,0.05053969284290118,0.04814178680140719,0.04872641862127915,0.04803741335350382,0.049099113175556666
1861,ALA49715@N,52.79765244750429,26.998799547019242,46.197945891566256,39.59823933562822,24.598906253950865,42.59810595196369,27.598772870286336,55.19754574057267,11.999466465341884,43.79805259849788,71.99679879205131,30.598639486621806,12.59943978860898,43.19807927523079,37.19834604255984,80.39642531779063,55.19754574057267,5.999733232670942,45.59797256829916,57.597439033641045,0.05181445873028126,0.05296579812390507,0.047628030909654985,0.04943674632744959,0.05095773752068678,0.05021029386955269,0.04858023098506653,0.0484333802663089
1862,ALA49726@N,52.79765244750429,26.998799547019242,46.197945891566256,39.59823933562822,24.598906253950865,42.59810595196369,27.598772870286336,55.19754574057267,11.999466465341884,43.79805259849788,71.99679879205131,30.598639486621806,12.59943978860898,43.19807927523079,37.19834604255984,80.39642531779063,55.19754574057267,5.999733232670942,45.59797256829916,57.597439033641045,0.05181445873028126,0.05296579812390507,0.047628030909654985,0.04943674632744959,0.05095773752068678,0.05021029386955269,0.04858023098506653,0.0484333802663089
1863,ALA49737@N,52.79765244750429,26.998799547019242,46.197945891566256,39.59823933562822,24.598906253950865,42.59810595196369,27.598772870286336,55.19754574057267,11.999466465341884,43.79805259849788,71.99679879205131,30.598639486621806,12.59943978860898,43.19807927523079,37.19834604255984,80.39642531779063,55.19754574057267,5.999733232670942,45.59797256829916,57.597439033641045,0.05181445873028126,0.05296579812390507,0.047628030909654985,0.04943674632744959,0.05095773752068678,0.05021029386955269,0.04858023098506653,0.0484333802663089
1864,ALA49748@N,52.79765244750429,26.998799547019242,46.197945891566256,39.59823933562822,24.598906253950865,42.59810595196369,27.598772870286336,55.19754574057267,11.999466465341884,43.79805259849788,71.99679879205131,30.598639486621806,12.59943978860898,43.19807927523079,37.19834604255984,80.39642531779063,55.19754574057267,5.999733232670942,45.59797256829916,57.597439033641045,0.05181445873028126,0.05296579812390507,0.047628030909654985,0.04943674632744959,0.05095773752068678,0.05021029386955269,0.04858023098506653,0.0484333802663089
1865,ALA49759@N,52.79765244750429,26.998799547019242,46.197945891566256,39.59823933562822,24.598906253950865,42.59810595196369,27.598772870286336,55.19754574057267,11.999466465341884,43.79805259849788,71.99679879205131,30.598639486621806,12.59943978860898,43.19807927523079,37.19834604255984,80.39642531779063,55.19754574057267,5.999733232670942,45.59797256829916,57.597439033641045,0.05181445873028126,0.05296579812390507,0.047628030909654985,0.04943674632744959,0.05095773752068678,0.05021029386955269,0.04858023098506653,0.0484333802663089
1866,ALA49770@N,52.79765244750429,26.998799547019242,46.197945891566256,39.59823933562822,24.598906253950865,42.59810595196369,27.598772870286336,55.19754574057267,11.999466465341884,43.79805259849788,71.99679879205131,30.598639486621806,12.59943978860898,43.19807927523079,37.19834604255984,80.39642531779063,55.19754574057267,5.999733232670942,45.59797256829916,57.597439033641045,0.05181445873028126,0.05296579812390507,0.047628030909654985,0.04943674632744959,0.05095773752068678,0.05021029386955269,0.04858023098506653,0.0484333802663089
1867,ALA49781@N,52.79765244750429,26.998799547019242,46.197945891566256,39.59823933562822,24.598906253950865,42.59810595196369,27.598772870286336,55.19754574057267,11.999466465341884,43.79805259849788,71.99679879205131,30.598639486621806,12.59943978860898,43.19807927523079,37.19834604255984,80.39642531779063,55.19754574057267,5.999733232670942,45.59797256829916,57.597439033641045,0.05181445873028126,0.05296579812390507,0.047628030909654985,0.04943674632744959,0.05095773752068678,0.05021029386955269,0.04858023098506653,0.0484333802663089
1868,ALA49792@N,52.79765244750429,26.998799547019242,46.197945891566256,39.59823933562822,24.598906253950865,42.59810595196369,27.598772870286336,55.19754574057267,11.999466465341884,43.79805259849788,71.99679879205131,30.598639486621806,12.59943978860898,43.19807927523079,37.19834604255984,80.39642531779063,55.19754574057267,5.999733232670942,45.59797256829916,57.597439033641045,0.05181445873028126,0.05296579812390507,0.047628030909654985,0.04943674632744959,0.05095773752068678,0.05021029386955269,0.04858023098506653,0.0484333802663089
1869,ALA50207@N,45.44552835299103,21.813853609435693,54.534634023589234,29.08513814591426,23.631674743555337,27.267317011794617,23.631674743555337,47.26334948711067,6.6653441584386846,46.05146873103091,61.8059185600678,21.813853609435693,7.271284536478565,36.96236306043271,22.419793987475575,64.8356204502672,57.56433591378864,6.6653441584386846,33.32672079219342,70.28908385262612,0.05145227112321245,0.05105765968226609,0.04683665950750437,0.04946999175554163,0.04975608910708077,0.050083880477972534,0.04712973243600836,0.04827333787053338
1870,ALA50214@N,45.44552835299103,21.813853609435693,54.534634023589234,29.08513814591426,23.631674743555337,27.267317011794617,23.631674743555337,47.26334948711067,6.6653441584386846,46.05146873103091,61.8059185600678,21.813853609435693,7.271284536478565,36.96236306043271,22.419793987475575,64.8356204502672,57.56433591378864,6.6653441584386846,33.32672079219342,70.28908385262612,0.05145227112321245,0.05105765968226609,0.04683665950750437,0.04946999175554163,0.04975608910708077,0.050083880477972534,0.04712973243600836,0.04827333787053338
1871,ALA50221@N,45.44552835299103,21.813853609435693,54.534634023589234,29.08513814591426,23.631674743555337,27.267317011794617,23.631674743555337,47.26334948711067,6.6653441584386846,46.05146873103091,61.8059185600678,21.813853609435693,7.271284536478565,36.96236306043271,22.419793987475575,64.8356204502672,57.56433591378864,6.6653441584386846,33.32672079219342,70.28908385262612,0.05145227112321245,0.05105765968226609,0.04683665950750437,0.04946999175554163,0.04975608910708077,0.050083880477972534,0.04712973243600836,0.04827333787053338
1872,ALA50228@N,45.44552835299103,21.813853609435693,54.534634023589234,29.08513814591426,23.631674743555337,27.267317011794617,23.631674743555337,47.26334948711067,6.6653441584386846,46.05146873103091,61.8059185600678,21.813853609435693,7.271284536478565,36.96236306043271,22.419793987475575,64.8356204502672,57.56433591378864,6.6653441584386846,33.32672079219342,70.28908385262612,0.05145227112321245,0.05105765968226609,0.04683665950750437,0.04946999175554163,0.04975608910708077,0.050083880477972534,0.04712973243600836,0.04827333787053338
1873,AQZ41296@N,52.20892404715711,27.004615886460577,46.20789829461032,39.60676996680885,25.204308160696538,42.607282843082245,27.604718461715255,55.20943692343051,12.00205150509359,43.8074879935916,72.01230903056154,30.605231337988652,12.602154080348269,43.8074879935916,37.206359665790124,81.01384765938172,55.20943692343051,6.001025752546795,45.00769314410096,57.00974464919455,0.05177812140863806,0.05294734971456113,0.04761030684294089,0.04945256782511715,0.05095487695313291,0.05018799632377062,0.048601852196223795,0.048364353480936
1874,AOM53015@N,50.86799072955648,24.222852728360227,49.656848093138464,42.3899922746304,26.039566682987246,36.93985041074935,29.672994592241277,60.55713182090057,12.71699768238912,49.05127677492946,81.14655664000676,26.039566682987246,7.872427136717074,48.445705456720454,31.489708546868297,77.51312873075273,62.373845775527585,7.266855818508068,38.15099304716736,74.4852721397077,0.050407489096563035,0.05025818695770509,0.048949498898500525,0.05061039807833447,0.0484963271440759,0.04863763555644811,0.04799639297744018,0.049072753081926976
1875,QGQ60288@N,52.670512261166344,25.427143850218236,49.643471326616556,41.7731648967871,26.63796022403815,37.535307588417396,30.2704093454979,56.90836956953605,13.318980112019075,45.40561401824685,81.73010523284432,25.427143850218236,8.475714616739412,48.43265495279664,30.875817532407858,80.51928885902441,62.962451438635625,6.659490056009537,38.74612396223731,73.85979880301487,0.04997423963832223,0.050408419882777784,0.049133980671098726,0.0506950698667136,0.04825499617776837,0.04873097450495364,0.04820276449287934,0.04919136785552835
1876,ANI85758@N,53.456805621956995,24.906011710229965,50.41948712070944,38.87767681596873,26.728402810978498,37.6627494154697,30.980648712725078,58.92397892420259,15.186592506237783,46.77470491921237,78.97028103243647,24.906011710229965,6.682100702744624,49.81202342045993,31.58811241297459,81.40013583343452,63.78368852619869,6.682100702744624,37.6627494154697,76.54042623143843,0.049937182646916746,0.04996007088095328,0.04883224888058534,0.05019827914884779,0.04817728715624953,0.04887022656544057,0.047608541368960026,0.048952463102535385
1877,QGQ60216@N,52.670512261166344,25.427143850218236,49.643471326616556,41.7731648967871,26.63796022403815,37.535307588417396,30.2704093454979,56.90836956953605,13.318980112019075,45.40561401824685,81.73010523284432,25.427143850218236,8.475714616739412,48.43265495279664,30.875817532407858,80.51928885902441,62.962451438635625,6.659490056009537,38.74612396223731,73.85979880301487,0.04997423963832223,0.050408419882777784,0.049133980671098726,0.0506950698667136,0.04825499617776837,0.04873097450495364,0.04820276449287934,0.04919136785552835
1878,AVN89354@N,52.827616016968186,26.413808008484093,46.22416401484716,39.62071201272614,25.213180371734815,42.62228110459933,27.61443564523337,55.22887129046674,12.00627636749277,43.822908741348606,72.03765820495661,30.61600473710656,12.606590185867407,43.22259492297397,37.21945673922758,79.24142402545228,55.82918510884138,6.003138183746385,46.8244778332218,57.029812745590654,0.051800734758401065,0.05289001054383584,0.047678794348640835,0.049556543975468687,0.05084056500919174,0.05002152161262609,0.04853597946137509,0.04836203191582227
1879,AQT33894@N,53.50041072701821,24.92632772508803,50.46061466298308,38.90938961964961,26.750205363509107,37.69347119403556,32.22183827877233,59.58000285508846,15.806939532982653,44.38102253491284,80.25061609052732,24.318368512281005,7.295510553684301,49.85265545017606,32.22183827877233,80.25061609052732,65.0516357703517,6.687551340877277,37.085511981228535,75.38694238807112,0.04993330638700658,0.04995873026000885,0.0487540180471152,0.050079473603048444,0.04800714319917704,0.04885070999536039,0.04766794378556574,0.04878946191569262
1880,ALL74066@N,54.016199174243276,25.490790621553007,50.37465765687856,38.236185932329505,26.704637794007912,37.62926234610205,30.95310289760008,58.26466427783544,15.173089655686313,46.73311613951384,78.29314262334137,24.883867035325554,6.676159448501978,50.37465765687856,31.56002648382753,80.72083696825118,64.33390014010996,6.676159448501978,38.236185932329505,75.86544827843156,0.04988831655834784,0.05018666424927146,0.049006422086666265,0.050210010518380734,0.048038432878940295,0.0488947230153273,0.047759568683985974,0.0490922757816276
1881,AOM53008@N,51.48289063579469,24.227242652138678,49.66584743688429,42.39767464124269,26.04428585104908,36.94654504451148,29.67837224886988,60.5681066303467,12.719302392372805,48.454485304277355,81.16126288466457,26.04428585104908,7.87385386194507,48.454485304277355,31.49541544778028,77.52717648684377,62.99083089556056,7.268172795641603,38.15790717711842,73.89309008902296,0.05038721224274607,0.050187281445065145,0.048876434034913784,0.05058301882237312,0.04852223600062653,0.04867650823120235,0.047982215281207004,0.049104027638399085
1882,ALF39589@N,54.48915165243982,26.033705789499027,49.04023648719584,39.95871121178921,26.63914080785947,35.115231064905664,33.298926009824335,58.72719678096292,12.714135385569293,44.196756340312305,81.12829246029929,23.611965716057256,6.659785201964867,49.64567150555629,31.48262095474301,78.70655238685752,65.3869819829278,6.659785201964867,37.53697113834743,74.46850725833443,0.05014577409502687,0.05017552094129419,0.04904636897944237,0.050309269587015405,0.04842818839031977,0.049386978382253324,0.04794422326725694,0.04912865799694853
